ids,intents,sentences,sentence_orgin
15236,news_query,cho tôi biết những tin tức mới nhất về xu hướng của tuần này ,tell me the latest trending news of this week
248,news_query,Tin tức Olly Hacker. ,olly hackernews
9893,play_audiobook,mở hai tòa tháp ,open the two towers
3355,weather_query,Sẽ có sương mù vào buổi sáng ,is there going to be fog in the morning
15423,social_post,Tôi muốn đăng trên facebook ,i want to post on facebook
12700,transport_traffic,Giao thông sáng nay là gì ,what's the traffic this morning
8473,calendar_set,Thêm bữa tiệc sinh nhật của Jane tại một trăm hai mươi ba chính cho hai giờ chiều vào ngày mai trên lịch của tôi ,add jane's birthday party at one hundred and twenty three main for two pm tomorrow on my calendar
824,weather_query,ok google thời tiết hôm nay là gì ,ok google what is the weather where i am at today
8334,calendar_remove,Xóa lịch của tôi ,clear up my calendar
6335,general_quirky,Olly bạn sẽ không bao giờ đoán được những gì đã xảy ra sớm hơn ngày hôm nay ,olly you'll never guess what happened earlier today
14522,qa_definition,định nghĩa của pwd là gì ,what is the definition of pwd
15244,social_post,Chia sẻ với Twitter. ,share with twitter
15916,email_query,Hiển thị email mới nhất ,show latest emails
1835,music_query,Nói cho tôi biết ca sĩ của bài hát này ,tell me the singer of this track
7038,calendar_set,Xin chào Google đưa tôi đến Lịch Google xin vui lòng ,hello google take me to google calendar please
4207,weather_query,Tôi sẽ cần phải mặc áo khoác ngày hôm nay ,will i need to wear a coat today
1916,iot_coffee,Cà phê đã sẵn sàng chưa ,is the coffee ready
7344,calendar_remove,Xóa tất cả các sự kiện lịch ,erase all calendar events
3206,play_music,Tôi muốn nghe Face Poker của Lady Gaga ,i'd like to listen to poker face by lady gaga
9231,play_radio,Đồng minh Vui lòng chơi Pandora Radio ,ally please play pandora radio
874,iot_hue_lightoff,tắt đèn trong phòng ngủ ,switch the light off in bedroom
11034,lists_createoradd,Tạo danh sách mới ,create new list
15522,social_post,Gọi cho tế bào khách hàng qua email ,call the customer cell through email
2371,iot_hue_lightup,bật sáng lên ,turn the lights up
10074,cooking_recipe,Bao lâu bạn nấu một quả trứng dễ dàng ,how long do you cook an egg over easy
7406,calendar_set,Đặt lặp lại sự kiện tập thể dục trong lịch ,set repeating event gym day on calendar
12218,transport_ticket,Tôi cần một vé máy bay ,i need a plane ticket
12697,transport_query,Khi nào là chuyến tàu tiếp theo đến ga Union từ Grand Central Station ,when is the next train arriving to union station from grand central station
14789,qa_currency,là một peso trị giá nhiều hơn một đô la ,is a peso worth more than a dollar
2570,iot_hue_lightoff,tắt đèn bây giờ ,turn the lights off now
3974,news_query,cho tôi số liệu thống kê dân số mới nhất cho Donald Trump ,give me the latest population statistics for donald trump
16542,email_query,Tôi đã nhận được bất kỳ email nào từ mẹ gần đây ,have i gotten any emails from mom lately
3348,news_query,Đọc cho tôi trang nhất của Thời báo New York ,read me the front page of the new york times
7419,calendar_set,Ngày gia đình thứ hai này ,family date this monday
10065,cooking_recipe,Những loại gia vị trong thực phẩm Ấn Độ ,what spices are in indian food
13253,qa_maths,căn bậc hai của một trăm bốn mươi tám nghìn năm trăm tám mươi bảy ,what is the square root of one hundred and forty eight thousand five hundred and eighty seven
492,general_joke,một trò đùa ngớ ngẩn bạn biết không ,whats a silly joke you know
1143,play_music,Chơi danh sách phát buồn của tôi ,play my sadness playlist
2444,iot_coffee,pha cà phê của tôi ,brew my coffee
3977,alarm_set,báo động tôi lúc tám giờ sáng ,alarm me at eight am
13995,qa_currency,Đô la Mỹ tương đương với một Euro là bao nhiêu ,what is the us dollar equivalent of one euro
11870,recommendation_movies,Những bộ phim hiện tại đang chơi trong khu vực của tôi là gì ,what are the current movies playing in my area
9508,play_radio,Quét đài phát thanh cho Howard Stern ,scan the radio for howard stern
12112,recommendation_events,Bất kỳ bộ phim hay nào được phát hành gần đây trong rạp chiếu phim ,any good drama released recently in the cinema
1737,iot_hue_lightdim,hạ thấp ánh sáng của hội trường ,lower the light of hall percent
6441,general_quirky,Ghi lại những gì đã xảy ra ngày hôm nay ,record what happened today
3792,audio_volume_mute,Tôi cần tắt tiếng loa ,i need to mute the speaker
3902,play_music,Bắt đầu thức ăn âm nhạc vệ tinh ,start the satellite music feed
11237,lists_createoradd,Tôi cần thêm chuối vào danh sách tạp hóa của mình ,i need to add bananas to my grocery list
5931,news_query,Tôi cần những câu chuyện gần đây nhất từ Tin tức Yahoo ,i need the most recent stories from yahoo news
13479,cooking_query,Tôi cần một công thức cho đùi gà cho nồi áp suất của tôi ,i need a recipe for chicken thighs for my pressure cooker
9602,play_radio,Chơi đài phát thanh POP ,play the radio station pop
13114,qa_factoid,xin vui lòng cho tôi địa chỉ của căn hộ Salman Khan ,please give me address of salman khan apartment
14200,qa_factoid,Người nổi tiếng nào có nhiều khả năng theo dõi tôi trên Twitter ,which celebrity is most likely to follow me back on twitter
3728,play_music,Google tìm và chơi Florida Georgia Line One With Nelly ,google find and play florida georgia line the one with nelly
7416,calendar_set,Lặp lại lời nhắc cho các cuộc hẹn của tôi cho Giáng sinh ,repeat reminder for my appointments for christmas
5238,news_query,Hiển thị tin tức mới nhất về di chuyển ,show latest news about migration
10607,lists_query,Đếm số lượng các mặt hàng thực phẩm trong danh sách ,count the number of food items on the list
10842,lists_query,Tôi có danh sách của tôi đúng những gì họ ,i have my lists right what are they
11684,recommendation_events,Tôi muốn biết các sự kiện xảy ra xung quanh đây ,i would like to know the events happening around here
16676,email_sendemail,Gửi email mới đến joejoe @ gmail dot com ,send new email to joejoe@gmail dot com
14455,qa_factoid,Tìm khu vực ,find area
7212,calendar_set,nhắc nhở tôi một giờ trước cuộc họp làm việc tiếp theo của tôi ,remind me an hour before my next work meeting
2068,audio_volume_other,mức âm lượng ,volume level
10386,play_game,Chúng ta có thể chơi hai mươi câu hỏi không ,can we play twenty questions
3953,play_music,Chơi bị tổn thương bởi Johnny Cash Next ,play hurt by johnny cash next
16347,email_sendemail,nhắn tin cho mẹ chồng tôi để đặt phòng trước thứ Sáu hoặc họ sẽ hết hạn ,message my mother in law to book the reservations before friday or they will expire
7160,calendar_set,Nhắc nhở điều này sau hai ngày ,remind this after two days
15412,social_post,Gửi yêu cầu đến công ty này để được hoàn lại tiền ,send a request to this company to receive a refund
10587,lists_query,Cái gì trong danh sách này ,what is on this list
6579,general_quirky,Những giấc mơ ,dreams
10789,lists_remove,Xóa mục từ danh sách ,erase item from list
13807,qa_factoid,Ryan Reynold có bao nhiêu răng ,how many teeth does ryan reynolds have
5366,news_query,Google tìm kiếm chủ đề ,google search the topic
13014,general_quirky,Chỉ cho tôi một video về Mobile Mobile ra mắt năm nay ,show me a video about new mobile launches this year
4669,takeaway_query,Tình trạng của thứ tự thực phẩm của tôi là gì ,what is the status of my food order
6016,news_query,Thống đốc đã ban hành hóa đơn tội phạm mới chưa ,has the governor enacted the new crime bill yet
13233,qa_maths,Bạn có thể thêm vào mười ba cộng với năm cộng với chín cho tôi ,can you add up thirteen plus five plus nine for me
5431,iot_hue_lightoff,đưa đèn ra ,put out the lights
481,datetime_query,Bây giờ là mấy giờ ,what time is it in the other time zones
3617,takeaway_query,Có bất kỳ takeaways xung quanh đây ,are there any takeaways around here
2210,news_query,Tin tức cho ngày hôm nay từ nhà cung cấp tin tức là gì ,what was the news for today from news provider
12907,transport_taxi,xin vui lòng gửi một chiếc taxi đến nhà tôi ,please send a taxi to my house
577,play_music,Chơi một đến mười trong danh sách ,play one through ten on list
2331,weather_query,thời tiết bây giờ là gì ,what is the weather right now
2833,iot_cleaning,Bắt đầu chân không lúc chín giờ sáng ,start the vacuum at nine am
16469,email_addcontact,Tôi cần bạn thêm email này vào danh bạ của tôi ,i need you to add this email in my contacts
1603,alarm_query,Kiểm tra xem tôi đã đặt bất kỳ báo động nào cho sáng mai ,check whether i have set any alarms for tomorrow morning
10849,lists_remove,Cởi bỏ danh sách này ,take off this list
12709,transport_taxi,Đặt một uber trong một giờ kể từ bây giờ ,book an uber for one hour from now
15344,social_query,cho tôi một số bài viết facebook hài hước ,give me some funny facebook posts
11934,recommendation_locations,Có bất kỳ cửa hàng dược phẩm nào gần đó ,are there any pharmacy store nearby
15544,social_post,tweet khiếu nại với công ty này ,tweet complaint to this company
15808,email_query,Olly có Robert gửi email cho tôi chưa ,olly has robert emails me yet
9810,play_music,Vui lòng chơi Album Jennifer Lopez ,please play jennifer lopez album
526,general_joke,nói với tôi trò đùa ngẫu nhiên ,tell me random joke
2642,news_query,Có bất cứ điều gì khác ngày hôm nay về chỗ trống ,is anything different today about blank
916,datetime_query,Xin vui lòng cho tôi biết mấy giờ rồi ,please tell me what time it is
7658,calendar_set,Alexa là gì trên lịch của tôi cho ngày hôm nay ,alexa what is on my calendar for today
13278,qa_factoid,Tóc được tạo thành từ những gì ,what is hair made up of
10435,createoradd,Tạo một danh sách mới để làm ,create a new to do list
14777,qa_stock,Giá cổ phiếu hiện tại của Alexa AMD ,alexa amd's current stock prices
3040,news_query,Xu hướng các chủ đề tin tức nóng ,trending hot news topics
12075,recommendation_locations,nhà hàng tốt nhất ở đâu ,where is the closest good restaurants
12305,transport_query,Tìm kiếm các chuyến tàu rời khỏi tối nay cho London ,search for trains leaving tonight for london
17003,email_query,Hiển thị email về hợp đồng ,show emails about contract
12684,transport_query,Bạn có thể tìm một chuyến tàu trở về nhà vào khoảng bảy giờ chiều ,could you find a train back home at around seven pm
15235,social_post,Xin chào Google đăng trạng thái hiện tại của tôi trên Twitter đề cập đến một chuyến đi tuyệt vời đến Paris với bạn bè và gia đình ,hello google post my current status on twitter mentioning a great trip to paris with friends and family
13642,qa_definition,Vui lòng xác định văn bản ,please define textual
12387,transport_query,Khi nào chuyến tàu cuối cùng từ nơi làm việc rời đi ,when does the last train from work leave
14957,qa_factoid,Địa lý xin vui lòng ,geography please
5705,play_music,Hãy để tôi nghe danh sách phát bài hát rock hàng đầu của tôi ,let me listen to my top rock songs playlist
11195,lists_createoradd,Thêm cà phê vào danh sách tạp hóa ,add coffee to the grocery list
6437,general_quirky,Hôm nay tôi đã tìm kiếm trên điện thoại của mình và không thể tìm thấy nó olly ,today i searched all over for my phone and couldn't find it olly
7529,calendar_set,vui lòng thêm sinh nhật của tôi ,please add my birthday
11822,recommendation_locations,Cửa hàng Olly tên trong vòng mười dặm bán kính với âm nhạc ,olly name stores within ten mile radius with music
16827,email_querycontact,Email của vợ tôi là gì ,what is my wife's email
16341,email_query,Tôi đã nhận được bất kỳ email nào từ Beth ,have i received any emails from beth
3339,weather_query,Thời tiết như thế nào ,what's the weather like
2199,datetime_query,Mùa hè bắt đầu vào tuần nào trong năm nào ,what week of the year does the summer season start
2793,play_music,đặt điên bởi britney spears trên ,put crazy by britney spears on
3755,news_query,Tôi có thể nhận được một bản tóm tắt những gì đang xảy ra với Sprint ngay bây giờ ,can i get a recap of what is going on with sprint right now
13057,qa_maths,phương trình tuyến tính là gì ,what is the linear equation
5482,audio_volume_down,olly cắt giảm âm lượng ,olly cut down the volume
11254,lists_createoradd,Vui lòng cập nhật danh sách với mục mới ,please update list with new item
7642,weather_query,cho tôi thấy dự báo thời tiết trong ba ba ngày tới ,show me the weather forecast for the next three three days
1624,alarm_set,đặt thời gian ,set the time
15372,social_post,"Gửi Tweet đến @Bobburger, họ đã vặn vẹo đơn hàng của tôi và tôi phải đợi thêm một giờ ",send tweet to @bobburgers they screwed up my order and i had to wait an extra hour
5918,iot_hue_lightdim,làm giảm ánh sáng ,attenuate the lights
6966,calendar_query,Làm thế nào cho tôi tất cả những lời nhắc nhở đang chờ xử lý của tôi ,how me all my pending reminders
15084,qa_factoid,olly tìm cho tôi bạn gái hoàn hảo ,olly find me the perfect girlfriend
5695,datetime_query,bạn có thể cho tôi thời gian ở New Delhi ,can you give me the time in new delhi
7384,calendar_set,Lập danh sách nhân viên quản lý cho cuộc họp tháng 10 của Twentieth ,make a list of management staff for the twentieth october meeting
5649,weather_query,Hỏi về thời tiết hôm nay sáng ,ask for the weather today morning
7307,calendar_remove,Xóa tất cả các sự kiện trong tháng này ,clear all events for this month
16004,email_sendemail,"Này, tôi muốn gửi email cho bạn tôi ",hey i want to send an email to my friend
6022,weather_query,Có phải là một buổi tối mềm tối nay ,is it a soft evening tonight
1441,play_music,Chơi tất cả các bài hát indie pop ,play all indie pop songs
4306,play_music,Chơi bài hát David Bowie Major Tom ,play the david bowie song major tom
10617,lists_createoradd,Một danh sách mới sẽ được tạo vào ngày mai ,a new list to be created by tomorrow
4270,iot_coffee,Cho tôi một ly cà phê ,i would like a cup of coffee
1597,iot_cleaning,Bắt đầu Roomba. ,start roomba
4704,audio_volume_up,Tôi cần nghe âm thanh trên loa của mình ,i need to hear sound on my speakers
9226,play_radio,Chơi cho tôi một kênh radio cho âm nhạc trance ,play me a radio channel for trance music
239,weather_query,Có mưa ở Barcelona không ,is it raining in barcelona
4643,iot_hue_lightdim,Tôi muốn căn phòng ít sáng hơn ,i want the room to be less bright
7133,calendar_remove,Tôi không còn tham dự đám cưới vào thứ mười vì vậy hãy loại bỏ nó khỏi lịch của tôi ,i am no longer attending the wedding on the tenth so remove it from my calendar
5901,iot_hue_lightoff,bạn có thể tắt đèn không ,could you turn off light
16414,email_query,Mở email Kiểm tra tin nhắn ,open email check messages
5446,play_music,Tôi muốn nghe bài hát đó ,i want to hear that song
5749,datetime_query,"Vào ngày thứ tám tháng 11, hôm thứ Hai hoặc một ngày nào đó ",is on eighth november there is monday or some other day
10826,lists_remove,Danh sách xóa OLLY cho cửa hàng tạp hóa ,olly delete list for groceries
11657,recommendation_movies,Thời gian hiển thị của logan là gì ,what are the show times of logan
8006,calendar_set,Oliver sẽ gửi cho tôi một email vào thứ năm và vui lòng thiết lập một cuộc hẹn lịch cho cuộc họp của chúng tôi dựa trên ngày anh ta sẽ cung cấp cho email đó ,oliver will send me an email on thursday and please set up a calendar appointment for our meeting based on the date he will provide on that email
620,datetime_query,Thời gian núi hiện tại là gì ,what is the current mountain time
4860,news_query,thả tôi với những tin tức mới nhất ,drop me with latest news
2172,news_query,Các thành phố bị ảnh hưởng bởi trận động đất là gì ,what were the cities affected by the earthquake
2433,takeaway_query,những gì đang xảy ra với đơn đặt hàng của tôi ,what is happening to my order
10257,play_game,muốn chơi một trò chơi ,want to play a game
6849,calendar_set,Nhắc cho tôi về chương trình TV tại mười lăm mười lăm vào thứ năm tại BBC Bốn ,prompt me about tv programme at sixteen fifteen on thursday at bbc four
8223,calendar_set,Thêm mẹ tôi vào Lịch cho Thứ Hai BRUNCH ,add my mom to calendar for monday brunch
882,news_query,tin tức mười chín. ,news nineteen
16865,email_addcontact,Tôi muốn bạn thêm một email vào danh bạ của tôi ,i would like you to add an email to my contacts
757,iot_wemo_on,Bật ổ cắm Cắm WEMO để kết nối bộ sạc của tôi với nó ,turn on the wemo plug socket to connect my charger to it
15170,social_query,@RealdonaldTrump đã đăng bất cứ điều gì mới trên Twitter ,has @realdonaldtrump posted anything new on twitter
10702,lists_createoradd,Danh sách nên chứa mặt hàng này ,the list should contain this item
10980,lists_query,cho tôi biết những gì trong danh sách của bạn ,tell me what is in your list
9719,play_audiobook,Quay trở lại trang trại động vật ,go back to animal farm
13236,qa_definition,Định nghĩa của đa dạng là gì ,what's the definition of diverse
8155,calendar_query,là cuộc họp với Julie lúc ba giờ chiều vào thứ Tư ,is the meeting with julie at three pm on wednesday
12825,transport_query,bạn có thể cho tôi thời gian tàu đến nyc ,can you give me the train times to nyc
11110,lists_query,Đọc cho tôi nội dung của danh sách này ,read me the content of this list
13061,qa_definition,Tôi muốn định nghĩa chính xác của trường học ,i want the exact definition of school
16118,email_sendemail,Chỉ gửi trợ giúp cho Jane ,send help only to jane
12596,transport_ticket,"Google tôi cần một vé tàu đến New York, bạn có thể đặt nó cho tôi không ",google i need one train ticket to new york can you book that for me
5904,alarm_query,Kiểm tra nếu tôi đã đặt bất kỳ báo động nào cho buổi sáng ,check if i have set any alarm for morning
6739,calendar_query,Tôi có gặp gỡ với Steve trong tuần này không ,do i have meeting with steve this week
8481,calendar_set,Gửi tôi nhắc nhở để gọi con gái tôi vào thứ năm cho kỷ niệm của cô ấy ,send me reminder to call my daughter on thursday for her anniversary
11274,play_podcasts,Bắt đầu podcast. ,start the podcast
3675,play_music,xin vui lòng chơi một số lady gaga ,please play some lady gaga
872,iot_hue_lightoff,tắt đèn trong phòng ngủ ,turn off light in bedroom
1868,weather_query,Khí hậu Olly Chi tiết bây giờ ,olly climate details now
13970,qa_factoid,Có bao nhiêu Oscar đã giành được Meryl Streep ,how many oscars has won meryl streep
4997,play_music,"Sau bài hát này, vui lòng chơi bài hát này ",after this song please play this song
2142,news_query,MSN News. ,msn news
374,weather_query,Hãy cho tôi biết nếu những điều sau đây là sự thật về thời tiết ,tell me if the following is true about the weather
3405,music_settings,Chọn Shuffle All. ,select shuffle all
14379,qa_definition,Đưa ra mô tả về tượng của Liberty ,give description of statue of liberty
5019,play_music,Chơi các bài hát được tải xuống gần đây của tôi ,play my recently downloaded songs
4409,play_music,gần hơn bởi móng chín inch ,closer by nine inch nails
9788,play_audiobook,Chơi audiobook chơi cuối cùng ,play the last played audiobook
17072,email_query,Hiển thị email mới nhất ,show newest emails
7761,calendar_remove,Thay đổi lịch của tôi cho ngày hôm nay ,change my calendar for today
179,weather_query,nói với tôi thời tiết ,tell me the weather
5214,weather_query,Tôi có nên mang theo quần áo ấm ,should i bring warm clothes
2090,takeaway_order,Gọi Vườn Bắc Kinh ,call peking garden
13964,qa_factoid,Angelina có một sinh nhật khi ,angelina has a birthday when
2614,weather_query,Có phải trời sẽ mưa vào ngày sinh nhật của tôi ,is it going to rain on my birthday
4,audio_volume_mute,olly im lặng ,olly quiet
8910,calendar_query,Cho tôi xem các cuộc họp được tổ chức vào tháng trước ,show me the meetings held last month
3825,news_query,Liệt kê những câu chuyện xe hơi hiện tại ,list current car stories
3914,music_likeness,Xin lưu ý về tiêu đề bài hát Tune tốt ,please note on song title good tune
8511,calendar_query,Có bất kỳ sự kiện MMA nào đến Golden One Center ,are there any mma events coming to golden one center
2853,audio_volume_mute,hãy im lặng trong một ngày ,go silent for a day
5913,music_query,cho tôi biết tên của nhà soạn nhạc ,tell me the name of the composer
11960,recommendation_locations,Tôi có thể mua sắm ở đâu quanh đây ,where can i shop around here
11879,recommendation_events,Sự kiện nào tôi nên tham dự trong khu vực của tôi ,which event should i attend in my area
1302,news_query,Narendra Modi là Thủ tướng Ấn Độ đến thăm bất kỳ quốc gia nào bây giờ ,is narendra modi the indian prime minister visiting any country now
9867,play_audiobook,Liệt kê cho tôi những audiobook tôi đã nghe ,list me the audiobooks i have already listened to
15005,qa_factoid,Hoàng tử đã làm bao nhiêu kỷ lục ,how many records did prince make
13623,qa_factoid,Voi sống bao lâu ,how long do elephants live
9916,cooking_recipe,những gì cần thiết để làm pizza ,whats needed to make pizza
11429,play_podcasts,Vui lòng chơi hai tập cuối của các chàng trai Gilmore ,please play the last two episodes of the gilmore guys
5139,news_query,Xin vui lòng cho tôi biết kết quả bầu cử ngày hôm nay đã xảy ra là gì ,please tell me what is the election result today happened
10250,play_game,Chúng ta có thể chơi một trò chơi của hangman không ,can we play a game of hangman
9575,play_radio,Chạy chương trình radio ,run radio programme
6167,audio_volume_mute,Không có thông báo trong năm phút ,no notifications for five minutes
15347,social_query,Có tin tức thuần chay mới trên Facebook không ,is there any new vegan news on facebook
14631,general_quirky,thực hiện các tính toán rất phức tạp như jarvis ,making very complex calculations like jarvis
13963,qa_factoid,Angelina Jolie sinh ra khi nào ,when was angelina jolie born
9219,play_radio,Chọn Menu Radio ,select radio menu
4888,news_query,giữ cho tôi cập nhật những gì đang xảy ra ở Đông Nam Phi hiện tại ,keep me updated on what is happening in southeast africa currently
6656,transport_traffic,vấn đề tắc nghẽn giao thông ,traffic congestion issues
5716,play_music,Đặt bài hát theo thứ tự ca sĩ ARIJIT Singh bài hát đầu tiên sau đó Sukhwinder rồi Sunidhi ,put the song in order of singer first arijit singh song then sukhwinder then sunidhi
12636,transport_traffic,Giao thông trông giống như thế nào với LA ,what does the traffic look like headed to la
5976,play_music,đưa vào bài hát tiếp theo trong năm phút ,put on the next song in five minutes
186,play_music,Chơi bài hát cuối cùng từ danh sách phát yêu thích của tôi ,play last song from my favourite playlist
16395,email_query,Tôi đã gửi email cho ai và ai trong tuần trước ,what and who was i emailed about last week
11927,recommendation_locations,Bạn có thể cho tôi biết về các nhà hàng sushi đắt tiền ở West Philadelphia ,can you tell me about expensive sushi restaurants in west philadelphia
7275,calendar_query,Chỉ cho tôi danh sách các cuộc họp đang chờ xử lý ,show me the list of pending meetings
13249,qa_factoid,Concert Aerosmith cuối cùng ở đâu ,where was the last aerosmith concert
933,music_likeness,làm cho điều này yêu thích của tôi ,make this my favorite
8088,calendar_query,Khi nào tôi có bài kiểm tra đó ,when do i have that test
6861,calendar_query,tất cả các sự kiện sắp tới là gì ,what are all the upcoming events
4427,alarm_set,đánh thức tôi dậy lúc chín giờ sáng ,wake me up at nine am
12506,transport_ticket,Đặt vé tàu đến Oregon ,book a train ticket to oregon
6130,play_music,Chơi Jumper bằng mắt thứ ba mù mắt ,play jumper by third eye blind
10862,lists_remove,Tôi cần bạn xóa vật phẩm khỏi danh sách của tôi ,i need you to remove item s from my list
8835,calendar_remove,Xóa mọi thứ trên lịch của tôi trong hai tuần tới ,delete everything on my calendar for the next two weeks
10060,cooking_recipe,Bao lâu tôi cần nấu một miếng brisket cho nó là trung bình ,how long do i need to cook a brisket for it to be medium
1394,datetime_query,bây giờ là mấy giờ ,what is the time now
2236,news_query,Tiêu đề từ BBC World ,headlines from bbc world
3846,music_query,Tôi thích loại nhạc nào ,what type of music do i enjoy
9586,play_radio,Chơi Howard Stern. ,play howard stern
10971,lists_createoradd,Thêm bút chì vào danh sách đồ dùng học tập ,add pencil to school supplies list
12611,transport_traffic,Báo cáo giao thông mới nhất cho Miami là gì ,what is the latest traffic report for miami
8462,calendar_query,Tôi có kế hoạch vào ngày nào trong tuần này ,which day this week do i have plans
11193,lists_remove,Xóa Frida khỏi Danh bạ ,remove frida from contacts
3831,play_music,Tôi muốn nghe một số rap xin vui lòng ,i want to hear some rap please
1363,iot_wemo_on,làm cho ổ cắm có sẵn cho tôi ,make the socket available for me
3275,takeaway_query,giao hàng sushi shibari ,does shibaru sushi deliver
15141,social_query,Có những thứ thú vị nào đã xảy ra hôm nay trong Twitter của tôi ,are there any interesting stuff happened today in my twitter
2686,general_joke,Tôi cần một trò đùa vui để nói với Sam ,i need a funny joke to tell sam
7765,calendar_remove,Có cách nào để xóa lịch của tôi không ,is there a way to clear my calendar
10885,remove,Xóa một mục ,delete an item
10482,lists_query,Lập danh sách tất cả các phạm vi quần áo có sẵn trên Ralph và Lauren ,make a list of all the clothing range available on ralph and lauren
16458,email_sendemail,Gửi email đến Newmail @ gmail dot com ,send email to newmail@gmail dot com
15505,social_post,Tweet Dịch vụ khách hàng của Cáp Insight và nói với họ rằng tôi đã chờ đợi trong ba mươi phút ,tweet insight cable's customer service and tell them i have been waiting on hold for thirty minutes
210,iot_hue_lightchange,Hãy làm cho đèn xem thân thiện ,please make the lights watching friendly
8871,calendar_remove,Xóa hai mươi bốn cuộc họp tháng tư khỏi lịch trình ,remove twenty fourth march meeting from schedule
4732,audio_volume_down,giảm âm lượng ,volume down
5634,weather_query,Thời tiết hôm nay sẽ có nhiều mây ,will the weather today be cloudy
5704,play_music,Vui lòng chơi danh sách nhạc hàng đầu của tôi ,please play my top music playlist
9758,play_audiobook,Tôi muốn bắt đầu audiobook mới này ,i would like to start this new audiobook
13424,qa_factoid,ở đâu ,where is
3799,iot_hue_lightchange,Thay đổi đèn thành màu hồng ,change lights to pink
13399,general_quirky,Hãy làm một số bỏng ngô và xem một bộ phim cũ cùng nhau ,let's make some popcorn and watch an old movie together
6644,general_quirky,cuộc sống có ý nghĩa gì ,whats the meaning of life
8646,calendar_query,Tôi có bất kỳ lời nhắc nào đang chờ trong hàng đợi của tôi ,do i have any reminders that are waiting in my queue
15336,social_post,Đặt điện thoại gia đình trên Instagram ,place family phone on instagram
13414,general_quirky,Bạn có thể cho tôi biết ai tạo ra bạn ,can you tell me who create you
4417,datetime_query,Thời gian Wellington Nz. ,time wellington nz
16503,email_querycontact,Mary Smith có sống trên đường phố chính không ,does mary smith live on main street
16268,email_sendemail,Trả lời email của Robert vào sáng hôm nay ,reply to robert's email of today morning
5007,alarm_query,Những ngày báo động của tôi được đặt cho những ngày nào ,what days are my alarms set for
4066,datetime_query,Bạn có thể cho tôi biết thời gian ở New York ,can you tell me the time in new york
720,general_greet,xin chào ,hello
7385,calendar_set,nhắc nhở tôi vì đã gọi cho tất cả những người tham gia ,remind me for making call to all participants
4371,play_music,bài hát này cho tôi ,my this song for me
12646,transport_query,Khi nào tàu rời khỏi ga Penn ,when does the train leave penn station
3107,play_music,Chơi một số nhạc rock ,play some rock music
9533,play_radio,Bắt đầu chơi FM chín mươi sáu điểm năm khi đó là một chiều ,start playing fm ninety six point five when it is one pm
16540,email_query,Mẹ đã gửi cho tôi bất kỳ email nào ,has mom sent me any emails
14057,qa_currency,cho tôi tỷ giá hối đoái cho đồng đô la Mỹ và đồng euro ,give me the exchange rate for the us dollar and the euro
15392,social_query,Có ai nhắn tin cho tôi trên facebook không ,did anyone message me on facebook
14768,qa_factoid,là đại dương lớn nhất trên thế giới Thái Bình Dương ,is the largest ocean in the world the pacific
2592,audio_volume_mute,"Tôi đã có một cuộc họp vào tối nay bảy giờ tối, hãy tắt tiếng âm nhạc trong một giờ ",i've got a meeting by tonight seven pm please mute the music for an hour
8081,calendar_query,Tôi có thời gian rảnh vào thứ ba tới để lên lịch một cuộc họp không ,do i have free time next tuesday to schedule a meeting
13719,qa_factoid,adele sẽ đi tour ,is adele going to go on tour
1164,play_music,Chơi Tôi đi bộ theo Johnny Cash ,play i walk the line by johnny cash
9825,play_audiobook,Tiếp tục bài hát từ Audiobook của Michael Jackson ,resume the song from the audiobook by michael jackson
7399,calendar_set,Tạo sự kiện mới vào Lịch Sinh nhật của John ,create new event on calendar john's birthday
7334,calendar_set,Lên lịch cho sự kiện của tôi với người tại thời điểm và địa điểm ,schedule my event with person at time and place
881,datetime_query,Bây giờ là mấy giờ ở Honolulu ,what time is it in honolulu
3698,music_likeness,KFI là rapper yêu thích của tôi ,kfi is my favorite rapper
17029,email_sendemail,Olly Gửi Bob và Email ,olly send bob and email
1565,news_query,Tin tức cho ngày thứ tư thứ tư là bao nhiêu và mười bảy ,what was the news for march fourth two thousand and seventeenth
14712,qa_factoid,adele bao nhiêu tuổi ,how old is adele
12118,recommendation_events,Alexa xin vui lòng tìm kiếm các sự kiện gần tôi ,alexa please search for events near me
9805,play_audiobook,Chơi cho tôi Michael Jackson Song từ Audiobook ,play for me michael jackson song from audiobook
16996,email_sendemail,Tôi cần gửi email đến Michael ,i need to send an email to michael
8813,calendar_remove,Hãy làm trống lịch của tôi ,please empty my calendar
15850,email_sendemail,Gửi email đến sjobs @ apple dot com ,send an email to sjobs@apple dot com
4577,audio_volume_up,bật lên âm lượng của người nói của tôi ,turn up the volume of my speakers
5875,weather_query,Tôi có nên mặc một chiếc váy hoặc một chiếc áo ngày nay ,should i wear a a dress or a sweat shirt today
13164,qa_definition,Xác định dao động ,define oscillate
2289,audio_volume_up,tăng khối lượng bởi một ,increase volume by one
1358,play_music,Nhận thiết lập cần tôi theo dõi âm nhạc ,get set need me music track
6888,calendar_query,tốt nhất ,best
13648,qa_currency,tỷ giá hối đoái giữa pound sterling và đô la Mỹ là gì ,what is the exchange rate between pound sterling and the us dollar
13613,qa_factoid,Casey Affleck đóng vai chính là bộ phim nào ,what movies has casey affleck starred in
4123,takeaway_query,Những nhà hàng châu Á gần đó cung cấp để đi ăn ,what asian restaurants nearby offer to go food
