ids,intents,sentences,sentence_orgin
9887,play_audiobook,tôi muốn chơi khốn khổ audiobook tốt ,i want to play the audiobook good grief
9850,play_audiobook,Alexa tiếp tục cuốn sách Joes từ nơi tôi rời đi lần trước ,alexa resume joes book from where i left off last time
404,iot_hue_lightchange,Bạn có thể thay đổi màu sáng thành bóng tối trong nhà ,can you change the light colors into dark in the house
12752,transport_ticket,Vui lòng mua vé Amtrak từ Las Vegas Nevada đến Lakeland Florida rời đi vào đầu tháng tư ,please purchase a amtrak ticket from las vegas nevada to lakeland florida leaving on the first of april
14020,qa_definition,tra cứu nền kinh tế trong từ điển ,look up economy in the dictionary
7202,calendar_query,Hãy cho tôi biết về lịch trình của tôi trong tháng tiếp theo ,tell me about my schedule for the next month
3625,news_query,Tin tức địa phương từ Bay News Nine ,local news from bay news nine
2899,takeaway_order,đặt bánh Pizza ,order pizza
13862,qa_factoid,Hình dạng nào là một quả bóng ,what shape is a ball
3089,datetime_query,Thời gian nào trong thời gian tiêu chuẩn trung tâm ,what time is it in central standard time
3697,iot_wemo_on,Bật ổ cắm này ,turn on this socket
2980,news_query,chuyện gì đang xảy ra trong tin tức thế giới ,what's happening in world news
3788,datetime_query,Bây giờ là mấy giờ trên bờ biển phía tây ,what time is it on the west coast
8576,general_quirky,Khi nào tôi bận trong tháng này ,when am i busy this month
5778,weather_query,thời tiết ra sao ,whats the weather
10682,lists_query,tất cả các danh sách tôi có là gì ,what are all the lists i have
14514,qa_factoid,Ai là tổng thống hiện tại của Hoa Kỳ ,who is the current president of united states
1347,datetime_query,một trăm năm mươi nghìn hai trăm mười bảy ,one hundred and fifty thousand two hundred and seventeenth
2713,iot_hue_lightchange,thay đổi màu sắc xin vui lòng ,change the colours please
3583,audio_volume_mute,Đặt âm lượng về 0 ,set volume to zero
12282,transport_ticket,Tôi muốn một vé tàu từ Los Angeles đến Phoenix ,i want a train ticket from los angeles to phoenix
16439,email_sendemail,Có một email tôi cần bạn gửi bạn của tôi ,there is an email i need you to send my friend
10492,lists_query,Danh sách tạp hóa của tôi là gì ,what's on my grocery list
10975,lists_query,cho tôi biết những cái tên trong danh sách ,tell me the names on the list
1244,iot_hue_lightchange,Tôi thích màu đỏ cho nhà của tôi thay đổi nó ,i like red colour for my home change it
6589,general_quirky,các định nghĩa ,definitions
15096,qa_factoid,Bạn có thể chuyển đổi số tiền này thành ,can you convert my this money into
172,alarm_set,Đặt báo thức lúc mười giờ sáng ,set alarm at ten am
438,weather_query,Hôm nay trời sẽ mưa ,is it going to rain today
11946,recommendation_locations,Nhà sách gần nhất ở đâu ,where is the nearest bookstore
4722,play_music,Tôi muốn nghe danh sách phát của tôi từ nghệ sĩ đó ,i want to hear my playlist from that artist
10657,lists_createoradd,Thêm trứng vào danh sách ,add eggs to the list
4438,weather_query,Thời tiết Boston Ma. ,weather boston ma
3120,datetime_convert,Nếu đó là mười hai giờ trước các thời gian trung tâm tiêu chuẩn phía đông thì thời gian ở Philippines bây giờ là bao nhiêu ,if it is twelve hours ahead of eastern standard centaur time what's the time in the philippines now
4179,news_query,Bất kỳ tin tức gần đây về Bắc Triều Tiên ,any recent news about north korea
9188,calendar_set,Xin vui lòng nhắc nhở bánh rán cho cuộc họp ,please remind to get donuts for the meeting
5226,iot_wemo_off,Tắt ổ cắm thông minh ,switch off the smart socket
14886,qa_factoid,Goggins Frank cao bao nhiêu ,how tall is frank goggins
9092,calendar_remove,Đặt lại tất cả các sự kiện trong Lịch ,reset all events in calendar
4513,datetime_query,Tôi muốn biết mấy giờ rồi ,i want to know what time it is
9728,play_music,xin vui lòng chơi nhạc của tôi ,please play my music
12361,recommendation_locations,Nhà hàng gần nhất ở đâu ,where is the nearest restaurant here
13030,qa_factoid,Giải thích cuốn sách của Daniel với tôi ,explain the book of daniel to me
4945,iot_cleaning,Phòng khách chân không ,vacuum living room
5164,iot_hue_lightdim,làm tối căn phòng một chút ,darken the room a bit
16839,email_sendemail,Gửi email cho vợ tôi ,send email to my wife
376,weather_query,Kiểm tra ứng dụng thời tiết để xem nếu ,check the weather app to see if
10108,cooking_recipe,Cách tốt để nấu trứng là gì ,what is good way to cook eggs
11559,play_podcasts,Chơi Favorites Podcast ,play podcast favorites
11623,recommendation_events,Tìm kiếm các sự kiện địa phương trong Mã bưu điện Mười hai nghìn một trăm hai mươi mốt ,search local events in zip code twelve thousand one hundred and twenty one
6505,general_quirky,Chơi hai mươi câu hỏi ,play twenty questions
11227,calendar_query,Chương trình cho ngày hôm nay là gì ,what is programme for today
4581,datetime_query,Thời gian ở Paris là gì ,what is the time in paris
10052,cooking_recipe,Tìm cho tôi một công thức cho súp cà rốt ,find me a recipe for carrot soup
6462,news_query,Tôi muốn chủ đề về tin tức mới nhất ,i want topics on latest news
1673,music,giữa một nghìn chín trăm chín mươi và hai nghìn album nhạc chỉ được phát ,between one thousand nine hundred and ninety and two thousand music album is only to be played
14837,general_quirky,Dạy tôi về các cài đặt phơi nhiễm sẽ là tốt nhất cho một ngày nhiều mây ở Alaska ,teach me about exposure settings that would be best for a cloudy day in alaska
9332,play_radio,chuyển sang ,switch to
2267,takeaway_order,Đặt hàng thông thường từ Turielloy Pizza ,order the usual from turiellos pizza
13511,qa_maths,Làm cách nào để tôi trừ bốn từ hai ,how do i subtract four from two
12332,transport_ticket,Đặt vé cho tôi một vé tàu đến thành phố New York vào thứ ba Tôi không quan tâm mấy giờ ,book me a train ticket to new york city on the third i don't care what time
13290,qa_definition,Ý nghĩa vĩnh viễn ,perpetual meaning
9603,play_radio,Chơi Đài phát thanh Rock ,play the rock radio station
16313,email_sendemail,Gửi email cho mẹ tôi ,send an email to my mom
16962,email_sendemail,Olly gửi email đến thành viên gia đình và đọc nó đầu tiên ,olly send email to family member and read it first
6428,quirky,phim ,movies
9370,play_radio,Đưa tôi đến kênh radio phổ biến nhất ,take me to the most popular radio channel
4566,news_query,Đọc cho tôi những tiêu đề mới nhất từ New York Times Dot Com ,read me the latest headlines from new york times dot com
14398,qa_factoid,Trump bao nhiêu tuổi ,how old is trump
12225,transport_traffic,Có bất kỳ lưu lượng truy cập ngay bây giờ ,is there any traffic right now
2820,iot_hue_lightchange,Thay đổi đèn của ngôi nhà sang màu xanh ,change the lights of the house to a blue hue
3917,news_query,Đọc danh hiệu cho tôi tin tức quốc tế ,read me titles for international news
16238,email_sendemail,Gửi email ,send an email
8820,calendar_query,bất kỳ sự kiện sắp tới ,any upcoming events
1580,datetime_query,Ngày hiện tại ngày nay là gì ,what is the current date today
12068,recommendation_events,Những sự kiện nào gần nghe đang diễn ra trong tuần này ,what events near hear are happening this week
5613,iot_hue_lightdim,giảm bớt ánh sáng rực rỡ ,lessen the light glow
13155,qa_definition,tìm ý nghĩa ,find the meaning
8711,calendar_query,Kiểm tra lịch của tôi cho ngày hôm nay ,check my calendar for today
12831,transport_taxi,Đặt một chiếc taxi địa phương ,book a local cab
14980,qa_definition,Mô tả về iPhone Seven ,description of iphone seven
6339,general_quirky,Hôm nay là một ngày khó khăn ,it was a tough day today
1213,iot_hue_lightchange,Olly tôi muốn ánh sáng màu xanh ,olly i want blue lighting
7612,calendar_query,cho tôi biết các sự kiện hôm nay của tôi ,tell me today's events of mine
15393,social_post,phàn nàn với nhà hàng về thức ăn tôi đã được phục vụ ,complain to the restaurant about the food i was served
12375,transport_query,Metro tiếp theo đến DC là gì ,what is the next metro to dc
15108,general_quirky,Bao nhiêu phần trăm tiền của tôi đã dành ở trung tâm mua sắm ngày hôm nay ,what percent of my money did i spend at the mall today
15856,email_sendemail,Gửi email đến địa chỉ email hiện tại ,send email to current email address
396,play_music,Chơi tại sao bạn hát bởi Kirk Franklin ,play why do you sing by kirk franklin
14127,qa_factoid,Danh sách album của Rihanna ,list albums of rihanna
13883,qa_stock,Google i. b. m. giá cổ phiếu ,google i. b. m. stock prices
2929,music_query,bạn có thể từ chối âm lượng xin vui lòng và cho tôi biết tiêu đề của bài hát này là gì ,can you turn down the volume please and tell me what is the title of this song
11814,recommendation_locations,Olly cho tôi biết khu mua sắm địa phương ở đâu ,olly tell me where the local shopping district is
16477,email_query,Kiểm tra email từ mẹ ,check emails from mom
3111,audio_volume_mute,Tôi đang ở trong một cuộc họp xin vui lòng không nói ,i'm in a meeting please do not speak
5893,weather_query,Cho dù đó sẽ là Sunny ở California ,whether it would be sunny in califonia
14288,qa_factoid,Nói cho tôi biết về Narendra Modi ,tell me about narendra modi
10880,lists_query,Hiển thị danh sách tạp hóa ,show grocery list
16934,email_querycontact,Hiển thị số điện thoại của John ,show mobile number of john
14983,qa_currency,Tỷ giá hối đoái để chuyển đổi mười đô la sang Euro ,exchange rate for converting ten dollar to euro
14956,qa_factoid,Mở bản đồ ,open map
16476,email_query,Kiểm tra email từ mgccc ,check emails from mgccc
15658,social_post,bạn có thể đặt nó trên facebook không ,can you put this on facebook
13053,currency,Alexa tôi muốn tôi cho tôi biết xu hướng về tỷ giá hối đoái ,alexa i would like my to tell me the trend on foreign exchange rates
2109,play_music,Đặt Summer Lovin ở vị trí thứ ba trong hàng đợi của tôi ,put summer lovin in third position in my queue
10720,lists_query,Danh sách mua sắm của tôi là gì ,what is on my shopping list
13833,qa_currency,Có bao nhiêu bot trong một đô la ,how many bots are in a dollar
2177,weather_query,Tìm cho tôi điều kiện thời tiết hiện tại ,find me the current weather condition
17064,email_addcontact,Lưu email này trong liên hệ của tôi để sử dụng trong tương lai ,save this email in my contact for future use
307,takeaway_order,Alexa Tôi muốn có một sushi bạn có thể đặt hàng cho tôi một bữa trưa ,alexa i would like to have a sushi can you order me a lunch
48,datetime_query,Nói cho tôi biết thời gian ở Moscow ,tell me the time in moscow
54,takeaway_query,Tùy chọn giao hàng được đánh giá cao nhất cho thực phẩm Trung Quốc ,olly most rated delivery options for chinese food
8114,calendar_query,Cuộc họp nào xảy ra giữa tháng 1 và mười hai tháng 1 ,what meetings occurred between january one and january twelve
593,play_music,Tôi có thể nghe được năm mươi lượt truy cập mà bạn có thể nghe về radio bây giờ ,can i hear the fifty hits that you can hear on radios now
4222,datetime_query,Vui lòng kiểm tra thời gian ,please check the time
5088,news_query,olly những gì đã xảy ra trong tin tức ngày hôm nay ,olly what's happened in the news today
15924,email_query,Liệt kê email từ Jim cho ngày hôm nay ,list emails from jim for today
7369,calendar_set,Tất cả sự kiện RCCG March sẽ được thêm vào lịch của tôi ,all rccg march event is to be added to my calendar
10054,cooking_recipe,Công thức nấu ăn tốt nhất cho pesto là gì ,what are the best recipes for pesto
12449,transport_traffic,Giao thông hôm nay là bao nhiêu ,what is the traffic today
16218,email_querycontact,Sinh nhật của Mary S là gì ,what is mary s.'s birthday
16968,email_query,Có bất cứ điều gì mới trong thư mục email của tôi ,is there anything new in my email folder
15163,social_query,Hôm nay tôi có được bao nhiêu lượt ,how many likes did i get today
3399,alarm_set,Tôi cần một báo động cho chín giờ chiều ,i need an alarm for nine pm
10112,cooking_recipe,Làm thế nào để bạn nấu một burger tốt ,how do you cook a good burger
13874,qa_factoid,Nói cho tôi biết khi trận động đất lớn tiếp theo sẽ tấn công California ,tell me when the next big earthquake will hit california
12790,transport_ticket,Đặt vé tàu đến New York ,book a train ticket to new york
12463,transport_taxi,xin vui lòng đặt trước một uber ngay bây giờ ,please reserve an uber right now
9101,calendar_remove,Vui lòng xóa cuộc hẹn Bác sĩ trong lịch của tôi trong ngày mười hai tháng hai lúc chín giờ sáng ,please remove the doctor appointment in my calendar for february twelfth at nine am
1431,play_music,Chơi bài hát mới nhất của Eminem ,play the latest song of eminem
15366,social_post,Tweet dịch vụ khách hàng của Verizon ,tweet verizon customer service
5528,iot_cleaning,Xóa bụi và sau đó trên máy sạch hơn ,clear the dust and then on the cleaner
7988,calendar_query,những gì vào tối mai ,what's on tomorrow night
1119,news_query,những gì đang xảy ra trong chính trị ,what is going on in politics
13577,general_quirky,Làm thế nào để cô ấy thực hiện trang điểm của mình ,how does she do her makeup
7246,calendar_query,Khi nào là kỷ niệm của tôi ,when is my anniversary
14524,transport_query,cho tôi chỉ đường lái xe từ faripir đến gurpur ,give me the driving directions from faripir to gurpur
474,play_music,mở bài hát của hoàng tử ,open songs by prince
869,music_likeness,TIẾT KIỆM Ý TƯ ,save opinion
8705,calendar_set,vào ngày hai mươi lăm lần gặp nhau trong mười hai ,on january twenty five set meeting for twelve
9347,play_radio,cho tôi biết tên của đài phát thanh mà tôi muốn chơi ,tell me the name of the radio station that i want played
7128,calendar_set,Hãy nhớ tôi gửi bài thuyết trình ngay hôm nay tại một PM ,remember me to send the presentation today at one pm
10612,lists_remove,Lấy đi từ danh sách tất cả các mặt hàng thực phẩm với tiền tố khô ,take away from the list all food items with prefix dry
14433,qa_currency,Bao nhiêu rupee Ấn Độ mỗi u. S. d. hôm nay ,how much indian rupees per u. s. d. today
1747,iot_wemo_on,Bật khi cắm khác tắt ,turn on when plugged in else turn off
647,iot_hue_lightup,Làm cho ánh sáng nhìn thấy nhiều hơn ,make the light more visible
7584,calendar_query,Vui lòng kiểm tra lịch của bạn Tôi đã thực hiện đôi khi ,please check your calendar i have done somethings
14351,weather_query,Nhiệt độ trung bình trong tháng 3 là bao nhiêu cho Pennsylvania và làm thế nào mà so với mười năm qua ,what is the average temperature in march for pennsylvania and how does that compare to the last ten years
8682,calendar_remove,Xóa sự kiện ,erase events
7437,calendar_query,Vui lòng cung cấp thông tin chi tiết về sự kiện tiếp theo ,please provide the detailed information about the next event
9639,play_radio,Mở Pandora và chơi tập luyện ,open pandora and play workout
11950,recommendation_locations,Olly một số nhà hàng được đánh giá cao trong lĩnh vực này là gì ,olly what are some highly rated restaurants in this area
6121,weather_query,Thời tiết lạnh như thế nào ,how cold is the weather right now
7410,calendar_set,Tạo sự kiện Giáng sinh vào tháng 12 hai mươi lăm hai nghìn và mười bảy và đặt nó vào một lời nhắc nhở lặp lại ,create event christmas on december twenty five two thousand and seventeen and set it to a repeating reminder
8905,calendar_set,Thêm sự kiện trong lịch và đề cập đến người khác ,add event in calendar and mention others
848,general_joke,Tôi muốn một trò đùa ,i would like a joke
10474,lists_query,Tôi có bất cứ điều gì trong danh sách ,do i have anything on the list
8365,calendar_set,Tôi cần một lời nhắc nhở với hai trăm mỗi ngày để kiểm tra mẹ tôi ,i need a reminder at two hundred every day to check on my mother
2513,iot_coffee,Làm cách nào để đặt bộ hẹn giờ trên máy pha cà phê của tôi ,how do i set the timer on my coffee machine
10736,lists_remove,Xóa danh sách tạp hóa ,delete the grocery list
9213,play_radio,Chơi Ga Rock của tôi trên Pandora ,play my rock station on pandora
8971,calendar_remove,Hủy Lịch trình trong bảy ngày kể từ ngày hôm nay ,cancel schedule for seven days from today
9983,cooking_recipe,Olly Làm thế nào để tôi bắt đầu làm tôm hùm bisque ,olly how do i start making lobster bisque
14810,qa_currency,trao đổi giá bất kỳ vấn đề ,exchanges rates any problems
398,weather_query,Sẽ có ấm vào ngày mai ,will it be warm tomorrow
1163,play_music,Chơi tất cả các bài hát của Martina McBride ,play all songs by martina mcbride
8235,calendar_set,Đặt một ngày ăn trưa cho thứ ba tới vào buổi trưa với Sarah tại Black Angus ,set a lunch date for next tuesday at noon with sarah at black angus
11158,lists_createoradd,làm cho tôi một danh sách kiểm tra mới ,make me a new checklist
10131,cooking_recipe,Tôi nên nấu thịt gà trong bao lâu ,how long should i cook chicken for
7284,calendar_remove,Xóa cuộc hẹn nha sĩ của tôi ,delete my dentist appointment
8268,calendar_set,Nhắc nhở tôi về việc gặp năm phút trước giờ ,remind me of meeting five minutes before time
1503,datetime_convert,Nếu đó là bốn giờ chiều ở Missouri thì mấy giờ ở London ,if it is four pm in missouri what time is it in london
7176,calendar_set,Vui lòng đánh dấu vào ngày đầu tiên của tháng hai hai mươi mười bảy và thiết lập lời nhắc vào năm giờ chiều để đặt lịch hẹn với ông Richard ,please mark the date first of february twenty seventeen and set the reminder at five pm to make an appointment with mr richard
983,iot_hue_lightchange,Thay đổi màu sắc của đèn trong phòng ngủ của tôi sang màu đỏ ,change the color of the lights in my bedroom to red
8590,calendar_set,Đưa lên lịch và hội họp lịch trình với ri tháng tư đầu tiên ,bring up calendar and schedule meeting with ri april first ten am
12238,transport_query,Làm thế nào để tôi đến Cape COD ,how to i get to cape cod
10803,lists_query,Tôi có cà phê trên danh sách tạp hóa không ,do i have coffee on the grocery list
13785,qa_currency,Tỷ giá hối đoái cho bảng Anh và đô la Mỹ là gì ,what is the exchange rate for the english pound and us dollar
13416,qa_factoid,Morgan Freeman bao nhiêu tuổi ,how old is morgan freeman
11576,recommendation_events,Nói cho tôi biết về các sự kiện gần tôi ,tell me about the events near me
13311,qa_maths,Tôi đã có đô la cho tháng tôi có thể dành bao nhiêu mỗi ngày trong tháng này ,i've got dollars for the month how much can i spend every day this month
5432,weather_query,Có phải là nóng trong hai giờ ,is it going to be hot in two hours
16058,email_sendemail,Trả lời John nói rằng tôi sẽ tham dự bữa tiệc ,reply to john stating that i will attend the party
16311,email_sendemail,Gửi trả lời email đó ,send a reply to that email
13792,qa_definition,Hãy mô tả hoàng hôn này cho tôi ,please describe this sunset for me
9487,play_radio,Bật Bob và Tom ,turn on bob and tom
6676,news_query,ô nhiễm không khí ,air pollution
2930,music_likeness,Tôi thích bài hát này là gì bạn có thể vui lòng lặp lại một lần ,i like this song what is it can you please repeat it once
9723,play_audiobook,Bắt đầu Audiobook một lần nữa ,start audiobook again
11389,play_podcasts,Tìm cho tôi một podcast về động vật ,find me a podcast about animals
1931,play_music,Chơi danh sách đi bộ ,play walking list
2555,datetime_query,Ngày mai là gì ,what is tomorrows date
4731,play_music,Chơi nhạc đã tải xuống của tôi ,play my downloaded music
14846,qa_factoid,Tên của một hồ nước đã khô trong những năm qua ,what is the name of a lake that has dried up over the years
9440,play_radio,Vui lòng chơi những người bốn mươi đầu lên Pandora ,please play the top forties hits on pandora
12584,transport_query,Khi tôi nên rời khỏi văn phòng ,when i should leave to office
14568,qa_factoid,Nó nóng nhất trên trái đất ở đâu ,where is it hottest on earth
5618,alarm_query,Chỉ cần xem cho tôi những báo động mà bạn đã đặt vào sáng hôm nay ,just see for me the alarms that you have set today morning
12703,transport_traffic,lái xe phải mất bao lâu ,how long should the drive to work take
15953,email_sendemail,Olly Gửi email đến James hỏi khi nào anh ta đang nghỉ làm ,olly send an email to james asking when he is getting off of work
7771,calendar_query,Lịch trình của tôi hôm nay là gì ,whats my schedule today
3679,iot_coffee,pha cà phê cho tôi ,make a coffee for me
10158,cooking_recipe,bạn có thể cho tôi biết làm thế nào để nấu bánh quy sô cô la chip ,can you tell me how to cook chocolate chip cookies
6486,general_quirky,những gì tôi không thích ,what i do not like
12847,transport_ticket,Bạn có thể đặt vé tàu từ Mumbai đến Sangli cho sáng mai ,can you book train ticket from mumbai to sangli for tomorrow morning
1079,weather_query,Thời tiết ngày mai sẽ là gì ở vị trí này ,what will be tomorrow's weather in this location
9397,play_radio,Chơi American Idol cho tôi ngay bây giờ ,play american idol for me now
11428,play_podcasts,Chơi Podcast Gilmore Guys ,play the gilmore guys podcast
5586,weather_query,Tôi sẽ cần giày đi mưa ,am i gonna need rain boots
7828,calendar_query,phải làm gì tiếp theo ,what to do next
12588,transport_query,Lịch trình tàu đến New York là gì ,what are the train schedules to new york
14183,qa_stock,Cổ phiếu FB. ,stocks fb
14240,qa_currency,Đô la Canada trị giá bao nhiêu so với đô la Mỹ ,how much is the canadian dollar worth versus us dollar
10034,cooking_recipe,Làm thế nào để làm một burger ,how to make a burger
2897,news_query,Vui lòng cho tôi tất cả các cập nhật về cuộc bầu cử ,please give me all updates on the election
11100,lists_createoradd,Nhập cái này vào một danh sách ,enter this to a list
9192,calendar_set,Đặt ngày này để nhắc lại nhắc nhở ,set this date to repeat reminder
10328,play_game,Làm một giải đấu với tôi trong Candy Crush ,do a tournament with me in candy crush
598,audio_volume_up,bật lên âm thanh ,turn up sound
15873,email_query,Vui lòng đọc email cuối cùng cho tôi ,please read the last email for me
8981,calendar_remove,Hủy tiệc sinh nhật của tôi ,cancel my birthday party
7791,calendar_set,Tôi đã có một cuộc họp quan trọng Chủ nhật này buổi trưa hai trăm PM Đừng quên nhắc nhở tôi ,i've got an important meeting this sunday noon two hundred pm don't forget to remind me
11698,recommendation_events,Những đội đang chơi vào cuối tuần này ,which teams are playing this weekend
4199,alarm_remove,Vô hiệu hóa tất cả các báo động được đặt cho ngày hôm nay ,disable all alarms set for today
17114,email_sendemail,bạn có thể trả lời email không ,can you reply to the email
5592,iot_hue_lightoff,tắt đèn trong phòng tắm ,turn off lights in bathroom
15742,social_post,Vui lòng viết lên một cách tuân thủ ,please write up a compliant
7037,calendar_set,Tôi cần thiết lập một sự kiện định kỳ trong lịch của tôi xin vui lòng ,i need to set up a recurring event in my calendar please
305,takeaway_order,Đặt một chiếc bánh pizza từ Pizza Express ,order a pizza from pizza express
3411,news_query,Bạn có thông tin nào về chỗ trống không ,do you have any updates on blank
7554,calendar_set,nói với người tôi muốn gặp anh ấy hôm nay ,tell person a i want meet him today
4846,datetime_query,Cho tôi thấy thời gian hiện tại ở Boston ,show me the time now in boston
13041,qa_factoid,Có bao nhiêu ounce trong một quart ,how many ounces is in a quart
12829,transport_taxi,Cuốn CAB CAB bây giờ ,book ola cab for now
6689,general_quirky,Ngày hôm nay của bạn như thế nào ,how did your day go
10109,cooking_recipe,Tôi cần giúp đỡ làm bánh kếp ,i need help making pancakes
16998,email_query,Kiểm tra thư của tôi cho email mới ,check my mail for new email
12172,transport_ticket,Đặt vé tàu cho tôi ngày hôm nay đến Des Moines ,reserve a train ticket for me today to des moines
10239,cooking_recipe,cho tôi hướng dẫn về cách nấu gà ,give me instructions on how to cook chicken
11760,recommendation_events,Tên sự kiện đang diễn ra trong khu vực của tôi là gì ,what is the event name going in my area
1518,takeaway_order,đặt hàng một miếng thịt hun khói từ beanos ,order a smoked meat platter from beanos
4609,datetime_query,Bây giờ là mấy giờ ở múi giờ miền đông ,what time is it now in the eastern time zone
3313,alarm_set,"Tôi cần một báo động cho chủ nhật lúc tám giờ sáng, bạn có thể vui lòng đặt một cái cho tôi không ",i need an alarm for sunday at eight am can you please set one for me
7643,calendar_query,Các sự kiện sắp tới là gì ,what was the upcoming event's
15050,qa_definition,hey định nghĩa của công thức là gì ,hey what is the definition of recipe
10407,play_game,Bạn sẽ chơi cờ với tôi chứ ,will you play checkers with me
5288,datetime_query,Thời gian ở Geneva là mấy giờ ,what is the time in geneva
1303,news_query,Chính sách kinh tế của Trump là gì ,what is the economic policy of trump
3942,datetime_query,Halloween rơi vào ngày nào trong năm nay ,what day does halloween fall on this year
14818,qa_stock,Giá chứng khoán ít hơn ,less stock price
8162,calendar_remove,thay đổi kế hoạch gặp gỡ ,change the plan of meeting
9180,calendar_set,Đặt lời nhắc để gặp gỡ với John vào thứ Tư lúc chín giờ sáng ,set reminder for meeting with john on wednesday at nine am
6718,general_quirky,Nói cho tôi biết thêm về buổi hòa nhạc vào đêm thứ Sáu ,tell me more about the concert on friday's night
10719,lists_remove,Xóa mục hai từ danh sách ,delete the item two from the list
14098,qa_factoid,đã kết hôn với Einstein ,was einstein married
7382,calendar_query,có nhiều hơn hai cuộc hẹn của bác sĩ trong lịch của tôi ,are there more than two doctor's appointments in my calendar
16906,email_sendemail,Gửi email cho gia đình tôi hỏi họ đang làm như thế nào ,send an email to my family asking how they're doing
9045,alarm_set,Báo động năm giờ tối thứ ba ,alarm five pm tuesday
17120,email_query,Có bất kỳ email mới nào không ,is there is any new emails
3889,play_music,Tìm tôi tám mươi âm nhạc ,find me eighties music
15865,email_querycontact,Có id email của john trong danh sách ,is there email id of john in the list
15665,social_post,Bắt đầu khiếu nại với Walmart ,start complaint to walmart
3150,alarm_query,Khi nào báo động của tôi sẽ tắt vào buổi sáng ,when will my alarm go off in the morning
518,play_music,Chơi những bài hát được chơi nhiều nhất của tôi ,play my most played songs
13072,general_quirky,Làm cách nào để đo một lít sữa ,how do i measure a liter of milk
9081,calendar_set,ngày sau ngày mai sẽ tiến hành tất cả các cuộc họp ,day after tomorrow will conduct all meetings
16863,email_querycontact,quay số ,dial the number
255,music_query,olly âm nhạc nào tôi thường thích sau khi làm việc ,olly what music do i usually like after work
13663,qa_definition,Mô tả bức tượng của Liberty ,describe the statue of liberty
4092,audio_volume_mute,Tắt tiếng loa của tôi trong một phút ở đây tôi cần thực hiện một cuộc gọi ,mute my speakers for a minute here i need to make a call
9411,play_radio,Chơi chương trình tiếp theo của Howard Stern trên đài phát thanh ,play the next howard stern show on the radio
1787,audio_volume_down,giảm âm lượng ,decrease the volume
14880,qa_definition,Ý nghĩa của ,what is the meaning of
5283,audio_volume_mute,Hãy câm mình ,please mute yourself
1783,play_music,xin vui lòng chơi bài hát vui vẻ với thế giới ,please play the song joy to the world
13471,general_quirky,bạn có thể giữ bí mật không ,can you keep secrets
4647,iot_hue_lightchange,Hãy làm cho ánh sáng màu xanh ,please make the lights blue
13108,calendar_set,Chỉ cần lên lịch một cuộc họp với ông chủ của tôi ,just schedule a meeting with my boss
12940,qa_definition,olly nói với tôi về nó ,olly tell me about it
2860,datetime_query,olly new york thời gian ,olly new york time
11671,recommendation_movies,Nói với tôi phim đang chơi ở Oceanside tối nay ,tell me movies playing in oceanside tonight
7657,calendar_set,cho tôi danh sách để làm của tôi cho ngày hôm nay ,give me my to do list for today
1689,weather_query,Dự báo thời tiết tuần này là gì ,what is this weeks weather forecast
3363,general_joke,Một linh mục bước vào một quán bar ,a priest walks into a bar
2413,datetime_query,Tôi có thể biết thời gian ở London không ,may i know the time in london
1584,news_query,Tìm tin tức trong tuần này về luật di cư ở Mỹ xin vui lòng ,find the this week's news about emigration legislation in the us please
16861,email_querycontact,Google Chrome. ,google chrome
14204,qa_factoid,Nhà nước lạnh nhất ở Mỹ là gì ,what is the coldest state in the us
10461,calendar_set,Nhắc nhở tôi mua giăm bông khi tôi ở trong cửa hàng lần sau ,remind me to buy ham when i am in the shop next time
4196,play_music,Chơi danh sách từ yêu thích của tôi ,play the list from my favorites
9919,cooking_recipe,Công thức cho nước sốt mì ống là gì ,whats the recipe for pasta sauce
9786,play_audiobook,Chơi cuốn sách của tôi ,play my book
12420,transport_query,mục tiêu gần nhất ở đâu ,where is the nearest target
12279,transport_query,Bạn có thể tra cứu giá vé tàu cho tôi không ,can you look up train ticket prices for me
378,music_likeness,Làm thế nào về bạn lưu âm nhạc này ,how about you save this music
16041,email_query,Tôi đã nhận được một email từ rohit ,did i received an email from rohit
3231,iot_coffee,làm cho tôi một ly cà phê xin vui lòng olly ,make me a coffee please olly
5936,weather_query,Tôi cần chiếc mũ của tôi ngày hôm nay ,i am need my hat today
6355,general_quirky,Tôi đã có gà ăn trưa và nó rất ngon ,i had chicken for lunch and it was delicious
16466,email_addcontact,Thêm email này vào một liên hệ mới ,add this email to a new contact
10264,play_game,Chơi cờ vua ,play chess app
15589,social_post,Mở hình ảnh Post. ,open image post
7957,calendar_set,Tôi cần sự kiện này trong một chu kỳ lặp lại trên lịch của tôi ,i need this event on a repeating cycle on my calendar
13500,qa_factoid,Google là tổng thống cuối cùng không sở hữu một con chó ,google who was the last president who didn't own a dog
13759,qa_factoid,lebron james cao bao nhiêu ,how tall is lebron james
7398,calendar_set,Thêm năm mới hạnh phúc vào lịch ,add happy new year to calendar
110,play_music,Chơi Daft Punk. ,play daft punk
3520,iot_hue_lightup,Đó là một chút ánh sáng tăng tối ,it's a bit dark increase lighting
15696,social_post,Tweet cho dịch vụ của người tiêu dùng rằng họ nên cố gắng để được nhiều hơn ,tweet to consumer service that they should strive to be more accommodating
9915,cooking_recipe,Nói cho tôi biết cách nấu bít tết ,tell me how to cook steak
5944,weather_query,nói với mẹ tôi bị trễ tối nay ,tell mom ill be late this evening
