ids,intents,sentences,sentence_orgin
13535,general_quirky,sẽ có nhiều gỗ có thể một mâm cặp gỗ nếu một chiếc gỗ có thể chục gỗ ,would much wood could a woodchuck chuck if a woodchuck could chuck wood
6804,calendar_set,Nhắc nhở tôi đi ngủ trước một giờ sáng mỗi ngày ,remind me to go to bed before one am everyday
3860,play_music,Chơi tất cả các bài hát Latin yêu thích của tôi ,play all my favorite latin songs
16112,email_query,vâng tôi muốn kiểm tra ,yes i want to check
15066,qa_currency,Tôi có thể nhận được bao nhiêu peso cho một đô la ngay bây giờ ,how many pesos can i get for a dollar right now
3064,alarm_remove,Báo thức này cần phải được im lặng vĩnh viễn ,this alarm needs to be permanently silenced
1795,datetime_query,hôm nay là ngày bao nhiêu ,what is the date today
7887,calendar_query,Những cuộc họp nào tôi đã có tuần trước ,what meetings did i have last week
3477,play_music,Chơi hai mươi lăm lượt truy cập hàng đầu ,play top twenty five hits
16474,email_sendemail,Gửi email đến Stan Francis ,send an email to stan francis
7850,calendar_set,Thông báo cho tôi khi tiền thuê của tôi đến hạn ,notify me when my rent due
14829,qa_factoid,Mt cao bao nhiêu ,how tall is mt everest
7929,calendar_set,Thêm cuốn sách sự kiện Club Debbie Nhà thứ tư tối thứ tư ,add event book club debbie's house wednesday night
4237,weather_query,Thời tiết như thế nào bây giờ ,what's the weather like right now
834,news_query,Hãy cho tôi biết những tin tức mới nhất từ BBC Sports ,tell me the latest news from bbc sports
5879,iot_cleaning,Bắt đầu Irobot. ,start irobot
7708,alarm_set,Vui lòng đặt báo thức cho cuộc họp ngày mai lúc bảy giờ sáng ,please set an alarm for tomorrows meeting at seven am
5135,play_music,Bắt đầu danh sách yêu thích của tôi ,start my favorites playlist
3638,music,được cảnh báo bởi công nghệ ,put on be warned by tech
12637,transport_traffic,Giao thông trông như thế nào trên Cầu Cổng Vàng ,what's traffic look like over the golden gate bridge
6310,alarm_set,Tôi muốn một báo động trong sáu giờ sáng mỗi ngày ,i want an alarm for six am everyday
4679,weather_query,Tôi có cần một chiếc áo khoác nhẹ hoặc nặng nề ngày hôm nay ,do i need a light or heavy jacket today
509,alarm_query,Tôi có báo động nào ,which alarms do i have
16721,email_querycontact,Bills Pager số trong danh bạ của tôi ,is bills pager number in my contacts
14515,qa_factoid,Chi phí của iPhone bảy là bao nhiêu ,what is the cost of iphone seven
16138,email_query,Chỉ cho tôi tất cả các email nhận được gần đây ,show me all the emails received recently
4342,audio_volume_down,Giảm âm lượng của loa ,lower the volume of the speakers
11901,recommendation_locations,cửa hàng địa phương ,local shops
13050,qa_factoid,Bryan Adams được sinh ra khi nào ,when was bryan adams born
4231,play_music,Chơi Heady Head By Passion Pit ,play sleepy head by passion pit
11415,play_podcasts,Chơi phần tiếp theo trong loạt bài này ,play the next part in this series
8628,calendar_set,nhắc nhở tôi hàng ngày lúc năm giờ sáng ,remind me everyday at five am
10777,lists_query,Tôi có một danh sách Amazon được lưu ,do i have an amazon list saved
10473,lists_createoradd,Tôi cần kết hợp một danh sách việc cần làm cho công việc ,i need to put together a todo list for work
8374,alarm_set,Tạo sự kiện với báo thức để gặp nhau trong hai giờ ,create event with alarm for meeting in two hours
16927,email_query,Tôi có email nào trong giờ cuối cùng không ,do i have any emails in the last hour
6604,general_quirky,Nhắc nhở tôi khi một số marvel nhất định hiển thị trở về netflix ,remind me when certain marvel shows return to netflix
14518,qa_definition,cho tôi định nghĩa về từ áo giáp ,give me the definition of the word armor
2401,music_likeness,Bạn có thể lưu cái này là một bài hát hay cho tôi ,can you save this what a nice song for me
1432,audio_volume_up,Vui lòng bật lên âm lượng ,please turn up the volume
12275,transport_query,Sửa tuyến đường lái xe từ đây để cấp thị trường ,fix the driving route from here to grant market
14984,qa_currency,Alexa cho tôi biết tỷ giá hối đoái mười đô la đến Euro ,alexa tell me the exchange rate of ten dollar to euro
4284,iot_hue_lightup,bật lên độ sáng của đèn ,turn up the brightness of the lights
14974,qa_definition,Muốn biết mô tả về một chiếc xe hơi ,would like to know the description of a car
5071,alarm_set,Đặt báo động mới vào năm giờ sáng ,set new alarm on five am
15799,email_query,Hiển thị email mới cho tôi ,show new emails to me
9522,play_radio,Chơi buổi trình diễn chín mươi bảy buổi sáng ngày hôm qua ,play yesterday's hot ninety seven morning show
9654,play_radio,Chơi một bộ phim hay trên tivi của tôi ,play a good movie on my television
6989,calendar_set,Làm ơn nhắc tôi cuộc hẹn với bác sĩ của tôi vào tháng mười mười ba ,please remind me my doctor appointment on thirteenth july
1187,play_music,đặt một dấu vết vũ trường ,put a disco track
7350,calendar_set,Lịch của tôi sẽ được cập nhật với tất cả sự kiện RCCG vào tháng 3 ,my calendar is to be updated with all rccg event in march
84,iot_cleaning,robot sạch hơn trên ,turn cleaner robot on
3955,alarm_set,Đặt báo thức cho chín giờ chiều ,set an alarm for nine pm
687,datetime_query,cho tôi thời gian ở Washington ,give me the time in washington
6536,general_quirky,tên bạn là gì ,what's your name
9911,cooking_recipe,Tôi nên đun sôi trứng trong bao lâu ,how long should i boil the eggs
8950,calendar_remove,Tìm phần còn lại và xóa ,find remainder and delete
4698,alarm_set,nhắc tôi lúc năm giờ chiều ,remind me at five pm
4633,iot_hue_lightoff,Đèn phòng ngủ tắt ngay bây giờ ,bedroom lights off now
5230,weather_query,Tôi có nên đội mũ ngày hôm nay ,should i wear a hat today
15323,social_query,Những gì mới nhất trong phương tiện truyền thông xã hội của tôi ,what's the latest in my social media
16110,email_sendemail,Tất cả các email nhận được từ mười giờ chiều đến bảy giờ sáng mỗi ngày sẽ được trả lời ,all emails received between ten pm and seven am everyday is to be replied
16952,email_querycontact,Email của Charles là gì ,what is charles's email
11661,recommendation_locations,Olly bạn có thể tìm thấy một nhà hàng đẹp trung tâm thành phố ,olly can you find a nice restaurant downtown
6846,calendar_set,nhắc nhở tôi một email cho chị tôi ,remind me an email to my sister
13082,qa_factoid,Đặt cho tôi một chuyến bay đến Mars vào năm tới ,book me a flight to mars next year
4041,play_music,Chơi bốn mươi sáu và hai theo công cụ ,play forty six and two by tool
6977,calendar_query,bạn có thể đọc cho tôi lời nhắc tiếp theo của tôi ,can you read me my next reminders
6336,general_quirky,Bạn sẽ không bao giờ đoán được những gì đã xảy ra vào đầu ngày hôm nay ,you'll never guess what happened earlier today
13940,qa_definition,Từ có nghĩa là gì ,what does word mean
10036,cooking_recipe,Cách nấu cơm vàng ,how to cook yellow rice
722,alarm_set,làm cho một báo động để đánh thức tôi dậy sau năm giờ ,make an alarm to wake me up after five hours
2280,play_music,Chơi nhạc được thêm gần đây ,play recently added music
12196,transport_traffic,Mức độ giao thông ở Washington là gì ,what is level of traffic at washington
16507,email_sendemail,Gửi email đến địa chỉ email mới ,send email to new email address
2939,play_music,Alexa chơi danh sách phát gần đây nhất của tôi ,alexa play my most recent playlist
5739,iot_hue_lightchange,Bạn có thể thay đổi màu đèn thành màu xanh lá cây xin vui lòng ,could you change the lights colour to green please
5817,weather_query,Thời tiết thị trấn quê hương ,home town weather
12203,transport_query,đưa con đường ngắn nhất đến sân bay ,give the shortest route to the airport
14079,qa_factoid,tam giác bermuda ở đâu ,where is burmuda triangle
4510,datetime_query,ngay hiện tại ,current date
14878,qa_definition,nghĩa là ,mean
6427,general_quirky,Tennis. ,tennis
12683,transport_query,Các chuyến tàu khởi hành vào thời gian nào Atlanta ,what time do the trains depart to atlanta
4366,general_joke,bất kỳ trò đùa hài hước ,any funny jokes
1329,weather_query,Thời tiết hôm nay là bình thường ,is weather normal today
12038,recommendation_locations,Hỏi một trung tâm mua sắm trong khu vực tôi ,ask a shopping malls in me area
9861,play_audiobook,Tiếp tục chơi nơi tôi rời khỏi cuốn sách trên Audible ,resume play where i left off in book on audible
16246,email_sendemail,Gửi email đến Joanne @ AOL DOT COM và thêm làm liên hệ mới ,send email to joanne@aol dot com and add as new contact
3189,news_query,Chiến tranh ở Syria đã kết thúc ,has the war in syria ended
1488,play_music,Chơi Jazz từ album mới nhất của Jennifer ,play jazz from jennifer's latest album
5928,iot_coffee,Vui lòng bật máy pha cà phê và bắt đầu chu kỳ pha ,please turn on coffee maker and start brew cycle
2900,takeaway_order,Nhận pizza lớn với pepperoni ,get large pizza with pepperoni
1403,play_music,Hai mươi hit jazz hàng đầu là gì ,what are the top twenty jazz hits
11662,recommendation_locations,bạn có thể tìm một nhà hàng đẹp trung tâm thành phố ,can you find a nice restaurant downtown
195,datetime_query,mấy giờ rồi ,what is the time
9072,calendar_query,Hiển thị lịch trình của tôi cho ngày hôm nay ,display my schedule for today
5344,weather_query,Có cơ hội tuyết thứ tư ,is there a chance of snow wednesday
15905,email_query,Kiểm tra tất cả các email mới của họ và đánh dấu ngôi sao của họ ,check all the new them emails and mark them star
1809,play_music,Chơi bài hát tôi không nghe thấy gì từ tháng trước ,play the song i didn't hear from last month
6396,general_quirky,Câu hỏi ngu ngốc nhất mà bất cứ ai từng hỏi bạn ,what's the stupidest question anyone ever asked you
9220,play_radio,Chọn trạm bạn muốn ,select station you want
7707,calendar_set,Nhắc nhở tôi rằng tôi có một cuộc họp với Cassy cho một sự kiện OLA xảy ra vào ngày mai ,remind me that i have a meeting with cassy for an ola event happening tomorrow
2148,music_query,Chỉ cho tôi kết quả của những gì tôi đang nghe ,show me results of what i'm listening to
16000,email_query,Alex đã nói với tôi rằng anh ấy sẽ gửi email liên quan đến giá của máy vui lòng kiểm tra xem điều đó có đến không ,alex has told me that he will send an email regarding the price of the machine please check if that has come
10436,lists_createoradd,Tạo một danh sách ,create a list
7354,weather_query,Bạn có thể cho tôi biết thời tiết của Alabama vào ngày mai ,can you let me know the weather of alabama tomorrow
359,datetime_query,Bạn có thể cho tôi biết thời gian ,can you tell me the time
8292,calendar_set,Thêm sự kiện vào lịch và lặp lại ,add event to calendar and repeat
5946,weather_query,Hỏi bạn tôi hows khí hậu ở đó ,ask my friend hows the climate there
9974,cooking_recipe,Trứng thuần chay tốt là gì ,what is a good vegan egg substitute
11540,play_podcasts,Sau khi bắt đầu tập podcast ,following podcast episode start
16958,email_sendemail,Bắt đầu email cho khách hàng ,start email to client
1932,weather_query,là thời tiết bình tĩnh ngày hôm nay ,is the weather calm today
7518,calendar_set,Tiến hành họp vào thứ năm ,conduct meeting on thursday
11847,recommendation_events,Những điều thú vị để làm ngày hôm nay ,fun things to do today
2012,music_query,Tên của bài hát này đang chơi ngay bây giờ là gì ,what is the name of this song playing right now
5543,datetime_query,Xin vui lòng cho tôi biết thời gian hiện tại tại London ,please let me know the current time at london
11387,play_podcasts,Tiếp tục nơi tôi rời khỏi podcast của tôi ,continue where i left off on my podcast
5001,iot_hue_lightup,Làm cho ánh sáng sáng hơn ,make the light more brighter
12417,transport_query,Khi nào là chuyến tàu cuối cùng ngày hôm nay ,when is the last train today
16422,email_query,Email mới nhận được trong giờ qua ,new emails received in past hour
3994,datetime_query,Ngày nào trong tuần là Halloween ,what day of the week is halloween
3158,play_music,Chơi nhạc cổ điển ,play classical music
7306,calendar_set,Tạo một sự kiện mới mỗi thứ Sáu vào buổi trưa ,create a new event every friday at noon
13049,qa_maths,Có bao nhiêu ba có sẵn trong hai mươi bảy ,how many three are available in twenty seven
8854,calendar_remove,Xóa các sự kiện lịch ,remove calendar events
10187,cooking_recipe,Thay thế tốt cho bơ là gì ,what is a good substitute for butter
3170,play_music,Chơi danh sách phát động lực của tôi ,play my motivational playlist
1034,play_music,Chơi nhạc của Justin Bieber ,play the music of justin bieber
8238,calendar_query,Ngày mai là ngày nào ,what date is tomorrow
7362,remove,Chỉ cần xóa sự kiện đính hôn tiếp theo ,just delete the next engagement event
9501,radio,Chơi Howard Stern trên Sirius ,play howard stern on sirius
12443,transport_traffic,Tôi có thể làm về nhà mà không cần kẹt xe ,can i make back home without a traffic jam
425,news_query,Tin tức trái tim là gì ,what are the heartthrob news
8053,calendar_query,Tôi có làm việc vào hai mươi tư ,do i work on the twenty fourth
7935,calendar_set,nhắc nhở tôi vào ngày mà sự kiện này được cho là diễn ra ,remind me the day when this event is supposed to take place
5547,general_quirky,Mong muốn ấm áp cho Mac cho công việc mới ,warm wishes to mac for new job
1291,iot_wemo_off,tắt phích cắm. ,off the plug
12167,transport_traffic,Giao thông ở đường Broadway như thế nào ,how is the traffic in broadway street
2677,datetime_query,ngày nào là hôm nay ,which date is today
1663,datetime_convert,sự khác biệt về thời gian giữa Lagos và New York là những gì ,the time difference between lagos and new york is what
2762,play_music,Chơi nhạc đã chọn ,play selected music
11713,recommendation_events,những gì đang xảy ra ở Milwaukee ,what is going on in milwaukee
10130,cooking_recipe,Ở nhiệt độ nào tôi nên nướng bánh quy ,at what temperature should i bake cookies
3922,datetime_query,Tôi cần biết ngày hôm nay là gì ,i need to know what is the date today
13212,general_quirky,Tôi có thể chảy máu bao nhiêu trước khi chết ,how much can i bleed before i die
838,alarm_remove,Hủy bỏ cuộc gọi trong tuần này ,cancel wake up calls for this week
14471,qa_factoid,Lịch sử của Abraham Lincoln ,history of abraham lincoln
13276,qa_factoid,Giải thích Bob Dylan. ,explain bob dylan
14371,qa_currency,nói với tỷ giá hối đoái của pound ,tell exchange rate of pound
1517,takeaway_order,Đặt một giăm bông và bánh sandwich phô mai từ tàu điện ngầm ,order a ham and cheese sandwich from subway
1114,play_music,Tập hợp tất cả các bài hát của tôi từ Madonna ,gather all my songs from madonna
9785,play_audiobook,mở sách ,open book
1138,takeaway_order,Gọi Eastwind và đặt hàng Lomaine để đi ,call eastwind and order lomaine to go
3558,play_music,Bỏ qua bài hát tiếp theo ,skip to the next song
10012,cooking_recipe,Tìm kiếm bữa ăn yêu thích của bạn ,search for your favorite meal
7576,calendar_set,lặp lại hàng ngày ,repeat daily
11134,lists_remove,Xóa danh sách các cuộc gọi đi ,remove list of outgoing calls
3095,weather_query,Thời tiết ở thành phố Minneapolis là gì ,whats the weather in minneapoliscity
8131,calendar_query,Tôi đã đốt bao nhiêu calo trong khoảng từ ba đến năm ngày hôm nay ,how many calories did i burn between three and five today
6614,general_quirky,bức tranh ,painting
15164,social_post,bạn có thể đăng doanh nghiệp của mình trên facebook không ,can you post my business on facebook
11221,lists_createoradd,Đặt giày trong danh sách của tôi ,put shoes on my list
7411,calendar_set,Thông báo cho tất cả các sinh nhật vào tuần tới ,notify all birthdays next week
335,weather_query,Tôi muốn biết thời tiết ở S.f. ,i wish to know the weather in s.f.
1556,weather_query,xin vui lòng cho tôi báo cáo thời tiết trong tuần này ,please give me the weather report for this week
7834,calendar_query,"Trong ngày dự án, một dự án là do con gái tôi có một bài hát ",on the day project one is due does my daughter have a recital
9034,calendar_query,Cuộc họp lịch tháng 7. ,meeting july calendar
15951,sendemail,Dự thảo phản hồi với email của John ,draft response to john's email
16999,email_query,Có email chưa đọc nào từ danh bạ của tôi không ,is there any unread emails from my contacts
13590,qa_factoid,nhiệt độ ngay bây giờ ở New York là gì ,what is the temperature right now in new york
13448,qa_factoid,Chuck Norris sinh năm nào ,what year was chuck norris born
8650,calendar_set,Thêm một sự kiện nhắc nhở thông báo và sự kiện lịch cho thứ Năm tại Seven AM có nhãn BÁN HÀNG BÁN HÀNG ,add a notification reminder and calendar event for thursday at seven am labeled sales meeting please
656,weather_query,Thời tiết hiện tại ở Washington DC như thế nào ,how is the current weather in washington dc
8529,weather_query,cho tôi thời tiết cho Merced lúc ba giờ chiều ,give me the weather for merced at three pm
15482,social_post,Kiểm tra tôi về nhà trên facebook ,check me into home on facebook
13921,qa_factoid,một quả cam nặng bao nhiêu ,how much does an orange weigh
11144,lists_createoradd,Thêm bài hát mới vào danh sách phát ,add new songs to playlist
12255,transport_traffic,Còn giao thông thành phố New York thì sao ,what about the new york city traffic
1464,news_query,cho tôi cập nhật về tình hình ở Pháp ,give me updates on the situation in france
15089,qa_currency,Vui lòng tra cứu trao đổi giữa chúng tôi và Mexico ,please look up exchange between us and mexco
14571,qa_factoid,Vợ chồng Angelina Jolie ,angelina jolie spouses
9272,play_music,Bật một số âm nhạc ,turn on some music
7155,calendar_query,Tôi có một cuộc hẹn hai chiều không ,do i have a two pm appointment
4734,alarm_set,Đặt báo thức cho chín giờ sáng vào cuối tuần ,set the alarm for nine am on weekends
10722,lists_createoradd,hey olly tôi cần bạn lập một danh sách các cầu thủ cricket của đội Ấn Độ chơi cho đội quốc tế trong hai nghìn và mười bốn ,hey olly i need you to make a list of cricket players of indian team who played for the international team in two thousand and fourteen
5927,news_query,cung cấp cho tôi tin tức về iphone ,provide me with the news about iphone
1105,weather_query,Đưa tôi dự báo thời tiết của Bắc Kinh ,get me the weather forecast of beijing
16328,email_query,Tôi đã trả lại bất kỳ email mới nào kể từ khi tôi rời đi ,i'm back any new emails since i left
10069,cooking_recipe,Có bao nhiêu muỗng cà phê trong một cốc ,how many teaspoons are in a cup
13234,qa_maths,mười ba cộng mười bốn ,what's thirteen plus fourteen
1792,general_greet,"Chào buổi chiều, bạn khỏe không ",good afternoon how are you
5676,datetime_query,Hai mươi hai có thể là ngày sinh của tôi và tôi muốn biết ngày nào là hai mươi ba tháng 5 ,may twenty two is my birthdate and i want to know the what day is twenty third may
3952,takeaway_query,một khu vườn ô liu ở đâu ,where is an olive garden that does takeaway
6316,weather_query,Thơi tiêt thê nao ,how's the weather
8440,calendar_remove,Xóa tất cả các sự kiện khỏi lịch của tôi ,delete all the events from my calendar
5599,takeaway_query,Điều gì là thời gian chính xác chúng ta nhận thức ăn được giao sau khi chúng tôi đặt hàng cho thực phẩm ,what's the exact time we get food delivered once we place an order for food
4384,weather_query,thời tiết sẽ nóng hoặc lạnh vào ngày mai ,will the weather be hot or cold tomorrow
16441,email_sendemail,Gửi email đến Carl rằng tôi sẽ đến muộn để làm việc vào ngày mai ,send email to carl that i will be late for work tomorrow
16920,email_query,Kiểm tra thư với chủ đề ,check mail with subject
16257,email_sendemail,Gửi email cho vợ tôi về thời tiết tuần tới ,send an email to my wife about next week weather
5076,play_music,Chơi một số nhạc jazz mềm ,play some soft jazz
4325,play_music,Chơi Tôi là một người sống sót bởi con của Destiny ,play i am a survivor by destiny's child
5922,audio_volume_up,Vui lòng nâng cao khối lượng loa ,please raise the volume of speaker
15961,email_sendemail,Tôi cần gửi email đến Laura ,i need to send an email to laura
10768,lists_query,là cuốn sách Stephen King mới trong danh sách của tôi ,is the new stephen king book on my list
5166,weather_query,nó sẽ mưa sau đó ở Manila ,will it rain later in manila
7550,calendar_set,quản lý một cuộc họp cho buổi sáng hôm nay ,manage a meeting for today morning
8647,calendar_query,Tôi đang nhắc nhở những lời nhắc gì ,what reminders do i have pending
10644,lists_remove,Xóa phô mai khỏi danh sách của tôi ,remove cheese from my list
1686,weather_query,Có phải là có hoặc không có nhiệt độ ngày mai nào sẽ nóng ,is it a yes or a no that tomorrows temperature will be hot
14788,qa_currency,một đô la có giá trị bao nhiêu so với yên ,how much is a dollar worth compared to a yen
3832,play_music,bật một số nhạc rap ,turn on some rap music
10541,lists_query,Tôi có thể biết những gì tôi trong danh sách ,can i know what i on the list
10233,cooking_recipe,là cá và khoai tây chiên thực sự là người Anh ,is fish and chips really british
4262,play_music,Chơi lặp lại xin vui lòng ,play repeats please
1919,query,Nói cho tôi biết về thời tiết trong tuần này ,tell me about the weather this week
4525,weather_query,Dự báo thời tiết cho ngày hôm nay là gì ,what is the weather forecast for today
13912,qa_factoid,Madonna bao nhiêu tuổi ,how old is madonna
15964,email_query,Có ai gửi email cho tôi hôm nay không ,did anybody email me today
6250,general_quirky,Mục nhật ký cho ngày hôm nay ,journal entry for today
14319,qa_factoid,Người phối ngẫu của Obama như thế nào ,how is the spouse of obama
8128,music_query,cho tôi các chi tiết về elton john ,give me the details on elton john
16383,email_query,hey olly tôi có bất kỳ email mới nào ,hey olly do i have any new emails
2988,takeaway_query,Tôi có thể nhận được giao hàng từ Dominos không ,can i get delivery from dominos
12761,transport_traffic,Có phải là bội thu để cản ,is it bumper to bumper
5818,weather_query,Thời tiết ở quê nhà là gì ,what is the weather in home town
4432,play_music,Chơi danh sách phát tập luyện của tôi trong Spotify ,play my workout playlist in spotify
8809,calendar_set,Thiết lập một cuộc họp với Peter Francis vào thứ Hai lúc hai giờ chiều ,set up a meeting with peter francis for monday at two pm
11412,play_podcasts,Bắt đầu podcast chơi gần đây nhất của tôi ,start my most recently played podcast
11492,play_podcasts,Chơi danh sách yêu thích quốc gia của tôi cho tôi ,play my country favorites playlist for me
1903,news_query,tóm tắt tôi về trận đấu bóng đá ngày nay ,brief me about today's football match
8779,calendar_set,Nhắc nhở tôi kiểm tra lò trong mười lăm phút ,remind me to check the oven in fifteen minutes
16068,email_querycontact,Địa chỉ hiển thị của John ,display address of john
9750,play_audiobook,Sử dụng nút Play PAUSE ,using play pause button
284,weather_query,nó sẽ mưa vào buổi tối ,is it going to rain in the evening
16667,email_addcontact,Thêm Dan @ Dancom vào danh bạ của tôi ,add dan@dancom to my contacts
3650,weather_query,Chỉ cho tôi thời tiết cho Dallas ,show me the weather for dallas
1004,alarm_remove,Hãy tắt báo thức của tôi cho buổi tối này ,please turn off my alarm for this evening
4209,weather_query,Tôi có nên lấy một chiếc ô với tôi tối nay ,should i take an umbrella with me tonight
15419,social_post,hey đăng khiếu nại của tôi đến Microsoft trên Twitter ,hey post my complaint to at microsoft on twitter
11908,recommendation_events,Olly những gì một số sự kiện sắp tới tôi có thể muốn đi đến ,olly what's some upcoming events i might want to go to
4641,news_query,Những gì trong tin tức ngày hôm nay ,what's in the news today
11766,recommendation_movies,nhận thức an ninh ,security awareness
14376,qa_factoid,Michael Jackson đã chết như thế nào ,how did michael jackson die
3765,alarm_set,Vui lòng đặt báo thức cho tôi ,please set an alarm for me
2020,audio_volume_up,Tăng khối lượng theo hai cấp độ ,increase volume by two levels
3430,iot_cleaning,bạn có thể vui lòng đặt chân không vào ,can you please put the vacuum on
13735,qa_stock,là dow lên hoặc xuống ,is the dow up or down
12560,transport_taxi,Tôi cần một chiếc taxi uber ,i need a taxi uber
794,alarm_query,Xác nhận báo động cho sáng mai ,confirm alarm for tomorrow morning
3932,iot_coffee,ướp một nồi cà phê ,brew a pot of coffee
9360,play_radio,Nhận đài ,get radio
12311,transport_traffic,Có bất kỳ hạn chế giao thông nào do chuyến thăm của Tổng thống ,are there any traffic restrictions due to the president's visit
14403,qa_stock,Giá cổ phiếu của SENSEX là bao nhiêu ,what is the stock price of sensex right now
10873,lists_remove,Xóa danh sách mua sắm ,delete shopping list
4543,takeaway_order,đặt hàng một chiếc bánh pizza vừa với pepperoni và thịt xông khói trên đó ,order a medium pizza with pepperoni and bacon on it
14935,general_quirky,Khi nào là thời điểm tốt nhất để mua sắm tại mục tiêu để tôi không phải đối phó với rất nhiều người ,when is the best time to shop at target so that i don't have to deal with a lot of people
3777,iot_hue_lightchange,Tôi muốn đèn màu cam bây giờ ,i would like orange lights now
10416,play_game,chúng ta sẽ chơi một trò chơi ,shall we play a game
10914,lists_query,Xin vui lòng cho tôi biết những danh sách tôi có ,please tell me what lists i have
7961,calendar_remove,Xóa tất cả các cuộc họp của tôi ,delete all my meetings
11187,lists_query,Danh sách đảng của tôi ,my party list
8796,calendar_query,Hiển thị nhắc nhở ngày mai ,show todays reminders
8490,calendar_query,Xin vui lòng cho tôi biết những điểm chính của hai trăm cuộc họp từ chiều nay ,please tell me the main points of my two hundred meeting from this afternoon
14832,qa_factoid,giá trị ròng của người nổi tiếng là gì ,what is the net worth of the celebrity
4716,alarm_set,xin vui lòng chúng tôi là báo động sau đây ,please we're the following alarm
4456,news_query,Kiểm tra tin tức mới nhất ,check latest news
9843,play_audiobook,Vui lòng tiếp tục bài hát hiện tại của MASTI ,please resume current song of masti
1052,weather_query,Ngày nay cơ hội mưa là gì ,what is the chance of rain today
7983,calendar_remove,Xóa tất cả các sự kiện và nhiệm vụ cho ngày hôm nay ,delete all events and tasks for today
16608,email_query,Kiểm tra xem tôi có email nào không ,check out if i got any email
856,play_music,âm nhạc r và b ,r and b music
4650,music_dislikeness,Tôi không muốn nghe thêm bất kỳ bài hát nào về loại đó ,i don't want to hear any more songs of that type
11599,recommendation_events,Bạn có thể cho tôi biết tôi có thể đi những loại chương trình nào trong đêm nay ở Miami ,can you tell me what kind of show can i go tonight in miami
5194,datetime_query,Tôi cần biết thời gian nào đang ở thành phố New York ,i need to know what time it is right now in new york city
9781,play_audiobook,đưa vào thần nhỏ ,put on the god of small things
17022,email_sendemail,Alexa email mẹ và hỏi thời tiết ở đó như thế nào ,alexa email mom and ask how the weather is there
11170,lists_query,cung cấp danh sách ,provide the list
16994,email_query,Là thư từ Chris về công việc ,is the mail from chris about work
12106,recommendation_locations,Tôi cần biết nơi để có được cánh gà trong benton ar ,i need to know where to get chicken wings in benton ar
14334,qa_stock,Làm thế nào cao là s n. P ,how high is the s n. p
9046,calendar_remove,Trong tuần của Twentieth xóa tất cả các sự kiện dạy kèm ,for the week of the twentieth delete all tutoring events
4206,play_music,Chơi rõ ràng bởi Zedd ,play clarity by zedd
12017,recommendation_locations,Xác định vị trí cửa hàng Pizza địa phương ,locate local pizza shops
8168,calendar_set,Nhắc nhở tôi về cuộc gặp gỡ của tôi với bà Boland vào thứ Tư tám trăm giờ sáng thứ ba bảy giờ chiều ,remind me of my meeting with ms boland on wednesday eight hundred am on tuesday seven pm
3660,alarm_set,Đặt báo thức cho bảy giờ sáng ,set an alarm for seven am
15623,social_post,tweet khiếu nại để chăm sóc khách hàng ,tweet complaint to customer care
8956,calendar_set,Tôi muốn năm giờ giải phóng cho sinh nhật của Jenn vào thứ bảy này ,i want five hours freed up for jenn's birthday this saturday
9206,play_radio,Bật radio ,turn on the radio
14616,qa_factoid,Sandra bullock có bao nhiêu đứa trẻ ,how many children does sandra bullock have
12431,transport_query,Khi tàu ga New York sẽ đến ,when new york train will arrive
13269,qa_factoid,Hughman bao nhiêu tuổi ,how old is hugh jackman
15568,social_post,Soạn Tweet cho YouTube ,compose a tweet for youtube
3729,play_music,Tôi muốn nghe tôi hiểu bạn Babe bởi Sonny và Cher bạn có thể chơi điều đó ,i want to hear i got you babe by sonny and cher can you play that
5789,weather_query,hôm nay trời nắng ,its sunny today
2523,news_query,những gì đang xảy ra xung quanh đây ,whats going on around here
1113,music_likeness,Lưu tất cả các bài hát từ Katy Perry ,save all songs from katy perry
8830,calendar_remove,Xóa tất cả dữ liệu từ Lịch ,erase all data from calendar
3267,music_likeness,"Vui lòng lưu đánh giá của tôi về bài hát này, đó là năm sao xin vui lòng ",please save my rating on this song it is five stars please
4724,alarm_query,Báo động của tôi là gì ,what are my alarms
1471,audio_volume_up,nâng âm lượng lên sáu mươi ,raise the volume to sixty
16485,email_query,Tôi có tin nhắn trong hộp thư đến của mình không ,do i have messages in my inbox please
16537,email_sendemail,Bây giờ tôi cần viết một email cho đồng nghiệp của tôi ,now i need to write an email to my colleague
13880,qa_factoid,Google Michael Jackson. ,google michael jackson
11218,lists_query,Làm mới danh sách của tôi và cho tôi biết những gì trên đó ,refresh my list and tell me whats on it
10098,cooking_recipe,bạn có thể chuẩn bị một bánh sandwich phô mai ,can you prepare a cheese sandwich
16870,email_querycontact,Làm thế nào để tiếp cận hành lang ,how to reach hallway
15198,social_post,Đăng trong Pinterest về công thức gà mới của tôi ,post in pinterest about my new chicken recipe
7041,calendar_set,Tôi cần lịch một cuộc họp với Nathan vào thứ Hai lúc chín giờ sáng ,i need to calendar a meeting with nathan on monday at nine am
14529,qa_currency,tỷ lệ euro cho bạn là bao nhiêu. S. d. ,what is rate of euro to u. s. d.
13379,general_quirky,cho tôi biết làm thế nào để kéo dài trước khi chạy ,tell me how to stretch before running
14670,qa_definition,Định nghĩa XY. ,definition xy
9167,calendar_set,Thông báo cho tôi hai giờ trước cuộc họp của tôi ,notify me two hours before my meeting
