ids,intents,sentences,sentence_orgin
11975,recommendation_locations,Những cửa hàng nào tôi có thể tìm thấy ở Milan ,which shops can i find in milan
349,weather_query,sẽ có tuyết vào ngày mai ,will there be snow tomorrow
13594,qa_factoid,bao nhiêu km trong một dặm ,how many kilometers are in a mile
5877,music_likeness,Âm nhạc của bài hát này rất du dương và thư giãn ,the music of this song is very melodious and relaxing
3428,iot_hue_lighton,bạn có thể đặt đèn trên thiết lập cao ,can you put the lights on the high setting
13427,qa_factoid,Bạn có thể cho tôi một cuộc đổ lỗi trên John Legend ,can you give me a rundown on john legend
13485,general_quirky,Tại sao những người đọc có thể không phải là cách lịch sự và tốt đẹp nhất ,why people who reads may not be the most courteous and well born
3154,iot_hue_lightoff,Tắt đèn trong bếp ,turn off the lights in the kitchen
2698,takeaway_order,Đặt hai miếng phô mai từ cánh n. ale trên đại học lái xe ,order two cheeseburgers from wings n. ale on university drive
7177,email_sendemail,Vui lòng gửi thư cho ông Richard nói rằng tôi sẽ gặp anh ấy vào đầu tiên của ngày hai mươi mười bảy tháng 2 lúc năm giờ tối tại văn phòng này ,please send a mail to mr richard stating that i going to met him on first of february twenty seventeen at five pm at this office
8601,calendar_query,Ngày của sự kiện được lên kế hoạch vào thứ hai mươi của tháng Hai là mấy giờ ,what is the date for the event scheduled on the twentieth of february
4749,weather_query,nó sẽ mưa ,is it gonna rain
2372,iot_hue_lightup,Tăng cường độ chiếu sáng trong phòng ,increase the intensity of the lighting in the room
3250,takeaway_order,Tôi muốn đặt hàng một số thực phẩm mang đi ,i want to order some takeaway food
12426,transport_query,Thời gian tàu trong khoảng thời gian từ tám giờ sáng đến mười giờ sáng tại Ga Đông Chicago đi về phía tây vào Chủ nhật ,what are the train times between eight am and ten am at east chicago station going west on sunday
15989,email_query,Người này đã gửi bất kỳ email nào ,is this person sent any email
6653,general_quirky,định nghĩa về vẻ đẹp ,the definition of beauty
5104,datetime_query,olly mấy giờ ở denver ,olly what time is it in denver
11291,play_podcasts,podcast chơi nhiều nhất của tôi là gì ,what is my most played podcast
871,music_likeness,thêm ý kiến ,add opinion
10189,cooking_recipe,Hiển thị công thức Tikka gà ,show chicken tikka recipe
10986,lists_remove,Xóa danh sách tạp hóa của tôi ,remove my grocery list
13315,qa_factoid,Hãy thử làm theo các bước sau để chọn câu trả lời đúng ,try following these steps to select the correct answer
11533,play_podcasts,bạn có thể bỏ qua đầu tiếp theo không ,could you skip ahead to the next episode
12157,transport_ticket,lấy cho tôi một vé tàu để đi đến ,get me a train ticket to go to
7348,calendar_set,Thêm tất cả sự kiện tháng 3 xảy ra trong RCCG vào lịch của tôi ,add all the event of march happening in rccg to my calendar
9742,play_audiobook,tôi muốn nghe nhiều audiobook hơn ,i want to hear more audiobook
5403,takeaway_query,Nhà hàng sẽ giao hàng ,will the restaurant deliver the order
1734,play_music,Chơi nhạc rock cho tôi ,play the rock music for me
6146,general_joke,Tìm truyện cười trên web ,find jokes on the web
5921,news_query,cho tôi biết về việc xây dựng đường gần đây nhất trên tuyến đường bảy mươi ,tell me about the most recent road construction on route seventy
953,audio_volume_mute,bạn sẽ vui lòng tắt tiếng loa của tôi ,will you please mute my speakers
11058,lists_query,Có bao nhiêu danh sách đang mở ,how many lists are open
9621,play_radio,Tôi muốn chương trình SeaCrest Ryan trên đài phát thanh trong bếp ,i want the ryan seacrest show on the radio in the kitchen
736,audio_volume_up,bạn có thể vui lòng hét lên câu trả lời cho tôi không ,could you please yell the answer out to me
4708,datetime_query,ngày nào trong tuần là hai mươi đầu tiên của tháng năm ,what day of the week is the twenty first of may
4665,weather_query,Thời tiết ở Columbus là gì ,what is the weather in columbus
5315,news_query,Điều gì đang xảy ra trên thế giới ngay bây giờ kiểm tra BBC ,what is happening in the world right now check bbc
10606,lists_query,Số lượng các mặt hàng thực phẩm trong danh sách là bao nhiêu ,what is the number of food items on the list
8094,calendar_query,Khi cuộc họp bắt đầu ,when the meeting start
12347,transport_traffic,Ở mức giao thông JODHPUR rất thấp ,in jodhpur traffic level is very low
4448,audio_volume_up,bật tiếng ,unmute
12592,transport_ticket,Vui lòng mua cho tôi một vé tàu đến Atlanta ,please purchase me a train ticket to atlanta
9395,play_radio,hey olly những gì trên đài phát thanh ngay bây giờ ,hey olly what is on the radio right now
4598,takeaway_query,nhà hàng đó có cung cấp không ,does that restaurant deliver
14464,recommendation_locations,Nhà hàng gần nhất có sẵn tại thời điểm này ,nearest restaurants available at this time
9730,play_music,Hãy bắt đầu âm nhạc của tôi ,please start my music
10236,cooking_recipe,Sau khi nấu các công cụ thêm một số nội dung Masala và nấu lại nó một lần nữa trong một Tawa và phục vụ ,after cooking the stuffs add some masala content and cook it again in a tawa and serve
9418,play_radio,Nghe Radio NPR ,listen to npr radio
2295,news_query,Vui lòng cung cấp cho tôi thông báo về kết quả bầu cử ,please provide me with notifications on the election results
10623,lists_createoradd,olly thêm tã trong danh sách mỹ phẩm ,olly add diapers in cosmetic list
11044,lists_query,Danh sách kiểm tra ,list check
11206,lists_remove,Xóa các cuộc hẹn danh sách Brads ,delete the list brads appointments
14466,qa_factoid,Thác Niagara nằm ở đâu ,where is nayagara falls located
7308,calendar_remove,Xóa lịch của tôi ,delete my calendar
15697,social_post,Khiếu nại với dịch vụ khách hàng của Amazon cho tôi ,complain to amazon customer service for me
7429,calendar_set,họp vào tuần tới vào thứ hai ,meeting next week monday
14760,qa_definition,Định nghĩa cho từ pontificate là gì ,what is the definition for the word pontificate
4002,music,Chơi Rap. ,play rap
15422,social_post,Gửi tin nhắn này đến Microsoft trên Twitter ,send this message to at microsoft on twitter
16860,email_query,Tôi đã gửi email cho Conrad một tuần trước xin vui lòng nhắc nhở tôi những gì tôi đã viết ,i emailed conrad a week ago please remind me what i wrote
2854,audio_volume_mute,ngừng tạo ra âm thanh trong bốn mươi phút ,stop making sounds for forty minutes
12760,transport_query,Lịch trình đào tạo ,train schedule
661,datetime_convert,xin vui lòng tôi có thể biết thời gian nào nó sẽ là lúc sáu giờ tối ở Úc ,please can i know what time will it be at six pm here in australia
15158,social_query,Tôi có thể biết những gì đang có xu hướng trong phương tiện truyền thông xã hội ,may i know what is trending in social media
2657,play_music,Chơi năm mươi bài hát tôi nghe thường xuyên nhất ,play the fifty songs i listen to most often
470,hue_lightoff,Tắt đèn ,turn off lamp
7252,calendar_remove,sắp xếp lại bữa tiệc đến thứ năm ,reschedule the party to thursday
11811,recommendation_movies,Những gì đang chơi tại amc hai mươi ,what is playing at amc twenty
13650,qa_maths,căn bậc hai của mười là gì ,what is the square root of ten
16511,email_sendemail,Gửi cho Chris Một email nói Bạn có kế hoạch tối nay muốn đi ăn tối không ,send chris an email say do you have plans tonight want to go to dinner
15604,social_post,Liên hệ với Dịch vụ khách hàng Walmart với khiếu nại thông qua Tweet ,contact walmart customer service with a complaint via tweet
16177,email_sendemail,Trả lời email ,answer the email
8995,calendar_set,Đặt sự kiện quay ,set rotating event
1270,news_query,Tin tức gì ,what's the news
15860,email_sendemail,Gửi email cho mẹ hỏi về thời tiết ,send email to mom asking about the weather
4229,iot_hue_lightoff,bạn có thể tắt đèn phòng ngủ của tôi không ,can you turn off my bedroom lamp
6409,general_quirky,kinh tế ,economy
7081,calendar_set,Vui lòng đặt một lời nhắc nhở cho cuộc họp năm giờ chiều của tôi ngày hôm nay ,please set a reminder for my five pm meeting today
12771,transport_query,Tìm một chuyến tàu đi từ Prague đến Brno ,find a train going from prague to brno
9118,calendar_query,Hãy cho tôi biết về các cuộc họp của tôi sau một số ngày ,let me know about my meetings after some days
6179,weather_query,tôi có cần giày tuyết không ,do i need snow boots
4629,play_music,Chơi một số tảng đá cổ điển trước khi tôi mất trí ,play some classic rock before i lose my mind
4122,alarm_query,Hãy cho tôi biết thời gian báo thức ,let me know the alarm time
9782,play_audiobook,Chơi nó sau năm phút ,play it after five minutes
11775,recommendation_locations,cho tôi thấy món ăn Thái gần tôi ,show me thai food near me
6299,general_quirky,olly tôi mệt mỏi ,olly i am tired
13422,qa_factoid,Làm thế nào để tôi ,how do i
12239,transport_query,Tuyến đường nhanh nhất đến nhà bà tôi là gì ,what is the fastest route to my grandmother's house
11840,recommendation_events,Tôi nên đi đâu vào cuối tuần này ,where should i go this weekend
12641,transport_ticket,Vui lòng đặt tàu năm giờ chiều đến Rockville ,please book the five pm train to rockville
12226,transport_ticket,Mua vé tàu ,buy a train ticket
8654,calendar_set,Thêm một sự kiện được dán nhãn Bữa tiệc tốt nghiệp của Dan thứ năm tại Goshen ,add an event labeled dan's graduation party may fifth in goshen
5418,general_quirky,bất cứ điều gì tôi cần biết ,anything i need to know
3475,alarm_set,đánh thức tôi một lúc ,wake me at daybreak
14945,qa_definition,quả táo của mắt tôi có nghĩa là gì ,what does apple of my eye mean
808,iot_coffee,pha cà phê lúc tám giờ sáng ,make coffee at eight am
2061,play_music,Vui lòng chơi nhạc jazz ,please play jazz music
3666,iot_hue_lightoff,Cắt đèn phòng tắm ,cut off the bathroom lights
3795,weather_query,bây giờ nó ở houston bao nhiêu bằng ,how many degrees is it in houston right now
11253,lists_createoradd,Vui lòng thêm mục mới vào danh sách ,please add new item to list
12913,transport_taxi,Gọi một chiếc taxi để tôi đến tối nay lúc năm ,call a taxi for me to arrive tonight at five
1132,alarm_set,đặt báo động vào ,put alarm on
11381,play_podcasts,Chơi tập hai của các sự kiện dinh dưỡng ,play volume two of nutritional facts
187,audio_volume_up,tăng âm lượng ,turn up the volume
1174,audio_volume_other,Đưa ra một âm thanh dễ chịu ,give a pleasant sound
1952,datetime_query,Thời gian ở Perth là gì ,what is the time in perth
6592,general_quirky,Bắt đầu một biểu đồ nhỏ ,start a small chart
1592,play_music,Chơi cho tôi một số bài hát giai điệu ,play me some melody song
11501,play_podcasts,Di chuyển đến tập tiếp theo ,move to next episode
2409,query,hôm nay là ngày mấy ,whats the date today
16547,email_sendemail,Tôi muốn gửi email Mary và hỏi liệu cô ấy có muốn gặp nhau sau giờ làm việc tại Tgi thứ Sáu không ,i'd like to email mary and ask if she wanted to meet up after work at tgi friday's
9683,play_audiobook,Chơi sách ,play book
3981,music,Vui lòng bật danh sách phát Spotify của tôi ,please turn on my spotify playlist
6269,general_quirky,Cách tốt nhất để sống là gì ,what is the best way to live
15824,email_query,Có bất kỳ cập nhật email ,are there any email updates
3256,general_quirky,cho tôi những thứ gần đây nhất bạn có angelina jolie ,give me the most recent stuff you have angelina jolie
2359,audio_volume_up,Hãy to hơn ,get louder
5303,weather_query,Alexa Thời tiết sẽ như thế nào vào tháng 3 hai mươi hai nghìn mười bảy ,alexa what is the weather going to be like on march twentieth two thousand and seventeen
13550,general_quirky,Bạn có thể cho tôi biết khi thứ sáu thứ mười ba sẽ chơi trên tv trong năm nay ,can you tell me when friday the thirteenth will be playing on tv this year
5077,weather_query,Có vẻ như lạnh lùng ,it seems cold
4433,play_music,Chơi một số âm nhạc từ thể loại kim loại ,play some music from metal genre
1331,music_query,Bài hát này là ai ,whose song is this
2076,iot_hue_lighton,bật tất cả các đèn ,switch on all the lights
6772,calendar_set,Thêm một sự kiện vào lịch của tôi ,add an event to my calendar
15088,qa_currency,trao đổi gì cho Hoa Kỳ và Euro ,what is exchange for the us and euro
10698,lists_query,Vui lòng cung cấp nội dung của danh sách ,please provide the contents of the list
4540,audio_volume_up,bật lên khối lượng phương tiện ,turn up media volume
2776,iot_hue_lightoff,tắt đèn trong phòng tắt ,turn lights in the room off
7342,calendar_remove,Kiểm tra các sự kiện trên lịch và xóa sự kiện tiếp theo ,check the events on calendar and delete the next event
7625,calendar_set,Đặt cảnh báo nhắc nhở cho thứ bảy chín giờ sáng để thanh toán hóa đơn tiền điện ,set a reminder alert for saturday nine am towards payment of electricity bill
3709,music_query,Bài hát này được ghi lại lần đầu tiên khi nào ,when was this song first recorded
16735,email_sendemail,Vui lòng mở một câu trả lời cho email ,please open a reply to the email
7478,calendar_query,cho tôi biết tất cả những lời nhắc nhở đang chờ xử lý ,tell me all the pending reminders
5910,play_music,Chơi nhạc Funk ,play funk music
2646,iot_hue_lightup,Kéo đèn điều khiển lên ,pull up lights control
2019,iot_hue_lightchange,Đèn chuyển tiếp sang màu xanh sang xanh sang vàng ,transition lights to blue to green to yellow
8450,calendar_set,Đặt một lời nhắc trong năm giờ chiều ngày mai ,set a reminder for five pm tomorrow
9218,play_radio,Các đài phát thanh rock mới là gì ,what are the new rock radio stations
7288,calendar_set,cảnh báo tôi về sinh nhật của vợ trước ,alert me about birthday of wife in advance
5045,iot_hue_lightdim,Hãy tắt đèn trong phòng khách ,please turn down the lights in the living room
3238,iot_hue_lightoff,Tắt đèn trong phòng của tôi ,turn off lights in my room
8306,calendar_set,Nhắc nhở tôi về bữa tối với mẹ tối nay trên lịch của tôi ,remind me of dinner with mom tonight on my calendar
15426,social_query,là tất cả mọi người trong danh sách facebook của tôi xem trò chơi ,is everyone on my facebook list watching the game
2739,general_quirky,Tôi định làm điều đó ,i intended to do it
16157,email_query,Tôi có trả lời từ Charlotte liên quan đến yêu cầu hôm qua không ,do i have the reply from charlotte relating to yesterdays enquiry
8700,calendar_query,thông báo cho tôi về các cuộc họp ,inform me about meetings
1248,datetime_query,Bạn có thể cho tôi biết ngày hôm nay ,can you tell me today's date
876,play_music,Chơi Kari Jobe cho tôi ,play kari jobe for me
17001,email_query,Email mới nhất tôi có là gì ,what's the latest email i have
10813,lists_createoradd,Alexa thêm mua sắm hàng tạp hóa vào danh sách để làm của tôi ,alexa add grocery shopping to my to do list
12594,transport_ticket,Google bạn có thể đặt cho tôi một vé trên tàu cho ngày mai ,google can you book me a ticket on the train for tomorrow
8340,calendar_remove,Xóa sự kiện tiếp theo của tôi ,clear my next event
6004,weather_query,Tôi có cần mang theo một chiếc ô ngày hôm nay không ,do i need to carry an umbrella today
996,play_music,tìm Irene và chơi nó ,look for irene and play it
7329,calendar_set,xin vui lòng thông báo hai ngày trước khi sinh nhật của maria ,set a two day notification before maria's birthday please
13328,takeaway_order,Kéo lên menu cho nhà hàng Mexico gần nhất ,pull up the menu for the closest mexican restaurant
5179,music_likeness,Tôi thích bài hát này đang chơi ,i like this song that is playing
1878,music_query,Đó là bài hát Coldplay mà tôi đã nghe đến tối hôm qua bạn có thể chơi nó một lần nữa ,which was that coldplay song i listened to yesterday evening can you play it again
11395,play_podcasts,Chuyển đến podcast tiếp theo ,jump to the next podcast
14679,qa_factoid,Person X Sinh nhật. ,person x birthday
15714,social_post,Tôi biết ơn nếu bạn gọi Dịch vụ khách hàng của Amazon ,i am grateful if you call the amazon customer service
6358,quirky,Tôi đã có một giấc ngủ ngày hôm nay ,i got loads of sleep today
8946,calendar_set,Thiết lập cuộc họp với Justin và Katrina ,set up the meeting with justin and katrina
14816,general_quirky,Làm thế nào anh ấy làm việc hoàn hảo ,how he works perfectly
11394,play_podcasts,Bỏ qua phía trước để podcast tiếp theo ,skip ahead to the next podcast
1429,play_music,Tạo một danh sách phát của tất cả các bài hát của Justin Bieber và chơi với Shuffle ,make a playlist of all songs of justin bibber and play with shuffle
4215,datetime_convert,Tôi cần múi giờ từ London England thay vì múi giờ trung tâm ,i need the time zone from london england instead of central time zone
9950,cooking_recipe,làm cho tôi một công thức ,get me a recipe
94,alarm_set,Đặt báo động bốn mươi phút kể từ bây giờ ,set an alarm forty minutes from now
13097,qa_factoid,Tổng số đại dương trên thế giới là bao nhiêu ,what is the total number of oceans in the world
7163,calendar_set,mười giờ sáng ,ten am
276,music_query,Ai bao phủ bài hát thêm một tách cà phê ,who covered the song one more cup of coffee
10173,cooking_recipe,Một cách tốt để làm bít tết là gì ,what is a good way to make steak
12621,transport_query,Chuyến tàu chạy vào thời gian nào trong Beaumont TX ,what time does the train run in beaumont tx
12454,transport_query,Khi nào chuyến tàu cuối cùng để Clarksville rời đi ,when does the last train to clarksville leave
6969,calendar_remove,Tôi phải làm gì hôm nay ,what do i have to do today
2521,news_query,Chỉ cho tôi những gì đang xảy ra ,show me what's happening
1961,iot_hue_lightchange,Nó sẽ tốt nếu bạn hơi vàng ánh sáng ,it will be good if you yellowish the light
268,iot_hue_lightup,Làm cho đèn sáng hơn ,make the lights brighter
16327,email_query,Có ai gửi cho tôi bất kỳ email mới nào trong giờ cuối cùng ,did anyone send me any new emails in the last hour
13450,general_quirky,Tôi muốn robot của tôi đưa con chó của tôi ra ngoài để đi vệ sinh ,i would like my robot to take my dog outside to go the bathroom
5106,music_settings,Danh sách phát Olly Shuffle. ,olly shuffle playlist
13944,qa_definition,Định nghĩa có vấn đề là gì ,what is the definition of problematic
16985,email_query,Tôi đã nhận được bất kỳ tin nhắn từ John ,did i get any messages from john
12881,transport_query,Virgin Train đến Manchester lúc mấy giờ ,what time does virgin train arrive at manchester
2422,weather_query,Thời tiết ở Brooklyn như thế nào bây giờ ,what is the weather like in brooklyn right now
13687,qa_currency,Tỷ giá tiền tệ ở Nhật Bản sẽ là bao nhiêu ,what would be the exchange rate of currency in japan
4296,play_music,Tôi muốn nghe ,i would like to listen to
12591,transport_query,Olly đưa tôi một vé tàu đến Atlanta ,olly get me a train ticket to atlanta
13245,general_quirky,bạn sẽ sở hữu một con chó nếu bạn có thể ,would you own a dog if you were able to
4559,weather_query,cho tôi thấy dự báo tuần này ,show me this week's forecast
5602,weather_query,Có phải là tốt đẹp trong tuần này ,is it going to be nice out this week
15111,qa_definition,Vui lòng xác định cái này ,please define this
2736,weather_query,Có phải nó đang mưa ,is it currently raining
11566,recommendation_locations,Những quán rượu nào gần ,what pubs are close
7301,calendar_set,Vui lòng tổ chức một cuộc họp với công nhân CO của tôi ,please organize a meeting with my co workers
1145,iot_cleaning,Vui lòng bật máy hút bụi của tôi ,please turn on my vacuum cleaner
13264,general_greet,Ngày thế nào ,how was the day
7129,calendar_set,Vui lòng thêm Brunch với Erin vào lịch của tôi tại quán ăn ,please add brunch with erin to my calendar at the diner
13962,qa_factoid,Sinh nhật của Angelina Jolie là gì ,what is angelina jolie's birthday
6954,calendar_set,Đặt một thông báo về cuộc họp của tôi vào thứ ba tới ,set a notification about my meeting next tuesday
10946,lists_query,Tôi có những danh sách mở nào ,what open lists do i have
10695,lists_remove,tẩy xóa ,erase
2878,alarm_remove,Vui lòng hủy tất cả các báo động cho ngày mai ,please cancel all alarms for tomorrow
9631,play_radio,Bật radio và chơi Trạm FM Hello ,switch on the radio and play hello fm station
2215,news_query,Nói cho tôi biết về ngân sách liên bang ,tell me about the federal budget
8611,calendar_query,Lịch họp là gì ,what is the meeting schedule
2606,play_music,Chơi nhạc yêu thích của tôi ngay bây giờ ,play my favorite music right now
11686,recommendation_events,Vui lòng cập nhật cho tôi với danh sách các sự kiện xảy ra trong khu vực của tôi ,please update me with the list of events happening in my area
4441,iot_hue_lightchange,Xin vui lòng thiết lập ánh sáng lãng mạn ,romantic light setting please
13674,qa_stock,Cho tôi xem giá cổ phiếu cho Google ,show me the stock price for google
4085,iot_coffee,bạn có thể đun sôi ấm đun nước không ,can you boil the kettle
5889,news_query,Mở ứng dụng CNN ,open cnn app
12915,transport_ticket,Tôi cần đặt vé tàu đến l. Một. ,i need to book a train ticket to l. a.
10676,lists_remove,cho tôi biết vị trí gần nhất ,tell me the nearest location
1738,iot_hue_lightdim,làm mờ một nửa khu vườn ,dim the garden light by half
5273,play_music,Chơi nhạc phim nhạc kịch ,play musical theater soundtracks
3288,datetime_query,Sự khác biệt về thời gian giữa ở đây và Dakar ,what is the time difference between here and dakar
5562,news_query,Tiêu đề tin tức là gì ,what are the news headlines
11538,play_podcasts,Tôi có thể có podcast của TVF không ,can i have podcast of tvf
9318,play_radio,Chơi đài phát thanh yêu thích của tôi ,play my favorite radio station
4948,general_joke,Xin vui lòng cho tôi biết một trò đùa mà tôi sẽ nghĩ là buồn cười ,please tell me a joke that i'll think is funny
13711,qa_factoid,đỉnh pikes cao như thế nào ,how high is pikes peak
13055,qa_maths,Vui lòng giải quyết toán học này ,please solve this math
14199,recommendation_locations,Tìm cho tôi khách sạn lâu đời nhất ở Washington DC ,find me the oldest hotel in washington dc
13105,qa_factoid,nơi trú ngụ của dhoni cricki là gì ,what is the residing place of cricketer dhoni
9452,play_radio,Tìm kiếm Gary McNamara trong đài phát thanh ,search for gary mcnamara in radio
15771,email_query,Những email mới nào tôi có hình thành Amie ,what new emails do i have form amie
3290,takeaway_order,Lịch trình giao hàng từ thực phẩm tại quán ăn Takeaway gần đó ,schedule a delivery from food at the nearby takeaway diner
8299,calendar_query,Vào lúc nào thì trò chơi Sox Red tiếp theo bắt đầu ,at what time does the next redso game start
4969,qa_factoid,Nói cho tôi biết về Martin Luther King Jr ,tell me about martin luther king jr
7383,calendar_set,Đặt một cuộc họp vào thứ hai mươi mười ba mươi sáng ,set a meeting on the twentieth october ten thirty am
11761,recommendation_events,những gì đang xảy ra trong khu vực ,what is happening in the area
9894,play_audiobook,Tiếp tục chơi bạn đang đùa mr Feynman ,resume playing you are joking mr feynman
16397,email_sendemail,Bạn sẽ gửi email đến Greg ,will you send the email to greg
2873,alarm_query,Tôi có báo động được đặt cho ngày hôm nay không ,do i have alarms set for today
5380,news_query,Nói với tôi tin tức từ Canada ,tell me news from canada
9041,calendar_remove,Xóa tiệc sinh nhật ,delete birthday party
8249,calendar_set,Tôi cần bữa trưa tiếp theo được đặt trên lịch ,i need next weeks lunch put on the calendar
7125,calendar_set,Đặt sự kiện nào để tái phát vào thứ Hai đầu tiên của tháng ,set the event to recur on the first monday of the month
8104,calendar_remove,Vui lòng xóa tất cả các cuộc hẹn cho ngày hôm nay ,please delete all appointments for today
3366,news_query,đi đến cnn dot com ,go to cnn dot com
8378,recommendation_events,Những sự kiện đang đến ,what events are coming up
2426,datetime_query,Nói cho tôi biết thời gian ở Ấn Độ ,tell me the time in india
2768,play_music,Bắt đầu chơi nhạc jazz ,start playing jazz music
13131,qa_definition,các từ đồng nghĩa của placid là gì ,what are the synonyms of placid
7024,calendar_remove,Xóa tất cả các sự kiện từ Lịch ,delete all events from calendar
667,iot_hue_lightdim,Giảm độ sáng ,reduce brightness
8787,recommendation_events,tìm kiếm bất kỳ ngày lễ đặc biệt cho quốc gia Hoa Kỳ ,searching for any special holidays for us country
14410,qa_currency,có giá trị pound giảm ,has pound value decreased
2784,datetime_query,Thứ Sáu tuần trước của tháng hạ cánh vào ngày nào ,the last friday of the month lands on what day
8777,calendar_set,Sự kiện lịch mới cho cuộc hôn nhân của Albert ,new calendar event for albert's marriage
11132,lists_remove,Xóa danh sách mua sắm của tôi ,remove my shopping list
7882,calendar_set,Vui lòng thêm kiểu tóc lên hai mươi bảy thứ bảy lúc ba giờ chiều ,please add haircut to march twenty seventh at three pm
3538,alarm_remove,cởi bỏ báo động của tôi ,take off my alarms
4924,datetime_query,ngày thứ mười lăm là ngày gì ,what day is the fifteenth
9070,calendar_set,Thông báo cho tôi trong mười lăm trước khi bắt đầu cuộc họp ,notify me in fifteen before meeting starts
594,play_music,Vui lòng bật nhạc cổ điển cho bữa tối bây giờ ,please turn on classic music for the dinner now
5887,iot_wemo_off,Tắt nguồn ,switch off the power
2760,play_music,Bắt đầu chơi nhạc ,start playing music
202,alarm_remove,Xóa báo thức ,remove the alarm
993,play_music,Chơi Irene từ Toby Mac ,play irene from toby mac
11443,play_podcasts,Tôi muốn nghe buổi sáng này Mike và Mike Podcast ,i would like to listen to this mornings mike and mike podcast
14281,qa_factoid,Leah Remini từ đâu ,where is leah remini from
11714,recommendation_events,Những gì đang xảy ra ở Milwaukee ngày hôm nay ,what is happening in milwaukee today
4857,datetime_query,Có bao nhiêu thứ sáu trong tháng 5 ,how many fridays are there in may
6765,calendar_set,Nói cho tôi biết sau để nộp đơn ,tell me later to file the invoice
10126,cooking_recipe,Tôi nên đặt bao nhiêu trứng trong hỗn hợp bánh của mình ,how many eggs should i put in my cake mixture
10163,cooking_recipe,Một cách tốt để làm thịt viên Thổ Nhĩ Kỳ là gì ,what is a good way to make turkey meatballs
9877,play_audiobook,Tôi muốn nghe audiobook của tôi ,i would like to listen to my audiobook
666,iot_hue_lightdim,Tôi cần phải tắt đèn xuống ,i need to turn the lights down
14715,general_quirky,Hãy giải thích văn hóa Trung Quốc ,please explain the chinese culture
7575,calendar_set,Lặp lại sinh nhật. ,repeat birthday
10219,cooking_recipe,Tôi cần gì để làm bánh mì nướng Pháp ,what do i need to make french toast
5491,alarm_remove,bạn có thể vui lòng loại bỏ báo thức ,can you please remove the alarm
3055,news_query,Paok đã giành ganpool ,did paok won liverpool
87,takeaway_order,Vui lòng đặt hàng sushi cho bữa tối ,please order some sushi for dinner
13731,qa_factoid,Sinh nhật của Sean Connerer là gì ,what is sean connery's birthday
11277,play_podcasts,Chơi podcast. ,play the podcast
14869,general_quirky,Nó trông như thế nào ,how does it look like
13802,qa_factoid,Patagonia ở đâu ,where is patagonia
15638,social_post,Tweet Amazon về gói của tôi không bao giờ đến đúng giờ ,tweet amazon about my package never arriving on time
13784,qa_currency,Tỷ giá hối đoái hiện tại với G. b. P. ,what is the current exchange rate with the g. b. p.
13203,qa_factoid,Làm thế nào đông đúc là Los Angeles ,how crowded is los angeles
11561,play_podcasts,Chơi podcast này. ,play this podcast
11544,play_podcasts,thứ tự tìm kiếm của podcast bàn tay màu xanh lá cây số ba ,search order of the green hand podcast number three
16862,querycontact,whatsapp. ,what'sapp
10613,lists_remove,Tất cả các mặt hàng thực phẩm với tiền tố khô nên được lấy đi từ danh sách ,all food items with the prefix dry should be taken away from the list
13670,qa_factoid,Thái Bình Dương sâu bao nhiêu ,how deep is the pacific ocean
8028,calendar_query,Hôm nay các sự kiện nào tôi đã lên lịch hôm nay ,what events do i have scheduled today
1499,iot_hue_lightoff,tắt đèn phòng khách ,turn off living room lights
10528,lists_createoradd,Thêm mục vào danh sách ,add the item to the list
1461,takeaway_order,Đặt một lệnh takeaway cho một miếng phô mai và khoai tây chiên từ Burger King ,place a takeaway order for a cheeseburger and fries from burger king
16380,email_query,Hãy cho tôi biết nếu có bất kỳ email mới nào từ Callum ,let me know if there are any new emails from callum
10304,play_game,Chơi Scrabble với tôi ,play scrabble with me
7622,calendar_remove,Bạn có thể vui lòng xóa tất cả các sự kiện từ lịch của tôi ,can you please delete all events from my calendar
9559,play_radio,Vui lòng phát radio ,play radio please
12353,transport_query,Chỉ cho tôi nơi tôi có thể tìm một chuyến tàu ,show me where i can find a train
8222,calendar_set,nhắc nhở tôi về điều tại thời điểm ,remind me about thing at time
6033,iot_coffee,Làm cho tôi nước trái cây hạnh phúc ,make me happy juice
14801,general_quirky,Làm thế nào bạn đã giải quyết vấn đề ,how you have solve the problem
5558,play_music,hôm nay cảm thấy như đá cứng ,today feels like hard rock
12795,transport_query,Siri vé tàu giá bao nhiêu ,siri how much is a train ticket
6139,weather_query,Olly tôi có cần đeo ủng không ,olly do i need to wear boots
5356,iot_hue_lightoff,Hãy tắt bên phải ánh sáng ,please turn off right side of light
6941,calendar_set,nhớ nhắc nhở tôi về khách hàng gặp nhau lúc bốn giờ chiều ,remember to remind me about client meet at four pm
13701,qa_currency,sự trao đổi giữa đồng đô la và bảng Anh là gì ,what is the exchange between dollar and british pound
12612,transport_ticket,Đưa tôi một vé tàu từ Mumbai đến Goa ,get me a train ticket from mumbai to goa
2097,news_query,bất kỳ sự kiện thú vị trên thế giới ,any interesting happenings in the world
14181,qa_factoid,Điểm kỳ nghỉ tốt nhất ở California ở đâu ,where is the best vacation spot in california
16531,email_querycontact,Tìm tôi ai đó ,find me someone
2222,weather_query,Thời tiết ở Miami. ,weather in miami
11994,recommendation_locations,Vui lòng liệt kê các cửa hàng trong vòng một dặm từ tôi ,please list shops within one miles from me
4905,weather_query,nó sẽ lạnh ,will it be cold
