ids,intents,sentences,sentence_orgin
3209,news_query,tìm kiếm những thứ mới trên chủ đề đó ,search for new stuff on that subject
4655,alarm_set,Đặt báo thức trong một giờ kể từ bây giờ ,set alarm for one hour from now
2815,iot_hue_lightchange,Biến đèn phòng khách lên một phần trăm ,turn the living room lights to one percent
596,play_music,Bạn có thể bật bài hát hit của Lady Gaga không ,can you turn on the hit song of lady gaga
9883,play_audiobook,Quay trở lại loạt Midnight ,go back to the midnight series
4901,audio_volume_down,Quay xuống khối lượng phương tiện ,turn down media volume
8742,calendar_query,Tôi đã lên kế hoạch gì vào thứ Hai tới từ trưa đến ba ,what do i have planned next monday from noon to three
11595,recommendation_events,Địa điểm sự kiện ở đâu ,where is the event venue
5024,iot_hue_lightchange,làm cho căn phòng màu xanh ,make the room blue
11216,lists_query,Nêu danh sách tôi có ,state the list i have
567,weather_query,nó ấm như thế nào ,how warm is it
11278,play_podcasts,lấy cho tôi tập phim mới nhất của podcast bạn bè ,get me the latest episode of the friends podcast
3958,datetime_query,bao nhiêu giờ phía trước là nyc ,how many hours ahead is nyc
8243,calendar_set,Tôi muốn tham dự nhà thờ mỗi Chủ nhật lúc mười một sáng ,i would like to attend church every sunday at eleven am
6002,iot_coffee,đi và làm cho tôi một ly cà phê ,go and make me a coffee
10402,play_game,Chơi trận bóng đá cho chính mình bây giờ ,play football match for myself now
7434,calendar_remove,Xóa sự kiện tiếp theo trên lịch của tôi ,remove the next event on my calendar
17149,email_sendemail,Tôi muốn kiểm tra ngày có sẵn của Julia vì vậy bạn sẽ gửi thư của cô ấy và hỏi về nó ,i want to check julia's available dates so would you send her mail and ask about it
3853,audio_volume_mute,Làm ơn tắt âm thanh ,sound off please
4467,alarm_query,Tại thời điểm nào là bộ báo động của tôi ,at what time is my alarm set
12083,recommendation_events,Tìm các sự kiện ,find the events
7438,calendar_query,Tôi muốn biết chi tiết lịch trình tiếp theo của tôi ,i would like to know my next schedule details
2054,iot_cleaning,Có phòng của tôi dọn dẹp nhà cửa ,have my iroomba clean the house
108,play_music,Chơi một bài hát tôi thích ,play a song i like
16844,email_query,Mở hộp thư đến ,open inbox
2700,music,Chơi nhạc rock ,play rock music
4828,takeaway_query,nhà hàng có takeaway không ,does restaurant have takeaway
15001,qa_factoid,Có đúng là châu Á chỉ có hai quốc gia ,is it true that asia has only two countries
1284,datetime_convert,Thay đổi thời gian này đến ist ,change this time to ist
4364,datetime_query,Thời gian ở Bangalore là gì ,what is the time in bangalore
3552,play_music,Vui lòng chơi danh sách bài tập ,please play workout playlist
11025,lists_remove,Xóa danh sách mua sắm ,erase shopping list
10847,lists_remove,Xóa một danh sách xin vui lòng ,remove a list please
1713,music_likeness,Tải xuống và lưu bài hát của phim Dangal ,download and save song of dangal movie
14446,qa_factoid,lục địa nào có sự tăng trưởng cao nhất của bông và sản xuất trung bình là bao nhiêu ,which continent has highest growth of cotton and what is average production
2803,iot_hue_lightdim,làm mờ đèn xuống một chút ,dim the lights down a bit
6705,general_quirky,Nguồn gốc của vũ trụ ,the origins of the universe
13561,qa_definition,Xác định tình yêu ,define love
9789,play_audiobook,Tiếp tục audiobook chơi cuối cùng ,resume the last played audiobook
5073,alarm_set,Xin vui lòng sáu giờ sáng ,six am alarm please
79,music_likeness,Đây là một trong những bài hát hay nhất cho tôi ,this is one of the best songs for me
4984,datetime_query,Xin vui lòng cho tôi biết ngày ,please tell me the date
8970,calendar_remove,Xóa tất cả lịch hòa nhạc ,clear all concert schedule
3480,play_music,Chơi những cú đánh tốt nhất từ nghệ sĩ nhất định ,play best hits from given artist
5689,news_query,Hãy để tôi xem mới nhất trong tin tức ,let me see the latest in the news
12928,transport_query,Tính thời gian di chuyển nếu tôi đến Orlando bằng tàu hỏa ,calculate the travel time if i go to orlando by train
2143,news_query,Google News. ,google news
6879,calendar_query,Cuộc họp của tôi vào thứ năm mấy giờ ,what time is my meeting on thursday
1869,datetime_query,hôm nay là ngày mấy ,what date is today
15479,general_quirky,bạn đã giải quyết ,did you resolve
10814,lists_createoradd,Thêm mua sắm hàng tạp hóa vào danh sách để làm của tôi ,add grocery shopping to my to do list
11179,lists_createoradd,Tạo một danh sách các cuốn sách được đặt hàng ,create a list of books to be ordered
7521,calendar_set,Nói cho tôi mỗi ngày để uống trà xanh lúc bốn giờ chiều ,tell me every day to take green tea at four pm
8801,calendar_query,Hãy cho tôi biết những gì nhắc nhở tôi có cho ngày hôm nay ,tell me what reminders i have for today
5110,play_music,bắt đầu chơi to suy nghĩ ,start playing thinking out loud now
4563,datetime_convert,Bạn có thể thay đổi múi giờ của mình đến trung tâm ,can you change my time zone to central
14577,qa_maths,căn bậc hai của chín mươi bảy là gì ,what is the square root of ninety seven
1167,iot_coffee,Tôi muốn một espresso ,i'd like an espresso
1366,audio_volume_up,Di chuyển âm lượng lên một chút ,move the volume up a little
4246,iot_hue_lightchange,olly thay đổi tất cả ánh sáng sang màu xanh ,olly change all lights to blue
1984,news_query,cho tôi biết kết quả bầu cử đã đến ngày hôm nay ,tell me the election result of up which was to come today
12502,transport_traffic,giao thông nặng trên tuyến tám mươi ngày nay ,is traffic heavy on route eighty today
3596,general_greet,mọi thứ như thế nào ,how is everything
7126,calendar_set,Nhắc nhở tôi gửi bài thuyết trình ngay hôm nay lúc một giờ chiều ,remind me to send the presentation today at one pm
4886,music_likeness,Lưu ý kiến rằng tôi vừa đăng lên bài hát này ,save the opinion that i just posted to this song
14089,qa_stock,Tỷ lệ cổ phiếu của Facebook ,stock rate of facebook
10028,cooking_recipe,Tìm một công thức sử dụng thịt bò xay và zucchini ,find a recipe that uses ground beef and zucchini
9159,calendar_set,Olly tạo một sự kiện trong lịch của tôi ,olly create an event in my calendar
2503,iot_wemo_off,Bạn có thể tắt ổ cắm thông minh không ,can you turn off the smart socket
2788,play_music,Chơi một cái gì đó bằng cách sử dụng ,play something by the used
16106,email_querycontact,Chọn số liên lạc ,select the contact
7506,calendar_query,Chỉ cho tôi các sự kiện trong tương lai ,show me future events
14232,qa_definition,googleplex là gì ,what is a googleplex
12234,transport_ticket,Đặt một chỗ ngồi hạng thương gia trên chuyến tàu tiếp theo đến thành phố New York ,book a business class seat on the next train to new york city
40,general_quirky,Kiểm tra trạng thái sử dụng điện của tôi ,check the status of my power usage
15365,social_post,Gửi một khiếu nại tới Sony về TV này bỏ việc ,send a complaint to sony about this tv that quit working
12093,recommendation_locations,Có thẩm mỹ viện nào ở Babaji Nagar không ,is there any salon in babaji nagar
1455,query,thời tiết ,weather
1656,alarm_query,Chỉ cho tôi tất cả các báo động theo lịch trình ,show me all scheduled alarms
7577,alarm_set,lặp lại báo động ,repeat alarm
11637,recommendation_movies,cho tôi biết bộ phim với xếp hạng IMDB tốt nhất đang diễn ra ở rạp gần tôi ,tell me the movie with best imdb ratings going on in theatres near me
13376,general_quirky,"Nếu bạn đặt Velociraptor và một con hà mã với nhau, điều gì sẽ xảy ra ",if you put a velociraptor and a hippo together what would happen
9181,calendar_remove,Xóa lời nhắc sinh nhật của tôi cho tuần tới ,delete my birthday reminder for next week
16967,email_query,Tìm kiếm email của tôi với chủ đề bao gồm giờ làm việc ,search my emails with subject including work hours
2574,play_music,Chơi bài hát Celine Dion từ bộ phim Titanic ,play the celine dion song from the titanic movie
5353,datetime_query,Thời gian ở Dubai là gì ,whats the time in dubai
11121,lists_remove,Tôi không cần táo xóa nó khỏi danh sách mua sắm của tôi ,i don't need apples remove it from my shopping list
3490,play_music,Chơi bài hát của Beatles ,play songs by the beatles please
15246,social_post,xin vui lòng gửi rất chán lên facebook ,please post so bored to facebook
9277,play_radio,Bắt đầu radio và đi đến tần số trên một nghìn và bốn mươi tám ,start radio and go to frequency on one thousand and forty eight
16900,email_query,Tôi đã nhận được bất kỳ email nào từ mẹ tôi ,have i received any emails from my mother
12072,recommendation_events,Liệt kê các sự kiện đang diễn ra gần tôi ,list ongoing events near me
6484,general_quirky,Olly tôi đã làm việc ngày hôm nay ,olly i worked today
15176,social_query,Hãy cho tôi biết nếu tôi nhận được một tin nhắn cá nhân mới từ Martha trên Facebook ngay hôm nay ,let me know if i get a new personal message from martha on facebook today
9740,play_audiobook,Tiếp tục phát lại Audiobook. ,resume audiobook playback
15343,social_query,Cho tôi xem chồng của tôi Bài viết Facebook ngày hôm nay ,show me my husbands facebook posts today
13932,qa_stock,Giá cổ phiếu của Amazon là bao nhiêu ,what is the stock price of amazon
7010,calendar_set,Gửi một cuộc hẹn lịch đến tháng 1 ,send a calendar appointment to jan
4727,qa_stock,Đặt thông báo cho tin tức trên thị trường chứng khoán ,set notification for news on the stock market
14244,general_quirky,Làm thế nào để bạn làm thép ,how do you make steel
12024,recommendation_events,Những sự kiện nào được lên kế hoạch cho cuối tuần này trong khu vực tôi ,what events are scheduled for this weekend in me area
6384,general_quirky,Hôm nay mọi việc thế nào ,how is your day going
12155,transport_ticket,Đặt vé để đi đến đích bằng tàu hỏa ,reserve a ticket to go to destination by train
3325,iot_wemo_on,bạn có thể vui lòng bật phích cắm ,could you please turn on the plug
4701,audio_volume_up,bật âm thanh của tôi ,unmute my sound
7733,alarm_set,đánh thức tôi dậy mỗi ngày trong tuần lúc bảy giờ sáng ,wake me up every weekday at seven am
8523,calendar_set,Tạo một sự kiện mới trên lịch của tôi ,create a new event on my calendar
10009,cooking_recipe,Công thức cho bữa ăn ,recipe for meal
14420,qa_stock,Là Warren Buffet đang đầu tư vào cổ phiếu niêm yết của tôi ,is warren buffet is investing in my listed stocks
4471,weather_query,Trả lời email từ ,answer email from
9749,play_audiobook,sử dụng Remote. ,using remote
3764,alarm_set,Đặt báo thức cho chín giờ sáng ,set alarm for nine am
4663,music_query,Xin vui lòng cho tôi biết tên của ban nhạc này ,please tell me the name of this band
13169,recommendation_locations,Những cửa hàng có rump ba pound rẻ nhất ,which store's got the cheapest three pound beef rump
16449,email_sendemail,Tôi cần chỉnh sửa địa chỉ email của Marie Jones để đọc ,i need to edit marie jones email address to read
3869,alarm_query,là báo động đến bộ backdoor và sẵn sàng để đi ,is the alarm to the backdoor set and ready to go
15352,social_post,xin vui lòng tweet rằng tã của tôi đang sụp đổ với pampers ,please tweet that my diapers are falling apart to pampers
7839,calendar_query,Các sự kiện xảy ra giữa tám giờ sáng đến năm giờ chiều hôm nay ,events happening between eight am and five pm today
12519,transport_query,Bao nhiêu thời gian là một chuyến tàu đến đó ,how much time is a train to there
7192,calendar_set,Đặt một lời nhắc nhở cho chúc một người bạn vào ngày mai lúc mười giờ sáng ,set a reminder for wishing a friend tomorrow at ten am
3359,news_query,Cập nhật cho tôi về cuộc biểu tình trên đá đứng ,update me on the standing rock protest
6307,general_quirky,Bạn muốn biết ngày của tôi đã đi như thế nào ,you want to know how my day went
257,play_music,Olly phát nhạc từ nghệ sĩ piano yêu thích của tôi ,olly play music from my favorite pianist
2189,iot_wemo_off,Tắt phích cắm Wemo của tôi ,turn off my wemo plug
8246,calendar_query,cho tôi thông tin về trận đấu cricket ngày nay ,give me the information of today's cricket match
2039,weather_query,Hôm nay thật dễ chịu ,it's pleasant today
3251,takeaway_order,Tôi đang đói cho tôi thấy một số thực phẩm mang đi ,i'm hungry show me some takeaway food
11532,play_podcasts,Chơi tập tiếp theo của Drunks và Dragons xin vui lòng ,play the next episode of drunks and dragons please
7941,calendar_query,Olly nói với tôi những gì đang xảy ra vào ngày mai ,olly tell me what's going on tomorrow
1089,iot_hue_lightup,Làm ơn bật đèn lên ,turn up the lights please
7954,calendar_remove,Bạn có thể vui lòng bỏ qua bữa tiệc mà tôi sẽ sẽ đến cuối tuần này trên lịch của tôi ,can you please disregard the party that i will be going to this weekend on my calendar
10306,play_game,Chơi Scrabble với tôi ,play scabble with me
6844,calendar_set,Đặt lời nhắc cho trò chơi tennis với Peter vào Chủ nhật lúc bốn giờ chiều ,set reminder for tennis game with peter on sunday at four pm
13454,general_quirky,Đã bao nhiêu lần rồi ,how many times does it go
7639,calendar_set,Thêm cắt tóc vào các cuộc hẹn của tôi vào chiều thứ bảy lúc bốn giờ ,add haircut to my appointments on saturday afternoon at four
4005,iot_hue_lightup,Nuôi đèn phòng khách một nửa ,raise living room lights half way
4102,news_query,Tin tức thế giới mới nhất ,newest world news
2130,iot_hue_lightup,một chút sáng hơn cảm ơn ,a little brighter thanks
13143,qa_factoid,Napoleon đồi là ai ,who is napoleon hill
12916,transport_taxi,Đặt cho tôi một chiếc taxi cho một giờ chiều ,book me a taxi for one pm
8542,calendar_query,Cuộc hẹn của tôi ngày hôm nay là gì ,what are my appointments today
12060,recommendation_locations,Tôi muốn đi mua sắm giá rẻ có cửa hàng đô la nào gần đó không ,i wish to go for cheap shopping is there any dollars shop nearby
1415,takeaway_order,Tôi muốn đặt một ít thức ăn ,i want to order some food
15811,email_query,Olly cho tôi biết nếu tôi nhận được một thông điệp về bữa tiệc từ Jane ,olly let me know if i get a message about the party from jane
1472,audio_volume_down,giảm âm lượng lên hai mươi ,lower the volume to twenty
753,audio_volume_mute,Đừng nói một lúc ,don't speak for a while
2519,iot_cleaning,Tôi muốn bật máy hút bụi robot ,i want to turn on the robot vacuum cleaner
5395,iot_wemo_off,Ổ cắm tắt ,socket off
6658,calendar_query,Tôi có một cuộc hẹn với bác sĩ vào hai giờ chiều ngày hôm nay ,i have a doctor's appointment at two pm today
3075,audio_volume_mute,tắt tiếng âm thanh. ,mute the sound
116,music_query,những gì đang chơi ,whats playing
1735,play_music,Tôi muốn nghe nhạc đồng quê ,i want to hear country music
3491,play_music,Hãy chơi một lần nữa ,let's play that song again
14140,general_quirky,vừa phải ,moderate
14160,qa_factoid,Quốc gia nào có nhiều dân số nhất ,what country has the most population
4940,datetime_query,Tôi có thể lấy thời gian hiện tại không ,can i get the current time
15232,social_post,Bài hát nghe của Arijit Singh Đăng nó trên tài khoản Facebook của tôi ,listening song of arijit singh post it on my facebook account
5271,news_query,Tin tức tài chính mới nhất ,latest finance news
6454,general_quirky,những đặc điểm nào sẽ là một hàng tồn kho đạo đức ,what traits would be on a moral inventory
4709,datetime_query,Ngày nào là lễ Phục sinh vào Chủ nhật năm nay ,what date is easter sunday this year
15006,qa_maths,giải pháp ,solution
7498,calendar_query,là trên lịch cho ngày hai tháng 7 ,is the on the calendar for july two
7951,calendar_query,những gì đang diễn ra từ ba trăm ba mươi bốn mươi bốn ,what's going on between three hundred and thirty and four
12942,general_quirky,Giải thích cho tôi ,explain it to me
7153,calendar_query,là lịch của tôi miễn phí trong bốn giờ chiều ngày hôm nay ,is my calendar free for four pm today
8849,calendar_query,Có một bữa tiệc sinh nhật ngày hôm nay ,is there a birthday party today
14167,qa_factoid,Thông tin về Rowan Atkinson. ,rowan atkinson info
34,play_music,Tôi muốn nghe bài hát arijit singh một lần nữa ,i want to listen arijit singh song once again
4849,alarm_set,Đặt báo thức trong tám giờ chiều ,set an alarm for eight pm
1891,weather_query,thời tiết hôm nay thế nào ,how the weather today
11475,play_podcasts,Chơi podcast tiếp theo ,play the next podcast
15709,social_post,Tweet phàn nàn về dịch vụ a ,tweet complain about service a
5975,datetime_query,bạn có thể cho tôi biết ngày hôm nay là gì ,could you tell me what today's date is
14004,qa_stock,giúp tôi một mức giá cổ phiếu của audi ,get me a stock price of audi
7704,calendar_set,hey bật lời nhắc nhở của bạn cho cuộc họp ngày mai lúc mười giờ sáng ,hey turn on your reminders for tomorrow's meeting at ten am
4234,play_music,Chơi bài hát yêu thích của tôi bởi London Grammar ,play my favorite song by london grammar
1395,datetime_query,Bao nhiêu trong đồng hồ ,how much in the clock
8793,calendar_query,Kiểm tra lịch. ,check calendar
6838,calendar_set,nhắc nhở tôi về sinh nhật của Mike ,remind me about mike's birthdays
6463,news_query,Tôi muốn chủ đề về tin đồn nổi tiếng ,i want topics on celebrity gossip
10671,lists_remove,Xóa danh sách các ứng dụng bắt đầu bằng chữ A ,remove the list of apps which started with letter a
6518,general_quirky,Công việc hút ngày hôm nay ,work sucked today
8071,datetime_query,là hai mươi giây một thứ ba ,is the twenty second a tuesday
15864,email_querycontact,Alex được lưu trong danh sách liên lạc của tôi không ,is alex saved in my contacts list
14459,qa_definition,Hãy mô tả chiếc xe đạp đường phố Harley Davidson mới ,please describe the new harley davidson street bike
13094,qa_definition,Phiên có nghĩa là gì ,what does session mean
9093,calendar_remove,Xóa tất cả các sự kiện trong Lịch cho tháng 3 ,clear all events in calendar for march
7816,recommendation_events,Chỉ cho tôi các sự kiện sắp tới trong các thành phố Quad ,show me upcoming events in the quad cities
12297,transport_taxi,Mưa đá ,hail taxi
3143,music_likeness,Đây là một bài hát năm sao ,this is a five star song
4372,play_music,Tôi muốn nghe bài hát yêu thích của tôi ,i want to hear my favorite song
2475,play_music,Chơi nhạc chỉ cổ điển ,play music that are classical only
4324,play_music,Chơi Mocking Bird của Eminem ,play mocking bird by eminem
7677,calendar_query,Nói thêm về sự kiện này ,tell more about this event
10765,lists_query,Kéo lên danh sách mua sắm ,pull up the shopping list
69,music_likeness,tôi thích nhạc rock ,i like rock music
15730,social_query,Nói cho tôi biết nếu bất cứ điều gì quan trọng đang xảy ra trên phương tiện truyền thông xã hội ngày hôm nay ,tell me if anything important is happening on social media today
9131,calendar_query,cho tôi biết những sự kiện tiếp theo của tôi là gì ,tell me what my next events are
3634,play_music,Chơi được cảnh báo bởi Tech N9NE ,play be warned by tech n9ne
11757,recommendation_events,Olyly giới thiệu một sự kiện nếm rượu vang vào cuối tuần này ở Chicago ,olly recommend a wine tasting event this weekend in chicago
9598,play_radio,Alexa chơi PDR trên đài phát thanh AM Band ,alexa play pdr on the am band radio
16258,email_sendemail,Vui lòng gửi email cho vợ về thời tiết tuần sau ,please email to my wife about next week weather
1659,iot_cleaning,Đi gần máy hút bụi ,go near vacuum cleaner
458,audio_volume_up,bạn có thể nói một chút to hơn ,can you speak a little louder
260,audio_volume_up,Tôi hầu như không thể nghe thấy bạn olly ,i can barely hear you olly
10953,lists_remove,Loại bỏ danh sách Kickball nhưng đảm bảo các liên hệ vẫn còn ,eliminate the list kickball but make sure the contacts remain
2661,iot_hue_lightoff,Tắt đèn bếp ,turn off the kitchen lights
10010,cooking_recipe,Làm thế nào tôi có thể nấu bữa ăn ,how can i cook meal
16369,email_query,bất kỳ email mới nào từ Derek ,any new emails from derek
14310,qa_definition,Điều gì làm cho một cái gì đó đầu phô mai ,what makes something head cheese
16136,email_query,Kiểm tra email và chủ đề mới nhất là gì ,check email and what is the latest subject
13257,recommendation_locations,Mua máy ảnh Canon ở đâu ,where to buy cannon cameras
16740,email_query,Những email tôi đã nhận được từ đêm qua ,what emails have i gotten since last night
10649,lists_createoradd,Thêm rượu vào danh sách ,add wine to list
15165,social_post,Đăng doanh nghiệp của tôi trên tất cả các trang web truyền thông xã hội của tôi ,post my business on all my social media sites
10030,cooking_recipe,Tôi cần một công thức puttanesca đã có niên đại một nghìn chín trăm bảy mươi ,i need a puttanesca recipe that pre dates one thousand nine hundred and seventy
1274,calendar_query,Bạn có thể xác nhận rằng cuộc họp của tôi cho ngày mai đã bị hủy bỏ ,can you confirm that my meeting for tomorrow has been cancelled
8080,calendar_query,Tôi có cuộc hẹn vào ngày mai không ,do i have any appointments tomorrow
7236,calendar_remove,Vui lòng xóa cuộc hẹn vào tháng Tư đầu tiên ,please remove the appointment on april first
8348,calendar_query,cho tôi biết những gì đang xảy ra vào thứ năm tới ,tell me what's happening next thursday
8231,calendar_remove,Xóa cuộc hẹn tại thời điểm ,delete appointment at time
12574,transport_ticket,Đặt vé cho Paris bằng tàu hỏa ,book ticket for paris by train
10619,lists_createoradd,Tôi muốn bắt đầu một danh sách mới các công cụ điện được bán theo giá trị thực ,i want to start a new list of power tools on sale at true value
10014,cooking_recipe,Tôi muốn biết thủ tục làm Thổ Nhĩ Kỳ Lễ Tạ ơn trong năm câu ,i want to know the procedure of making thanksgiving turkey in five sentences
3866,news_query,Bạn có thể đưa tôi tin tức từ thời NY ,can you get me news from ny times
7537,calendar_set,Vui lòng thiết lập một cuộc họp với Becky lúc ba giờ chiều vào thứ ba ,please set up a meeting with becky at three pm on tuesday
2948,music_likeness,Vui lòng lưu bài hát hiện tại để yêu thích ,please save the current song to favorites
15424,social_query,Câu chuyện phổ biến nhất trên New Facebook của tôi là gì ,what's the most popular story on my facebook newsfeed
5803,iot_hue_lightup,Thêm ánh sáng ,more light
8588,calendar_set,Lên lịch một cuộc họp với RI vào tháng Tư đầu tiên lúc mười giờ sáng ,schedule a meeting with ri on april first at ten am
12678,transport_query,Có bất kỳ chuyến đi nào đến vị trí được cung cấp bởi tàu ,are there any trips to location a provided by the train
9122,calendar_set,Bạn có thể thêm cuộc họp kinh doanh của mình vào lịch làm việc không ,can you add my business meeting to the work calendar
11495,play_podcasts,Chơi Shane Dawson Podcast ,play shane dawson podcast
2535,play_music,Mở Spotify và chơi danh sách năm ,open spotify and play list five
16412,email_query,Kéo hết email gửi cho tôi từ Amazon ,pull up all emails sent to me from amazon
5947,play_music,Hãy để tôi nghe danh sách phát yêu thích số một của tôi ,let me hear my number one favorite play list
11049,lists_query,Tôi có thể có danh sách của tôi không ,can i have my list
9125,calendar_query,Khi nào là cuộc hẹn nha sĩ tiếp theo của tôi ,when is my next dentist appointment
1035,play_music,Chơi cho tôi bài hát mới nhất của Adele ,play me the latest song of adele
11447,play_podcasts,Đi đến tập thứ ba của podcast này ,go to the third episode of this podcast
6853,calendar_remove,Chuyển đến sự kiện tiếp theo trong lịch và xóa nó ,go to the next event in the calendar and delete it
1130,weather_query,Hôm nay trời sẽ mưa đến hôm nay ,is it going to rain later today
14785,qa_factoid,khoảng cách đến mặt trăng là bao nhiêu ,what is the distance to the moon
75,music_query,Ai là tác giả của âm nhạc hiện tại ,who's current music's author
17086,email_sendemail,Trả lời cái này xin vui lòng ,reply to this please
11996,recommendation_locations,Vui lòng cho tôi tất cả các tên cửa hàng trong một bán kính hai dặm ,please give me all shop names in a two mile radius
10044,cooking_recipe,Làm thế nào để tôi thực hiện cá ngừ từ đầu ,how do i make tuna casserole from scratch
2586,music_likeness,Vui lòng lưu kênh này trên Pandora ,save this channel on pandora please
6681,news_query,tin tức hàng đầu ,top news
2067,news_query,Có ai cũng chiến thắng xổ số Powerball ngày hôm qua ,did anyone win the powerball lottery yesterday
7645,calendar_set,Nhắc nhở các sự kiện sắp tới ,remind upcoming event's
10007,cooking_recipe,olly cho thấy phương pháp để chuẩn bị kem ,olly show the method to prepare icecream
4801,weather_query,nhiệt độ hiện tại bên ngoài là gì ,what's the current temperature outside
5972,alarm_remove,bạn có thể vui lòng loại bỏ bộ báo động trong khoảng từ tám đến chín ,could you please remove the set of alarms between eight and nine
3794,audio_volume_mute,Tôi muốn tắt tiếng loa ,i want to mute the speaker
5545,general_quirky,Tình yêu để Jake ủng hộ tài chính ,love to jake for financial support
12925,transport_query,"Này, chuyến tàu tiếp theo sẽ khởi hành lúc mấy giờ ",hey what time does the next train depart
9207,play_radio,Bật Đài phát thanh Olly ,turn on the radio olly
1330,music_query,tên của bài hát này là gì ,what's the name of this song
4469,query,Tôi sẽ cần một chiếc áo khoác ngày hôm nay ,will i need a jacket today
17117,email_query,Có bất kỳ email gần đây ,are there any recent emails
7614,calendar_query,Nói cho tôi biết các sự kiện sắp diễn ra ,tell me upcoming event's
1131,weather_query,cho tôi biết mức độ độ ẩm trung tâm thành phố ngày hôm nay ,tell me the humidity level downtown today
9017,calendar_remove,Lịch xóa tất cả ,calendar erase all
13571,qa_definition,Pesto có nghĩa là gì ,what does pesto mean
8317,calendar_set,Thứ năm tháng 3 là sinh nhật của John xin vui lòng đặt nó trên lịch ,march fifth is john's birthday please place this on the calendar
1918,weather_query,Thời tiết trong bảy ngày tiếp theo là gì ,what is the weather for the next seven days
3147,play_music,Chơi David Bowie. ,play david bowie
16596,email_query,Tôi cần kiểm tra email của jack hôm nay ,i need to check today's email of jack
4642,iot_hue_lightchange,Có chuyện gì với ánh sáng màu vàng này có được một số màu trắng ở đây ,what's up with this yellow light get some white up in here
1936,weather_query,Có mưa ở Boston không ,is it raining in boston
5998,datetime_convert,"Nếu đó là sáu giờ sáng, mấy giờ ở Tokyo ",if it is six am here what time is it in tokyo
7650,calendar_set,Đặt thông báo trước sự kiện này ,set notification before this event
6601,general_quirky,chi phí ,expenses
11016,lists_query,Danh sách để làm gì cho ngày hôm nay ,what's my to do list for today
8702,calendar_set,Thêm sự kiện cho ngày và giờ với những người này ,add event for date and time with these people
10840,lists_query,danh sách hiện tại tôi có là gì ,what are the current lists i have
4218,weather_query,Tôi có nên mặc galoshes ngày hôm nay ,should i wear galoshes today
16675,email_sendemail,Email joejoe @ gmail dot com ,email joejoe@gmail dot com
14725,qa_definition,Mô tả tai nghe ,describe headset
6028,play_music,Chơi những bản hit tốt nhất ,play best hits
11028,createoradd,chỉnh sửa danh sách ,edit list
12362,general_quirky,Tôi sẽ đến văn phòng của tôi ,i'll be going to my office
11816,recommendation_locations,Tôi có thể mua sắm ở đâu như một du khách địa phương Olly ,where can i shop as a local tourist olly
1463,news_query,Thông báo cho tôi với các cập nhật tin tức trên Nigeria ,notify me with news updates on nigeria
16562,email_query,Alexa kiểm tra email của tôi ,alexa check my email
14629,qa_factoid,Địa lý Melbourne. ,geography melbourne
5485,datetime_query,Bao nhiêu giờ còn lại để đến nửa đêm trong thành phố ,how many hours remaining to reach midnight in city
8881,alarm_set,Lên lịch báo động cho cuộc hẹn nha sĩ tuần tới ,schedule an alarm for next week's dentist appointment
1298,audio_volume_up,olly to hơn ,olly louder
2607,datetime_query,hôm nay là ngày sáu tháng sáu ,is today march sixth
10660,lists_remove,Xóa mục bốn. ,remove item four
14002,qa_stock,giá cổ phiếu honda. ,honda stock price
8772,calendar_remove,Xóa chuyến đi dự kiến thứ tư tháng 7 ,delete trip scheduled july fourth
4264,general_joke,Bạn biết bao nhiêu câu chuyện cười ,how many jokes do you know
4489,alarm_set,đánh thức tôi dậy lúc tám giờ ,wake me up at eight o'clock
3452,news_query,là Fox News báo cáo bất kỳ tin tức đột nhập tại thời điểm này ,is fox news reporting any breaking news at this time
2926,takeaway_order,Đặt hàng Yo lấy ra từ Deli của Jason trên Sixth Ave ,yo order take out from jason's deli on sixth ave
10594,lists_createoradd,Tôi muốn có một danh sách nhạc mới của các bài hát ,i want to have a new playlist of songs
6430,general_quirky,Tôi có thể tìm một chuyên gia chuẩn bị ở đâu với dưới đô la ,where can i find a preparation professional for under dollars
6348,general_quirky,Tóm lại ngày của tôi ,recap my day
13675,qa_stock,Giá cổ phiếu hiện tại cho Amazon là bao nhiêu ,what is the current stock price for amazon
3409,news_query,những gì đang xảy ra với trống ,what is going on with blank
3505,weather_query,Thời tiết sẽ ở NYC vào tuần tới là gì ,what the weather going to be in nyc next week
14425,qa_stock,Giá của cổ phiếu táo là bao nhiêu ,what is the price of apple stock today
7457,calendar_set,Vui lòng sắp xếp lại cuộc họp đến sáu giờ tối vào ngày mai và thông báo cho các thành viên ,please reschedule the meeting to six pm tomorrow and inform members
719,general_greet,Chào ,hi
11243,lists_query,Những gì tiếp theo trong danh sách ,what's next on the list
11758,recommendation_events,Sự kiện này được gọi là gì xảy ra khu vực của tôi ,what is this event is called which happening my area
11809,recommendation_locations,Bạn có thể giới thiệu các cửa hàng tốt trong lĩnh vực này ,can you recommend good stores in this area
11062,calendar_set,Thêm nhớ gọi mẹ để nhắc nhở của tôi ,add remember to call mom to my reminders
11054,lists_remove,Google tôi cần bạn xóa danh sách hiện tại ,google i need you to delete the current list
17158,email_query,Joe đã để lại bất kỳ thông tin liên lạc nào trong email của mình ,did joe leave any contact information in his email
11789,recommendation_events,Những sự kiện nào trong khu vực của tôi ,what events are in my area
3391,music_dislikeness,Hãy nhớ rằng tôi không thích âm nhạc này ,remember that i do not like this music
