ids,intents,sentences,sentence_orgin
10203,cooking_recipe,Những bước nào tôi cần làm cho Tôm Parmigiana ,what steps do i need to do for shrimp parmigiana
14741,general_quirky,Các thông số kỹ thuật cho iPhone mới là gì ,what are the specifications for the new iphone
10485,lists_remove,Xóa danh sách ,remove list
16706,email_querycontact,Tìm John Smith từ Alabama ,find john smith from alabama
6768,calendar_set,Nhắc tôi trả tiền thuê hàng tháng ,remind me to pay rent every month
2248,weather_query,Thời tiết đã thay đổi cho thứ tư chút thứ Tư ,has the weather changed for wednesday at all
566,query,nhiệt độ là gì ,what's the temperature
3062,alarm_remove,Vui lòng xóa báo thức này ,please remove this alarm
15846,email_sendemail,Làm thế nào nó đến với chúng tôi ,how it's come to us
8851,calendar_remove,Hủy sự kiện tiếp theo ,cancel next event
5951,general_joke,nói cho tôi biết một số trò đùa hài hước để cười ,tell me some funny joke to laugh
12601,transport_query,hướng đến nơi ,directions to place
10519,lists_remove,Xóa Apple khỏi danh sách ,remove apple from list
14061,qa_factoid,Yellowstone ở đâu ,where is yellowstone
15281,query,instagram. ,instagram
6554,general_quirky,Nhà hàng tốt ,good restaurants
9203,play_radio,Bật một số đài phát thanh ,turn on some radio station
12312,transport_traffic,Mất bao lâu để tôi đến Park Avenue xem xét giao thông hiện tại ,how long will it take me to get to park avenue considering current traffic
12686,transport_traffic,là giao thông trơn tru ngay bây giờ ,is the traffic smooth right now
11240,lists_createoradd,Tôi muốn bạn tạo một danh sách cho tôi ,i want you to create a list for me
6972,calendar_remove,Xóa sự kiện ,remove event
3159,play_music,Chơi danh sách nhạc cổ điển ,play classical music playlist
10663,calendar_query,sự tham gia của tôi ngày hôm nay là gì ,what are my engagements today
3814,weather_query,ngày mai trời sẽ lạnh ,will it be cold tomorrow
15879,email_querycontact,lấy cho tôi số điện thoại của Alexander ,fetch me the phone number of alexander
12933,qa_factoid,nói cho tôi biết vài điều về ,tell me something about
7415,calendar_set,nhắc lại nhắc nhở cho Giáng sinh ,repeat reminder for christmas
7815,recommendation_events,Chỉ cho tôi các sự kiện sắp tới ở Chicago ,show me upcoming events in chicago
11592,recommendation_locations,bao nhiêu ,how much
13772,qa_definition,Xác định loang rộng ,define loquaciousness
2033,takeaway_query,tình trạng hiện tại của trật tự ,current status of take out order
11112,lists_query,Đọc cho tôi danh sách tạp hóa hiện tại của tôi ,read me my current grocery list
5371,play_music,Chơi một cái gì đó ngẫu nhiên từ Google Play ,play something random from google play
6287,general_quirky,Tôi đã ăn sáng nay sáng nay ,i ate breakfast this morning
10798,lists_createoradd,Thêm bơ vào danh sách ,add butter to the list
3730,news_query,Xin vui lòng cho tôi biết mới nhất về lựa chọn dự thảo Houston Texans ,please tell me the latest on the houston texans draft picks
3017,takeaway_query,Trung Quốc có giao hàng không ,does chinese deliver
2004,audio_volume_mute,chúc ngủ ngon ,goodnight
13622,qa_factoid,Thành phố lớn nhất thế giới là gì ,what is the biggest city in the world
12138,transport_ticket,Đặt vé tàu cho tôi ,book a train tickets for me
569,datetime_query,Có bao nhiêu sinh nhật vào hai mươi ba ,how many birthday's are on twenty third
7783,calendar_query,Tôi có một trận bóng đá vào cuối tuần này không ,do i have a soccer game this weekend
11493,play_podcasts,Tải danh sách phát của tôi có tiêu đề ĐỐI TƯỢNG QUỐC GIA VÀ CHƠI NÓ ,load my playlist titled country favorites and play it
12837,transport_traffic,cung cấp chi tiết về lưu lượng hiện tại ,give details about the current traffic
7641,weather_query,cho tôi thời tiết trong năm ngày qua ,give me the weather for the last five days
13990,qa_factoid,Ashwin ở đâu ,where is ashwin
10708,lists_remove,Loại bỏ danh sách này ,get rid of this list
4172,iot_cleaning,Làm sạch ghế sofa bằng máy hút bụi ,clean the sofa with the vacuum cleaner
15932,email_query,Tôi có bao nhiêu email mới ,how many new emails do i have
13945,qa_definition,có nghĩa là gì ,what does problematic mean
13116,qa_factoid,thủ đô của Nigeria là những gì ,the capital of nigeria is what
16269,email_sendemail,Gửi một câu trả lời cho Robert cho email của mình nhận được ngày hôm nay ,send a reply to robert for his email received today morning
992,play_music,"Sau bài hát này kết thúc, tôi muốn nghe khách sạn California tiếp theo ",after this song ends i want to hear hotel california next
16204,email_sendemail,Gửi tin nhắn này đến nhóm gia đình ,send this message to the family group
1706,iot_hue_lightoff,Vui lòng tắt chỉ ánh sáng bên phải ,please turn off only right side light
7700,calendar_remove,Làm sạch toàn bộ lịch của tôi ,clean my entire calendar
5357,music_query,ai đây ,who is this
11334,play_podcasts,Chỉ cho tôi những bài hát podcast tốt nhất của những bài hát dân gian có đánh giá trên bốn sao và chơi nó ,show me the best podcast of folk songs having rating of above four star and play it
12865,transport_query,Bạn có thể cho tôi biết thời gian của tàu đi đến Krishnarajapuram từ Bangalore ,can you tell me the time of train which go to krishnarajpuram from bangalore
3065,general_joke,Hãy để tôi nghe một trò đùa ,let me hear a joke
7996,calendar_remove,Xóa sự kiện lịch sắp tới của tôi ,delete my upcoming calendar event
6091,news_query,Có gì mới trong ngành công nghiệp game ,what's new in gaming industry
6996,remove,Xóa sự kiện tiếp theo ,delete next event
2819,music_dislikeness,Bỏ qua bài hát này ,skip this song
1147,iot_cleaning,Bật chân không bây giờ ,turn on the vacuum now
1319,play_music,Chơi một bài hát của sự lựa chọn của bạn cho tôi ,play a song of your choice for me
2653,weather_query,Có phải trời sẽ mưa vào thứ bảy ,is it going to rain on saturday
13899,qa_stock,Tôi muốn tìm ra cổ phiếu trên Microsoft ,i want to figure out the stock on microsoft
1391,weather_query,Olly sẽ tốt đẹp vào thứ bảy ,olly will it be nice on saturday
4737,iot_hue_lightchange,Chuyển đèn sang màu xanh ,switch the lights to blue
11584,recommendation_events,Khi nào là buổi hòa nhạc Blues tiếp theo ở Liverpool ,when is the next blues concert in liverpool
6191,general_quirky,Olly bạn đã có một ngày tốt lành ,olly did you have a good day
2138,play_music,Chơi Jazz. ,play jazz
16568,email_sendemail,Vui lòng gửi một email mới một email ,please send the new intern an email
12857,transport_query,Xin vui lòng ,route please
5390,iot_hue_lightoff,Tắt đèn gần nhất ,turn off the nearest light
6354,general_quirky,Làm thế nào bạn cảm thấy gần đây ,how are you feeling lately
1117,play_music,Chơi Maroon năm danh sách phát ,play maroon five playlist
12191,transport_ticket,Đặt vé tàu từ Canada đến Las Vegas ,book a train ticket from canada to las vegas
2589,news_query,Bạn có thể vui lòng cho tôi một bản tóm tắt về các tiêu đề tin tức mới nhất ,could you please give me a summary of the latest news headlines
8200,calendar_query,Những gì trong lịch trình của tôi cho ngày hôm nay ,what is on my schedule for today
5949,play_music,Từ danh sách chơi của tôi Bộ lọc các bài hát sùng kính và chơi ngay bây giờ cho tôi ,from my play list filter devotional songs and play right now for me
6981,calendar_query,Hiển thị lời nhắc ,show reminders
88,takeaway_order,"Này, tôi muốn bạn đặt mua burger ",hey i'd like you to order burger
1057,cleaning,Tôi muốn máy hút bụi robot bắt đầu vào một giờ chiều ngày hôm nay ,i want the robot vacuum cleaner to start at one pm today
17055,email_addcontact,Thêm một email mới trong danh bạ của tôi từ John ,add a new email in my contacts from john
8361,calendar_set,Nhắc tôi mỗi thứ ba để đi đến chất tẩy rửa khô ,remind me every tuesday to go to the dry cleaners
11931,recommendation_movies,Bạn có thể đề nghị một bộ phim hay cho tôi để xem ,can you suggest a good drama for me to watch
12516,transport_traffic,Tuyến đường nhanh nhất đến thị trấn là gì ,what is the fastest route to town
7796,calendar_query,Thời gian nào là cuộc hẹn của bác sĩ thứ sáu ,what time is friday's doctor's appointment
4703,audio_volume_up,ok google tôi cần nghe âm thanh trên loa của tôi ,ok google i need to hear sound on my speakers
10294,play_game,Vui lòng chơi trò chơi cricket của tôi ,please play my cricket game
16520,email_query,Chỉ cho tôi email của tôi từ giờ qua ,show me my emails from the past hour
4458,news_query,Tin tức địa phương thế giới. ,world local news
7173,calendar_remove,xóa bỏ ,delete
543,general_joke,trò đùa hài hước nhất là gì ,what's the funniest joke
13208,qa_definition,LOBYRINTH có nghĩa là gì ,what does the word labyrinth mean
4072,audio_volume_down,bạn có thể vặn nó xuống không ,can you turn that down
13868,qa_factoid,Nói cho tôi biết về Núi Rushmore ,tell me about mount rushmore
9199,play_radio,Chơi BBC Radio. ,play bbc radio
3501,iot_hue_lightoff,tắt đèn nhà ,turn house lights off
3414,takeaway_query,Khi nào tôi đặt hàng và thời gian dự kiến sẽ mất là bao nhiêu ,when did i place my order and what was the projected time it would take
16841,email_query,Tôi có bất kỳ email mới nào từ Paul ,do i have any new emails from paul
2099,takeaway_order,Kéo lên vườn Bắc Kinh trực tuyến ,pull up peking garden online
10262,play_game,Hãy chơi một trò chơi cờ vua ,let's play a game of chess
15726,social_post,Đăng trạng thái này vào tài khoản phương tiện truyền thông xã hội của tôi ,post this status to my social media account
8271,calendar_set,Đặt cuộc hẹn bác sĩ của tôi trên lịch ,put my doctors appointment on the calendar
1611,datetime_query,xin vui lòng thời gian ở New York ,new york time please
12496,transport_taxi,Olly gọi Uber trong ba mươi phút ,olly call a uber in thirty minutes
1736,play_music,thay đổi thể loại từ rock đến cổ điển ,change the genre from rock to classic
7446,calendar_set,Tôi cần một sự kiện được tạo ra chỉ với những người này ,i need a event to be created with only these people
6421,news_query,Tin tức văn hóa phổ biến. ,popular culture news
13343,recommendation_locations,Tìm cho tôi nơi rẻ nhất để mua một chiếc ba lô mới ,find me the cheapest place to buy a new backpack
3924,play_music,Chơi nhạc nhảy điện tử sau cái này ,play electronic dance music after this one
13012,qa_definition,Vô cực. ,what is infinity
6196,general_quirky,cho tôi biết một câu đố ngẫu nhiên ,tell me a random trivia
15450,social_post,Tweet dịch vụ người tiêu dùng rằng số lượng là sai ,tweet consumer service that the quantity is wrong
13089,news_query,Tin tức mới nhất về Donald Trump nói với tôi về những tuyên bố gây tranh cãi của Donald Trump không ,what is latest news about donald trump tell me about controversial statements of donald trump
2261,play_music,bạn có thể chơi nhạc ar rahman ,can you play ar rahman music
16831,email_sendemail,Gửi email mời đến Marilia ,send an invitation email to marilia
4733,audio_volume_other,Điều chỉnh âm lượng ,adjust the volume
16684,email_querycontact,Nói cho tôi biết địa chỉ nhà của Joe Joe ,tell me joe joe's home address
14369,general_quirky,nó là nam hay nữ ,is it male or female
17061,email_query,báo động nếu có bất kỳ trả lời mới từ ông chủ ,alarm if any new reply from the boss
2152,play_music,Âm nhạc yêu thích ,favorite music
15250,social_query,Sarah đã đăng bất cứ điều gì ngày hôm nay ,has sarah posted anything today
13973,qa_factoid,Neil Walker đã xem phim nào ,what movies has neil walker done
8940,calendar_query,Khi nào là sinh nhật con gái tôi ,when is my daughter birthday
12152,transport_query,Giờ thuận tiện nhất để bắt một chuyến tàu đến York vào thứ Bảy là gì ,what is the most convenient hour to catch a train to york on saturday
2982,news_query,cho tôi tin tức quốc tế ,give me international news
5751,weather_query,Tôi có cần phải mặc áo khoác khi ra ngoài không? ,do i need to put a jacket on when i go outside
6459,weather_query,Thời tiết bên ngoài như thế nào trời nhiều mây ,what is the weather like outside it is cloudy
14506,qa_factoid,Tại sao chính trị trở nên phân cực gần đây ,why has politics become so polarized recently
10227,cooking_recipe,cho tôi biết phương pháp chuẩn bị cho gà sáu mươi lăm ,tell me the preparation method for chicken sixty five
13497,qa_definition,Xác định từ ,define word
7377,calendar_set,Lịch lễ ăn trưa với mẹ vào thứ ba của tháng này ,schedule lunch with mom on tuesday of this month
13518,general_quirky,Tôi đã tự hỏi bạn sẽ nhìn như thế nào ,i was wondering how would you look
12751,transport_ticket,Mua vé tàu trong một tuần kể từ bây giờ từ New York đến Las Vegas Nevada ,buy a train ticket for one week from now from new york to las vegas nevada
5066,audio_volume_up,Thay đổi mức âm lượng thành mười chín xin vui lòng ,change the volume level to nineteen please
12624,transport_query,Khi nào chuyến tàu rời đi cho Chicago từ Ann Arbor ,when does the train leave for chicago from ann arbor
12975,qa_factoid,Tính luật của OHM dựa trên các giá trị này ,calculate ohm's law based on these values
8704,calendar_set,Đặt cuộc họp cho ngày hai mươi lăm tháng 1 ,set meeting for january twenty five
11080,lists_remove,Vui lòng xóa danh sách này ,please remove this list
16981,email_sendemail,mail gửi đến ashok ,mail send to ashok
5123,weather_query,nhiệt độ bên ngoài là gì ,whats the temperature outside
2053,iot_cleaning,Làm cho Roomba của tôi làm sạch phòng khách ,make my iroomba clean the living room
1586,music_likeness,Tiết kiệm ý kiến của tôi về bài hát hiện tại đang chơi ,save my opinion about the current song playing
6627,general_quirky,vẽ tranh ,draw
11191,lists_remove,Vui lòng xóa TriceP Pulldown khỏi danh sách tập luyện của tôi ,please remove tricep pulldown from my workout list
15018,qa_factoid,Ngày dài nhất trong năm là gì ,what is the longest day of the year
2837,iot_hue_lightup,Thay đổi màu sáng ở nhà ,change up the light colors at home
2602,alarm_set,Làm báo động cho tôi lúc năm giờ sáng vào ngày mai ,make an alarm for me at five am tomorrow
13317,qa_factoid,những gì sẽ là dự báo ngày mai cho bên ngoài bây giờ ,whats going to be the forecast tomorrow for outer nowhereville
17059,email_query,Đọc cho tôi email mới ,read me new emails
6203,general_quirky,tôi đã đi đến công viên ,i went to the park
4223,takeaway_query,Pizza của tôi từ Domino ở đâu ,where is my pizza from domino's at
3024,iot_wemo_on,Bật phích cắm ,turn on plug
16400,email_query,Tôi đã nhận được bất kỳ email mới nào ,have i received any new emails
16250,email_querycontact,Cung cấp thông tin về hóa đơn từ danh sách liên lạc của tôi ,provide information about bill from my contact list
17049,email_query,trạng thái của hộp thư đến của tôi ,status of my inbox
14467,qa_factoid,Thủ đô của Đan Mạch là gì ,what is the capital of denmark
7888,calendar_query,Xin vui lòng cho tôi biết nơi công bằng sẽ là năm nay ,please tell me where the fair is going to be this year
16379,email_query,Có bất kỳ email mới nào từ Robert Jones ,are there any new emails from robert jones
16550,email_query,Đưa tôi đến email từ ông chủ của tôi ,take me to emails from my boss
3244,weather_query,Hãy cho tôi biết thời tiết hôm nay ,let me know the weather for today
6449,general_quirky,Việc làm trong khu vực của tôi cho bộ kỹ năng của tôi ,jobs in my area for my skill set
28,iot_cleaning,chân không nhà ,vacuum the house
1443,audio_volume_mute,câm miệng ,shut up
13136,qa_factoid,Có bao nhiêu quốc gia ,how many countries
16404,email_sendemail,Gửi email đến Tim ,send email to tim
2843,takeaway_query,Có chuyện gì với đơn hàng của tôi ,what's up with my order
5686,iot_wemo_on,Bật Wemo ,turn on the wemo
8780,calendar_set,Đặt một lời nhắc nhở cho mười hai ba mươi cuộc họp với ông chủ ,set a reminder for twelve thirty meeting with the boss
6413,news_query,Tin tức chính trị về tầm quan trọng trong ngày ,political news of importance for the day
8439,calendar_query,Lễ hội bắt đầu lúc mấy giờ ,what time does the festival start
3087,play_music,Chơi cho tôi một bài hát ngẫu nhiên ,play me a random song
1642,audio_volume_down,"không, không có bật nó xuống ",no no turn it down
10834,lists_query,Danh sách mua sắm của tôi là gì ,what's on my shopping list
5668,alarm_query,Sau đó nhấn OK ,then tap ok
15034,qa_definition,mô tả tòa nhà Empire State ,describe the empire state building
5430,weather_query,nó sẽ đủ lạnh cho gutens sau tối nay ,will it be cold enough for mittens later tonight
4293,calendar_query,Những lời nhắc sắp tới là gì ,what are the upcoming reminders
709,news_query,giúp tôi cập nhật các cuộc bỏ phiếu bầu cử ,get me the updates of the election polling
1324,takeaway_query,hey nhà hàng đó đã mang đi ,hey does that restaurant have takeout
11627,recommendation_locations,Có một quán bar thể thao gần khu vực Kansas City Plaza ,is there a sports bar near kansas city plaza area
2727,iot_wemo_off,Tắt ổ cắm Wemo ,switch off the wemo plug socket
5005,datetime_convert,Nếu tôi ở múi giờ miền đông thì mấy giờ rồi ,if i was in the eastern time zone what time would it be
6678,general_quirky,nữ giới ,females
3278,iot_hue_lightdim,làm mờ đèn trong phòng ngủ của tôi ,dim the lights in my bedroom
8614,calendar_set,Lịch trình sự kiện cho mỗi thứ Tư ,schedule event for every wednesday
12661,transport_query,Những chuyến tàu có sẵn ,what trains are available
7663,calendar_query,Bạn có thể đọc các cuộc họp của tôi ngày hôm nay ,can you read my meetings today
11781,recommendation_events,Những gì chơi đang hiển thị tại nhà hát ,what plays are showing at the theatre
11082,lists_query,bạn có thể tìm thấy danh sách của tôi ,can you find my lists
7110,calendar_query,Tôi đã có bất kỳ kế hoạch nào sau đó vào tối nay lúc tám giờ tối ,did i have any plans later on tonight at eight pm
14114,qa_definition,cát đá là gì ,what is rock sand
5504,alarm_query,Tôi đã đặt báo thức nhà của tôi ,did i set my house alarm
7798,calendar_query,Khi nào thì điều này sẽ xảy ra ,when is this going to happen
11972,recommendation_locations,Nhà hàng nào mở sau nửa đêm ,what restaurant is open after midnight
8457,calendar_query,đêm nay là buổi hòa nhạc tỏa sáng ,what time is the shine down concert tonight
1691,weather_query,Thời tiết hôm nay là gì ,what is today's weather
5458,music_query,gọn gàng ,neat
14797,qa_stock,Thông tin cổ phiếu của Walmart là gì ,what is the stock information of walmart
8719,calendar_set,Thêm đám cưới vào lịch của tôi ,add wedding to my calendar
4763,audio_volume_up,hey âm thanh thấp bạn có thể điều chỉnh nó ,hey sound is low can you tune it up
3455,audio_volume_mute,câm cho tập ,mute for volume
2603,alarm_set,Đặt báo thức trong hai giờ kể từ bây giờ ,set the alarm for two hours from now
16804,email_query,Hiển thị tất cả các tin nhắn chưa đọc từ tài khoản gmail của tôi ,display all unread messages from my gmail account
17175,email_querycontact,Gửi hi trong whatsapp đến vikki ,send hi in watsapp to vikki
11037,lists_remove,Xóa mẹ khỏi danh sách liên lạc của tôi ,remove mother from my contact list
12156,transport_ticket,Mua vé tàu để ,buy a train ticket to
7640,calendar_query,Ở những nơi nào tôi là mười lăm ngày đầu tiên của tháng này ,in what places have i been the first fifteen days of this month
8158,calendar_set,xin vui lòng nhắc nhở tôi về cuộc họp với Julie lúc năm giờ chiều tối nay ,please remind me about the meeting with julie at five pm this evening
6735,calendar_remove,Olly hủy tất cả các sự kiện trong hai ngày tới ,olly cancel all events in the next two days
1859,news_query,mang cho tôi tin tức công nghệ mới nhất ,bring me latest tech news
13930,qa_currency,Đồng tiền nào lớn hơn đô la Mỹ hoặc đồng yên ,which currency is greater the us dollar or yen
14734,qa_factoid,Chủ tịch Abdul Kalam. ,abdul kalam president
301,weather_query,thời tiết như thế nào ,what is the weather like
12599,transport_query,Thời gian dài nhất đến một vị trí là gì ,what is the longest time to a location
15339,social_post,Gửi tin nhắn này đến twitter ,send this message to twitter
2994,play_music,Vui lòng tiếp tục bài hát tiếp theo ,continue to next song please
1299,audio_volume_up,chậm ,slow
16834,email_query,xin chào có hộp thư đến của tôi đã tăng lên ,hello has my inbox gone up
6350,general_quirky,"xin chào, cái gì đang xảy ra vậy ",hi what's going on
15282,social_query,chỗ của tôi ,myspace
14811,general_quirky,Là đối tượng thích bất kỳ vấn đề ,is objects prefers any problems
16488,email_query,bất kỳ email mới ,any new emails
9801,play_audiobook,Lời bài hát mở ,open lyrics name
16802,email_query,bạn có thể vui lòng kiểm tra gmail của tôi cho các tin nhắn mới không ,can you please check my gmail for new messages
7667,calendar_set,Lặp lại sự kiện này mỗi thứ Sáu trên lịch của tôi ,repeat this event every friday on my calendar
8139,calendar_query,Có phải thứ năm vào ngày mai ,is it thursday tomorrow
8926,calendar_remove,Xóa mọi sự kiện từ toàn bộ lịch của tôi ,clear every single event from my entire calendar
4429,music_query,Định danh bài hát. ,song identifier
10782,lists_query,nhiệm vụ của tôi là gì ,what are my tasks
2716,play_music,sương mù màu tím ,purple haze
14955,qa_definition,Xác định X. ,define x
1887,play_music,Chơi bài hát cuối cùng đó ,play that last song
15394,social_post,phàn nàn với văn phòng DMV về dòng quá dài ,complain to the dmv office about the excessively long line
15429,social_post,Đăng bình luận từ điện thoại của tôi trên facebook ,post comment from my phone on facebook
1701,iot_cleaning,Bắt đầu máy hút bụi robot của tôi lên mười đến mười một giờ sáng hàng ngày ,start my robot vacuum cleaner by ten to eleven am daily
6978,calendar_query,Đọc lời nhắc tiếp theo của tôi cho chiều nay ,read my next reminders for this afternoon
12117,recommendation_events,Vui lòng tìm kiếm các sự kiện địa phương ,please search for local events
1973,iot_hue_lightoff,Tắt đèn sảnh ,turn off lobby light
14662,qa_factoid,Mahatma Gandhi đã sống được bao nhiêu năm? ,for how many years did mahatma gandhi live
7589,calendar_set,Tôi có một đồng hồ sự kiện nhắc nhở tôi ,i have a event clock remind me
13195,qa_factoid,channing tatum cao bao nhiêu ,how tall is channin tatum
2974,music_query,Các bài hát khác của nghệ sĩ này ,other songs by this artist
7328,calendar_remove,Xóa tất cả các sự kiện và nội dung từ lịch của tôi ,delete all events and content from my calendar
15027,qa_factoid,Michael Jackson viết bao nhiêu bài hát ,how many songs did michael jackson write
5799,news_query,Mới ra mắt bốn bánh ,newly launched four wheelers
10265,game,Thư mục trò chơi mở ,open games directory
855,play_music,Chơi r và b ,play r and b
2882,music_settings,Dừng lại sau bài hát hiện tại ,stop after current song
717,news_query,Xin vui lòng đọc cho tôi những tin tức cuối cùng từ Boston Tribute ,please read me the last news from boston tribute
9244,play_radio,Chơi ga Kansas City Hip Hop ,play the kansas city hip hop station
8616,calendar_set,Nhập sự kiện vào thứ Hai ,enter event for mondays only
14998,qa_definition,bạn có thể vui lòng mô tả iPhone bảy ,can you please describe the iphone seven
14790,qa_currency,sự khác biệt về giá trị của một đô la và một peso là gì ,what is the difference in value of a dollar and a peso
889,play_music,Chơi một số giai điệu cho tôi ,play some tunes for me
14331,qa_factoid,Keith Richards đã chết chưa ,is keith richards dead
10540,lists_query,Hiển thị danh sách ,show the list
10913,lists_query,Đặt tên cho tất cả các danh sách tôi sở hữu ,name off all the lists i own
5281,news_query,Hiển thị báo cáo mới nhất về BBC ,show latest reports of bbc
818,play_music,Đi đến Pandora Tìm hai mươi mốt phi công chơi phát radio ,go to pandora find twenty one pilots radio play please
4208,weather_query,tôi có nên đi dép ,should i wear sandals
3657,music_query,Tôi thích nhạc gì hơn ,what music do i prefer
15719,social_post,xin vui lòng gửi một tweet đến sư tử thực phẩm về việc không có một phòng vệ sinh sạch ,please send a tweet to food lion about not having a clean restroom
12807,transport_query,Nơi của chuyến tàu ,place of train times
12003,recommendation_locations,Nhà hàng Mexico tốt nhất ở Seattle là gì ,what is the best mexican restaurant in seattle
15329,social_query,Bài đăng mới nhất là gì ,what was the latest post
4847,iot_wemo_on,Kích hoạt ổ cắm phích cắm WEMO ,activate the wemo plug socket
6790,calendar_query,Những sự kiện nào trên lịch của tôi ,what events are on my calendar
11448,play_podcasts,xin vui lòng bắt đầu podcast joe rogan ,please start joe rogan podcast please
16541,email_query,Gần đây tôi đã nhận được bất kỳ email nào từ mẹ ,olly have i gotten any emails from mom lately
8281,calendar_remove,Xóa tất cả các sự kiện theo lịch trình khỏi lịch ,remove all scheduled events from the calendar
12400,transport_ticket,Đặt cho tôi một vé tàu duy nhất đi du lịch đến thành phố New York để lại sau chín giờ sáng ,book me a single train ticket travelling to new york city leaving after nine am
13800,qa_definition,Định nghĩa của cô gái gọn gàng là gì ,what is the definition of succinct
11941,recommendation_locations,Những nhà hàng đang mở gần tôi ,what restaurants are open near me
551,music_query,Ai đang hát bài hát này ,who is singing this song
7512,calendar_query,Tôi có một cuộc họp ngày hôm nay không ,do i have a meeting today
10879,lists_query,Tôi đã làm gì vào ngày hôm nay ,what list did i make today
6455,general_quirky,Có bao nhiêu từ nó biết ,how many words does it know
3445,alarm_set,cho tôi biết khi nào nó là mười ,let me know when it is ten
16619,email_sendemail,Bắn một email đến Chris về công việc vào ngày mai ,shoot an email to chris about work tomorrow
13483,general_quirky,Tại sao mọi người thích chỉ trích người khác trong khi hiếm khi chỉ trích ,why people like to criticize others while seldom self criticize
12445,transport_query,cho tôi thời gian đào tạo cho ngày mai đến chicago ,give me train times for tomorrow to chicago
8710,calendar_query,là Halloween vào thứ Sáu trong năm nay ,is halloween on a friday this year
5772,iot_hue_lightchange,Thay đổi nền ,change background
10134,cooking_recipe,Xác định vị trí một công thức cho cơm chiên Thái ,locate a recipe for thai fried rice
7204,calendar_set,bạn có thể thiết lập một cuộc họp với tôi không ,can you set up a meeting with me
9265,play_radio,Vui lòng kích hoạt radio ,activate the radio please
4080,alarm_set,Tôi cần phải đặt một báo động vào ngày mai tại một nghìn hai trăm PM để nhắc nhở tôi dùng thuốc ,i need to set an alarm tomorrow at one thousand two hundred pm to remind me to take my medication
10955,lists_query,Các tiêu đề của danh sách trong danh bạ là gì ,what are the titles of the lists in contacts
10248,general_quirky,Tôi chán chơi một trò chơi ,i'm bored play a game
7610,alarm_remove,Xóa báo thức của ngày mai ,remove tomorrow's alarm
11117,lists_remove,Bạn có thể vui lòng xóa chi tiết thẻ của mình từ ví ,could you please remove my card details from wallet
16215,email_query,Kiểm tra các email gần đây và cho tôi biết người gửi và môn học của họ ,check recent emails and tell me their senders and subjects
416,alarm_set,Đặt báo thức cho tôi lúc tám giờ sáng ,set an alarm for me at eight am
1149,query,Thời gian ở New York bây giờ ,time in new york now
15729,social_post,Comcast Sucks đặt nó trên tài khoản Twitter của họ ,comcast sucks put that on their twitter account
3343,alarm_query,Mấy giờ báo thức của tôi được đặt cho ,what time is my alarm set for
11152,lists_createoradd,Thêm thay dầu vào danh sách để làm của tôi ,add oil change to my to do list
16954,email_sendemail,tra cứu danh bạ ,look up contacts
4531,weather_query,Khi nào là ngày ấm áp tiếp theo ,when is the next warm day
6447,recommendation_locations,Tìm một cửa hàng tạp hóa trong thị trấn mang cá mướp kem ,find a grocery store in town that carries creamed pickled herring
15334,social_post,Đặt hình ảnh trên facebook ,put picture on facebook
2848,music_query,Tôi đang nghe gì ,what am i listening to
13002,general_quirky,Bạn sẽ giúp tôi tốt hơn trong các nghiên cứu ,will you help me get better in studies
11362,play_podcasts,abib podcast trên kashmirstart nó ,aib podcast on kashmirstart it
5680,play_music,Chơi cho tôi tất cả nhạc jazz ,play me all jazz music
556,play_music,Tôi có thể lấy một số nhạc nền không ,can i get some background music
3057,news_query,"Tôi chưa nhận được tin tức hàng ngày của mình, bạn có thể vui lòng tóm tắt tôi một chút không ",i have not gotten my daily news yet can you please brief me a little bit
5061,news_query,Tin tức mới nhất về obamacare là gì ,what is the latest news about obamacare
11308,play_podcasts,Tôi muốn nghe một podcast mới về chăm sóc sức khỏe ,i want to listen to a new podcast on healthcare
9710,play_audiobook,Bạn có thể tạm dừng và tua lại âm thanh sau đó tiếp tục ,can you pause and rewind the audio then resume
3900,play_music,Vui lòng bật trình phát nhạc ,please turn on the music player
11722,recommendation_movies,Đặt tên cho một bộ phim ROM COM đang chơi trong và xung quanh các rạp chiếu phim New York ,name a rom com movie playing in and around new york theatres
1595,news_query,Vui lòng cung cấp tin tức nóng bỏng thế giới ,please provide world hot news
13532,general_quirky,Gửi hoa cho bạn gái của tôi ,send flowers to my girl friend
5257,music_settings,Mở cài đặt trình phát nhạc ,open music player settings
4068,datetime_query,Xin vui lòng cho tôi biết ngày hôm nay ,please let me know today's date
10201,cooking_recipe,Các bước cho bữa ăn Biriyani là gì ,what are the steps for biriyani meal
12320,transport_taxi,gọi taxi ,call a taxi
7869,calendar_remove,Đưa sự kiện ra khỏi lịch ,take out event from calendar
1273,datetime_query,nó có rơi vào một ngày chủ nhật vào ngày thứ năm ,does it fall a sunday on fifth december
5804,iot_hue_lightup,Thêm ánh sáng ,add light
17071,email_query,Đọc cho tôi bất kỳ tin nhắn mới trong email của tôi ,read me any new messages in my email
1102,greet,chào buổi sáng ,good morning
16426,email_query,Một số email gần đây trong hộp thư đến của tôi là gì ,what are some recent emails in my inbox please
3190,play_music,Chơi danh sách phát yêu thích của tôi ,play my favorite playlist
10096,cooking_recipe,Vui lòng nấu cho tôi một chiếc bánh hamburger ,please cook me a hamburger
