ids,intents,sentences,sentence_orgin
11231,lists_query,Đưa ra một chi tiết đầy đủ về PDA ,give an full details of pda's
9346,play_radio,Chơi kênh radio này cho tôi ,play this radio channel for me
13142,general_quirky,Tại sao mọi người nghĩ ,why do people think
5162,alarm_set,Tôi muốn thức dậy lúc sáu giờ sáng ,i wanna get up at six am
12114,recommendation_locations,tìm địa điểm để ăn gần nhà của tôi ,find places to eat near my home
10153,cooking_recipe,Tìm một công thức cho gà alfredo ,find a recipe for chicken alfredo
4576,takeaway_order,Bạn có thể đặt hàng cho tôi Takeout ,can you order me takeout
14201,qa_stock,Olly bạn có thể cho tôi biết giá của cổ phiếu Google ,olly can you tell me the price of google stock
12477,transport_taxi,Bạn có thể lấy cho tôi một chiếc taxi về nhà ,can you get me a taxi home
15405,social_post,Tweet @phohouse Máy chủ của bạn đã thô lỗ #BADPHO ,tweet @phohouse your server was rude #badpho
7913,calendar_remove,Xóa sự kiện khỏi thứ Hai ,remove the event from monday
4381,alarm_remove,Loại bỏ báo động sớm nhất của tôi cho ngày mai ,remove my earliest alarm for tomorrow
8010,calendar_remove,Cập nhật lịch của tôi và xóa sự kiện tiếp theo ,update my calendar and delete next event
5240,news_query,Hiển thị báo cáo BBC về di chuyển ,show bbc report on migration
3179,alarm_set,Vui lòng đặt báo thức cho bảy trăm ba mươi sáng ngày mai ,please set an alarm for seven hundred and thirty am tomorrow
2231,iot_hue_lightoff,Tắt đèn trong bếp ,turn off the light in the kitchen
15115,qa_factoid,Kiểm tra thông tin về ai đó ,check info on someone
13894,qa_factoid,Lenin là ai ,who is lenin
2516,weather_query,Thời tiết đang tìm kiếm như thế nào trong tuần này ,how is the weather looking for this week
9130,calendar_query,Những gì tiếp theo trong lịch của tôi ,what's next in my calendar
9373,play_radio,Tôi muốn nghe một số đài phát thanh nói chuyện địa phương ,i want to hear some local talk radio
4584,alarm_remove,Dạy trẻ không bao giờ trả lời cửa khi ở nhà một mình ,teach children to never answer the door when home alone
1540,takeaway_query,Khi nào thức ăn của tôi sẽ sẵn sàng ,when will my food be ready
14336,qa_stock,Cổ phiếu của Microsoft thế nào ,how's microsoft's stock
2332,weather_query,Có trời đang mưa ngay bây giờ không ,is it raining right now
13528,qa_factoid,Bạn có thể liệt kê Top Ten Singles trong tuần này không ,can you list off the top ten singles this week
15004,qa_factoid,Miley Cyrus có anh chị em nào không ,does miley cyrus have any siblings
7459,calendar_set,Tạo sự kiện lịch với con trai tôi ,create calendar event with my son
16310,email_sendemail,xin vui lòng trả lời ,please respond
1508,audio_volume_mute,Đặt chế độ tắt tiếng trong một giờ ,set mute mode for one hour
2059,weather_query,trời đang mưa ,its raining
7249,calendar_query,hôm nay là ngày nghỉ ,today is holiday
795,alarm_query,Thời gian nào là báo thức được thiết lập cho ngày mai ,what time is the alarm set for tomorrow
12316,transport_traffic,Cung cấp thông tin về lưu lượng gần vị trí của tôi xin vui lòng ,give information about the traffic near my location please
6674,general_quirky,Những gì trong tâm trí của bạn ngày hôm nay ,what's on your mind today
2862,datetime_query,Nói cho tôi biết thời gian nào ở New York ,tell me which time is it in new york
10046,cooking_recipe,Làm cách nào để nấu một miếng bít tết hiếm ,how do i cook a medium rare steak
5785,music_settings,thay đổi âm nhạc ,music change
8713,calendar_remove,Hủy bữa trưa tại nhà hàng được đặt vào tháng 3 hai mươi lăm ,cancels lunch at the restaurant booked for march twenty five
16919,email_query,Có email nào có chủ đề không ,is there any email with subject
16555,email_querycontact,sarah sống trên đường nào trên danh bạ điện thoại của tôi ,what street does sarah live on check my phone book
12770,transport_query,Chỉ cho tôi thời gian biểu cho các chuyến tàu đi từ Prague đến Brno ,show me timetables for trains going from prague to brno
8634,calendar_set,Nhắc tôi một tuần trước khi thanh toán thẻ tín dụng của tôi là do ,remind me a week before my credit card payment is due
14030,qa_currency,Tôi cần tỷ giá hối đoái cho đồng đô la Mỹ và đồng euro ,i need the exchange rate for the us dollar and the euro
1074,iot_hue_lightdim,xin vui lòng làm mờ đèn trên cao ,please dim the overhead lights
4509,alarm_remove,Vô hiệu hóa báo thức lúc mười giờ sáng ,disable the alarm at ten am
13728,qa_factoid,Khoảng cách đến các mốc địa phương ,distance to local landmarks
9949,cooking_recipe,Bao lâu bạn nấu nó ,how long do you cook it
3432,play_music,Chơi nhạc rai ,play a rai music
8034,calendar_set,nhắc nhở tôi đi mua sắm mua sắm ngày hôm nay ,remind me to go grocery shopping today
11804,recommendation_events,Bạn có thể tìm cho tôi một hội chợ đường phố trong khu phố ,can you find me a street fair in the neighborhood
14409,qa_currency,Đô la Mỹ hôm nay là bao nhiêu ,what is us dollar today
15192,social_query,Kiểm tra thông báo Twitter của tôi ,check my twitter notification
785,play_music,Thêm hình dạng của bạn vào hàng đợi hiện tại ,add shape of you to the current queue
7698,calendar_set,nhắc nhở tôi trong tương lai của việc này ,remind me in the future of this
11299,play_podcasts,Đi đến tập tiếp theo ,go to the next episode
16062,email_query,bất kỳ email quan trọng trong vòng cuối cùng ,any important emails within the last hour
16853,email_query,Email từ Jane Doe ,emails from jane doe
12733,transport_query,chuyến tàu gần nhất với tôi ở đâu ,where is the nearest train to me
11578,recommendation_events,Tìm sự kiện gần bởi ,find events near by
1616,news_query,cảnh báo tôi nếu bất kỳ chủ đề liên quan đến chính trị xuất hiện ,alert me if any topic relating to politics comes up
563,iot_hue_lightchange,Thay đổi màu sáng ,light color change
12870,transport_traffic,Xin lưu thông ,traffic please
13718,qa_factoid,Trump sinh ra khi nào ,when was trump born
15384,social_post,Tweet đến McDonalds nói rằng tôi đã tìm thấy một mái tóc trong burger của họ ,tweet to mcdonalds saying that i found a hair in their burger
16664,email_query,Khi tôi nhận được một email mới ,when last did i receive a new email
12793,transport_traffic,Có bất kỳ tai nạn trên đường đi làm của tôi ,are there any accidents on my way to work
10669,lists_query,Bất kỳ sự kiện thể thao nào trong danh sách của tôi ,any sport event is on my list
11137,lists_createoradd,Liệt kê mới các bài tập gần đây ,make new list of recent workouts
13352,qa_definition,Định nghĩa của từ này là gì ,what is the definition of this word
3484,general_quirky,tôi đã nói ,i said
2046,audio_volume_mute,tôi không muốn âm thanh ,i dont want sound
12539,transport_query,Chuyến tàu khởi hành từ trung tâm thành phố Los Angeles đến Santa Barbara ,what time does the train depart from downtown los angeles to santa barbara
3584,alarm_query,Ba báo động tiếp theo được đặt để tắt là gì ,what are the next three alarms set to go off
8652,calendar_set,Bạn có thể thông báo cho sự kiện trong lịch của mình không ,can you notify the event in my calendar
12097,recommendation_events,Hãy để tôi xem các sự kiện văn hóa cho cuối tuần này trong khu phố Palermo ,let me see cultural events for this weekend in palermo neighborhood
4594,alarm_query,Chỉ cho tôi những báo động tôi đã đặt ,show me the alarms i've set
15584,social_post,Viết một tweet khiếu nại về TV của tôi với Samsung ,write a tweet of complaint about my tv to samsung
16756,email_sendemail,ra lệnh email mới ,dictate new email
7145,calendar_remove,"Tôi không muốn tham dự bữa tối vào tháng ba đầu tiên nữa, bạn có thể loại bỏ nó khỏi chương trình nghị sự của mình không ",i don't want to attend the dinner on march first any more so could you remove it from my agenda
14236,qa_currency,Tiền tệ đến tỷ giá tiền tệ ,currency to currency rate
4190,music_query,Ai đang chơi oboe trên mảnh này ,who's playing the oboe on this piece
11414,play_podcasts,Chơi tập mười trong podcast ,play episode ten in the podcast
11958,recommendation_movies,cho tôi xem thời gian phim ,show me movie times
9821,play_audiobook,Tiếp tục các cô gái trên tàu trên Audible ,resume the girl on the train on audible
2184,query,Nói cho tôi biết ngày hôm nay ,tell me the today's date
1534,weather_query,Thời tiết ở Orlando thế nào ,how's the weather in orlando
6,audio_volume_mute,Tạm dừng Olly trong mười giây ,olly pause for ten seconds
15201,social_query,Những gì xu hướng trên Twitter ,what's trending on twitter
5168,news_query,Hãy đưa tôi đến Tạp chí Phố Wall ,please take me to wall street journal
16634,email_query,Kiểm tra xem mẹ tôi có gửi cho tôi bất kỳ email nào không ,check to see if my mom sent me any emails
1568,play_music,xáo trộn và chơi danh sách phát ,shuffle and play the playlist
981,audio_volume_up,Tăng âm lượng lên tối đa xin vui lòng ,increase the volume to max please
16196,email_querycontact,bạn có thể kéo lên jeff ,can you pull up jeff
56,takeaway_query,Tôi muốn một số cà ri để đi bất kỳ khuyến nghị nào olly ,i want some curry to go any recommendations olly
9954,cooking_recipe,Gà nướng có nhiệt độ nào ,what temperature should a baked chicken be
3083,iot_hue_lightchange,Hãy thay đổi màu sắc của ánh sáng của tôi làm tôi ngạc nhiên ,please change the color of my lights surprise me
4855,audio_volume_mute,Cắt giảm tiếng ồn. ,cut off noise
10340,play_game,Vui lòng mở trò chơi Snooker Tôi muốn chơi với bạn ,please open snooker game i would like to play with you
17109,email_addcontact,Thêm sam @ gmail dot com vào danh sách liên lạc của tôi ,add sam@gmail dot com to my contacts list
5173,alarm_set,Đặt một báo động liên tục mà không cần tùy chọn Snooze cho bảy giờ sáng ,set a continuous alarm without the option to snooze for seven am please
15704,social_post,Tweet nhà hàng của Paula Deen rằng dòng luôn quá dài ,tweet paula deen's restaurant that the line is always too long
12578,transport_traffic,Tôi sẽ gặp giao thông ,am i gonna hit traffic
11656,recommendation_locations,Cửa hàng khói gần nhất ở đâu ,where is the nearest smoke shop
1250,weather_query,Có khả năng mưa trong tuần này không? ,is there any possibility of rain this week
16091,email_query,Vui lòng kiểm tra hộp thư đến của tôi cho bất kỳ email mới nào trong hai mươi phút cuối ,please check my inbox for any new emails in last twenty minutes
4128,alarm_query,Tôi hiện có bộ báo động nào không ,do i currently have any alarms set
9829,play_audiobook,âm thanh ,audio
15917,email_query,Liệt kê email cho giờ cuối cùng ,list emails for last hour
10821,lists_query,Có bất cứ điều gì trong danh sách của tôi ngày hôm nay ,is there anything on my list today
10947,lists_query,Bạn có thể cho tôi biết tôi có danh sách gì ,can you tell me what list i have
4388,iot_hue_lightup,biến đèn chùm tất cả các cách lên ,turn the chandelier all the way up
6528,general_quirky,Ai sẽ giành chiến thắng trong cuộc bầu cử tổng thống này ,who will win this presidential election
16679,email_query,Tôi đã bao giờ nhận được email từ Sean hôm nay ,did i ever get the email from sean today
14824,qa_currency,Vui lòng kiểm tra tỷ giá hối đoái của đô la Mỹ vs đồng euro ,please check the exchange rates of the us dollar vs the euro
684,play_music,Chơi bài hát của Michael Jackson ,play the song by michael jackson
3344,alarm_query,Mấy giờ tôi thức dậy vào ngày mai ,what time i am waking up tomorrow
669,takeaway_order,đặt hàng hai hamburger cho tôi ,order two hamburgers for me
15049,qa_definition,hey olly định nghĩa của khảo sát là gì ,hey olly what is the definition of survey
9618,play_radio,Chỉ cho tôi các chương trình sắp tới trên một trăm năm điểm một ,show me upcoming programmes on one hundred and five point one
3294,datetime_convert,Sự khác biệt về thời gian giữa Trung và Đông ,what is the time difference between central and eastern
5642,play_music,Xáo trộn và chơi các bài hát từ thể loại khiêu vũ ,shuffle and play songs from dance genre
12992,qa_maths,ba lần hai bằng sáu ,three times two equals six
5883,quirky,Để có thêm thông tin về một sự kiện lịch sử ,to get more information about a historic event
11902,recommendation_locations,Tìm các cửa hàng địa phương ,find local shops
2232,iot_hue_lightoff,bếp ánh sáng tắt ,kitchen light off
7868,calendar_query,Những gì trong lịch trình của tôi trong chín đến mười một sáng vào ngày mai ,what is on my schedule for nine to eleven am tomorrow
12485,transport_query,Khi nào chuyến tàu đến ngày hôm nay ,when is the train arriving today
5675,alarm_remove,Không đánh thức tất cả các báo động được đặt ,unset all alarm which is set
224,iot_hue_lightoff,đèn olly tắt ,olly lights off
14907,qa_factoid,Bao xa mực nước biển là Denver ,how far above sea level is denver
9475,play_music,Chơi Country. ,play country
8022,calendar_query,Những gì đang xảy ra vào cuối tuần này ,what's happening this weekend
1875,play_music,Chơi Sixty ,play sixty
9328,play_radio,Mở Pandora và tìm kiếm một đài đá cổ điển ,open pandora and search for a classic rock station
5971,weather_query,Hôm nay khí hậu như thế nào ,how is the climate today
7547,calendar_set,Bữa tối nghỉ hưu của cha Mark cho tháng tư thứ tư ,mark dad's retirement dinner for april fourth
7390,calendar_remove,Hủy cuộc hẹn nha sĩ trong tuần này ,cancel dentist appointment for this week
5190,audio_volume_up,Làm cho âm thanh to hơn ,make sound louder
1853,iot_hue_lightdim,Tôi sẽ yêu một căn phòng ít sáng hơn ,i would love a less bright up room
16092,email_query,bất kỳ email mới sau năm giờ chiều ,any new emails after five pm
6877,calendar_set,Lên lịch một cuộc họp với Brian Billings trong hai ba mươi tối vào thứ Sáu ,schedule a meeting with brian billings for two thirty pm on friday
7819,calendar_query,Tôi có nên đi đến ngày chợ sau ngày mai ,should i go to the market day after tomorrow
2984,alarm_remove,Xóa báo thức theo lịch trình ,delete scheduled alarm
8304,calendar_set,"Thứ năm lúc hai giờ chiều, tôi phải gặp ông Forman, vui lòng đánh dấu lịch ",thursday at two pm i must meet with mr forman please mark the calendar
13009,qa_factoid,Bạn có thể cho tôi các chi tiết của Đại sứ quán Ấn Độ ,can you give me the details of indian embassy
11056,lists_query,Tôi cần làm gì hôm nay ,what do i need to do today
7230,datetime_query,hôm nay là thứ hai là nó ,today is monday is it
6840,calendar_query,Mấy giờ tôi gặp nha sĩ vào thứ Sáu ,what time am i meeting my dentist on friday
4235,datetime_query,này là mấy giờ ,hey what is the time
12137,transport_query,hướng đến Sainsburys. ,directions to sainsburys
14495,qa_currency,Cho tôi tỷ giá hối đoái giữa đô la Mỹ và Yên Nhật ,give me the exchange rate between united states dollar and japanese yen
14332,qa_stock,cổ phiếu google tại ,what is the google stock at
9105,calendar_remove,Vui lòng xóa lịch của tôi về tất cả các sự kiện ,please clear my calendar of all events
14758,qa_currency,u. S. d. đến g. b. P. ,u. s. d. to g. b. p.
10630,lists_remove,Tôi hy vọng bạn xóa mục khỏi danh sách ,i expect you to remove the item from the list
2772,takeaway_query,Khi nào tôi có thể nhận đơn đặt hàng của tôi ,when can i pick up my order
7669,calendar_set,Nói cho tôi biết khi nào mẹ tôi là ,tell me when my moms birthday is
12622,transport_query,Chuyến tàu chạy vào chủ nhật trong những ngày chủ nhật ở Beaumont TX ,what times does the train run on sundays in beaumont tx
14639,factoid,Có bao nhiêu châu lục ,how many continents are there
10878,lists_createoradd,Tôi muốn tạo một danh sách và điều này sẽ được lưu tự động dưới dạng tệp văn bản với danh sách tiêu đề ,i want to make a list and this should be automatically saved as a text file with the title list
5863,weather_query,nhiệt độ trung bình ở Mangalore trong tuần này là gì ,whats the average temperature in mangalore for this week
5617,datetime_convert,Thay đổi múi giờ khỏi múi giờ Ailen sang mạc đường Moscow Múi giờ ,change the time zone from irish time zone to moscow time zone
4146,alarm_query,Hãy cho tôi biết về bất kỳ báo thức nào được thiết lập ngày hôm nay ,let me know about any alarms set today
9499,play_radio,Chơi Radio Chín mươi lăm điểm năm ,play radio ninety five point five
16673,email_query,Email cuối cùng đã gửi là gì ,what was the last email dan sent
10829,lists_query,Những gì tiếp theo trong danh sách của tôi ,what's next on my list
2689,takeaway_order,Xác nhận đơn hàng và gửi cho tôi xác nhận ,confirm the order and send me the confirmation
14385,qa_factoid,San Francisco ở đâu ,where is san francisco
11630,recommendation_locations,olly có một nơi pizza được đánh giá tốt giữa các đường mười bốn và mười tám ,olly is there a well rated pizza place between fourteenth and eighteenth streets
8354,calendar_set,Đặt một lời nhắc nhở cho thể dục dụng cụ vào mỗi thứ Tư tại ba ,set a reminder for gymnastics every wednesday at three
8352,calendar_set,Vui lòng đánh dấu lịch của tôi để trị liệu vào mỗi thứ ba lúc mười một sáng ,please mark my calendar for therapy every tuesday at eleven am
10271,play_game,Chơi Solitaire với tôi ,play solitaire with me
1712,music_likeness,Bộ lọc tất cả bài hát buồn arijit Singh và lưu hoặc tạo danh sách phát những bài hát buồn của Arijit Singh ,filter all arijit singh sad song and save or create playlist of sad songs of arijit singh
3759,alarm_set,đánh thức tôi dậy lúc bảy giờ sáng ,wake me up at seven am
7579,calendar_set,Đặt ngày miễn phí tiếp theo của tôi trong lịch để tôi bị cắt tóc tại Sally's ,book my next free day in the calendar for me to get a haircut at sally's
12175,transport_taxi,Đánh dấu tôi một uber trong mười giờ tối tối nay ,flag me an uber for ten pm tonight
12939,qa_definition,nói cho tôi nghe về nó đi ,tell me about it
10837,general_quirky,olly những gì tiếp theo ,olly what's next
6833,calendar_set,Nhắc tôi vào ngày mai lúc bốn giờ về một sự kiện ,remind me tomorrow at four about an event
4830,takeaway_query,Tôi có thể lấy thức ăn để đi không ,can i get the food to go
3070,audio_volume_mute,xin vui lòng tắt tiếng ,please mute the sound
10379,play_game,Bạn có muốn chơi một trò chơi với tôi olly ,would you like to play a game with me olly
15669,social_post,Viết một tweet khiếu nại ,write a complaint tweet
5807,iot_wemo_on,Bạn cũng có thể thêm các công tắc bổ sung vào nhà để kiểm soát nhiều thiết bị hơn ,you can also add additional switches to your home to control more devices
8007,calendar_query,Tôi có một cuộc hẹn nha sĩ vào sáng thứ hai đúng hoặc sai ,i have a dentist appointment on monday morning true or false
5540,iot_coffee,tôi muốn uống cà phê ,i want to drink coffee
4213,datetime_convert,Thay đổi tiêu chuẩn núi sang Thái Bình Dương ,change mountain standard to pacific
520,datetime_query,Bây giờ là mấy giờ ,what time is it right now
5092,music_settings,Siri Bỏ qua hai bài hát ,siri skip two songs
1162,play_music,Vui lòng chơi tất cả các bài hát có âm lượng cao và thực hiện các điều chỉnh cho chế độ nhạc pop ,please play all the songs in high volume and make adjustments to pop music mode
16346,email_sendemail,Gửi email đến Elain và nhắc nhở cô ấy đừng quên cam vào buổi sáng ,send email to elain and reminder her not to forget the oranges in the morning
4404,datetime_query,Hãy là đồng hồ của tôi ,be my clock
1535,weather_query,Có trời đang mưa ở Toledo ngay bây giờ không ,is it raining in toledo right now
5346,iot_hue_lightoff,cho tôi tối ,give me dark
2244,iot_hue_lightoff,Bạn có thể tắt đèn bếp cho tôi không ,can you turn off kitchen light for me
13307,factoid,Obama đến từ đâu ,where is obama from
10001,cooking_recipe,Cách tạo Buttermilk từ sữa ,how to create buttermilk from milk
7183,calendar_set,Thêm sinh nhật của Sally vào lịch vào thứ Bảy lúc mười giờ tối ,add sally's birthday to calendar for saturday at ten pm
6168,audio_volume_mute,olly không có thông báo trong năm phút ,olly no notifications for five minutes
4484,query,cho tôi biết dự báo thời tiết tuần này ,tell me this week's weather forecast
221,iot_hue_lightchange,Thay đổi đèn thành màu xanh lá cây ,change the lights into green
8376,calendar_set,Đặt nhắc nhở báo động cho Lịch ,set alarm reminder for calendar
16973,email_query,Kiểm tra email spam của tôi để lừa đảo ,check my spam email for phishing
9201,play_radio,Vui lòng bắt đầu đài phát thanh ,please start radio
12494,transport_taxi,Bạn có thể gọi một uber cho tôi ,can you call an uber for me
16714,email_query,Kiểm tra hộp thư đến email của tôi và cho tôi biết về thư mới ,check my email inboxes and tell me about new mails
14969,general_quirky,Tôi có thể khai thác vàng trên bất kỳ vùng đất công cộng nào không ,can i mine for gold on any public land
9905,play_audiobook,Tiếp tục chơi nơi tôi rời đi ,continue playing where i left off
16928,email_sendemail,Trả lời email mới nhất của Heather bằng cách trả lời không ,reply to heather's latest email by answering no
8093,calendar_query,Cuộc họp sẽ ở đâu ,where the meeting will be
453,datetime_query,hôm nay ngày bao nhiêu ,what is today's date
8319,calendar_set,Đừng để tôi quên tôi cần một lời nhắc nhở cho tháng 3 hai mươi bảy vào buổi trưa ,don't let me forget i need a reminder for march twenty seventh at noon
14141,qa_currency,tỷ giá hối đoái giữa đồng bảng Anh là gì và đồng đô la Mỹ ,what is the exchange rate between the british pound and the us dollar
10774,lists_query,Bạn có thể mở ứng dụng danh sách của mình và kiểm tra cửa hàng tạp hóa xin vui lòng ,could you open my list app and check for groceries please
11408,play_podcasts,Vui lòng bắt đầu tập podcast tiếp theo ,please start the next podcast episode
13148,general_quirky,Tôi thích robot của tôi chỉ cho tôi hình ảnh hoặc đồ họa ,i like my robot to show me images or graphics
12176,transport_taxi,Thiết lập một chiếc taxi trong mười một giờ sáng vào ngày mai ,set up a taxi for eleven am tomorrow
13478,general_quirky,Tôi nên vẽ màu gì trên móng tay ,what color should i paint my nails
3393,iot_wemo_off,Tắt ổ cắm Wemo của tôi ,turn off my wemo plug socket
11982,recommendation_movies,Olly những bộ phim đang chơi ở Columbia ,olly what movies are playing in columbia
11601,recommendation_events,Có một số chơi tôi có thể đi tối nay trong thành phố ,is there some play can i go tonight in the city
5925,news_query,cho tôi tin tức cuối cùng về iphone ,give me the last news about iphone
15766,email_sendemail,bạn có thể vui lòng gửi lại cho pawel câu trả lời này không ,could you please send back to pawel this answer
9636,play_radio,Tôi muốn nghe Jim và Bob hiển thị trên một Oh ba điểm ba ,i want to hear the jim and bob show on one oh three point three
5795,iot_hue_lightoff,tăt ,switch off
3085,iot_hue_lightchange,"Bạn có thể làm cho tôi một sự ủng hộ mắt tôi đang cảm thấy căng thẳng trên những ánh sáng này, bạn có thể vui lòng thay đổi nó thành một giai điệu mát mẻ hơn ",can you do me a favor my eyes are feeling strained on these lights can you please change it to a cooler tone
14322,qa_definition,Bưởi trông như thế nào ,what does a grapefruit look like
3663,weather_query,nó sẽ ấm áp vào tối thứ sáu ,will it be warm on friday night
2064,weather_query,Thời tiết này sẽ là gì trong tuần này ,what will be the weather this week
6332,general_quirky,Tôi đã có một gói trong thư ngày hôm nay ,i got a package in the mail today
25,iot_cleaning,olly làm sạch căn hộ ,olly clean the flat
16179,email_query,Mở tất cả các thư từ Steffi ,open all mails from steffi
15739,social_post,Vui lòng gửi một khiếu nại về kinh nghiệm khủng khiếp của tôi với một công ty ,please send a complaint about my horrible experience with a company
11824,recommendation_locations,Nhà hàng đánh giá tốt nhất ở Nam Sacramento ,best reviews restaurant in south sacramento
653,play_music,có thể xác định vị trí một số nhạc phúc âm ,can locate some gospel music
8099,calendar_remove,Xin chào Google Vui lòng xóa kế hoạch ăn tối vào thứ năm ,hi google please remove the dinner plan on thursday
13562,qa_definition,Xác định kinh tế ,define economics
11522,play_podcasts,xin vui lòng elly tập tiếp theo trong podcast ,olly next episode in the podcast please
6662,quirky,Đó là một ngày tải công việc ,it was a work load day
3938,play_music,Tìm kiếm tất cả các tiêu đề cho Huey Lewis và chơi ,search for all titles for huey lewis and play
1305,datetime_query,"Này, ngày hôm nay là gì ",hey what's today's date
15383,social_query,Có snapchats mới không ,are there any new snapchats
11268,play_podcasts,Tìm một cuộc tranh luận về các trường học ở Anh ,find a debate about schools in uk
9029,general_quirky,Bãi biển tiệc tùng ,party beach
16197,email_querycontact,Số của Jeff là gì ,what is jeff's number
963,iot_hue_lightdim,làm mờ đèn ,dim the lights please
8756,calendar_set,olly bạn có thể vui lòng thêm đặt phòng bữa tối của tôi vào lịch của tôi ,olly can you please add my dinner reservations to my calendar
6890,calendar_query,Timings chương trình là gì ,what are the show timings
14610,general_quirky,Tại sao một số người vẫn nghĩ rằng trái đất phẳng ,why do some people still think the earth is flat
12190,transport_query,Kho tàu gần nhất ở đâu ,where is the closest train depot
16585,email_query,Số lượng email đầu tiên tôi có là gì hôm nay ,what were the first number of email subjects i got today
2799,play_music,Chơi bài hát trên cầu vồng ,play song over the rainbow
12288,transport_traffic,Hệ thống kéo bất kỳ tin tức giao thông nào cho việc đi lại của tôi ,system pull any traffic news for my commute
10159,cooking_recipe,Làm thế nào để bạn làm cho những quả trứng lên mặt trời ,how do you make sunny side up eggs
529,iot_hue_lightoff,bằng cách tắt ,by switch off
306,takeaway_order,Tôi muốn có một sushi bạn có thể đặt hàng cho tôi một bữa trưa ,i would like to have a sushi can you order me a lunch
4042,iot_cleaning,Vui lòng bắt đầu chân không ,please start the vacuum
16460,email_sendemail,Tôi có một liên hệ mới Newmail @ gmail dot com Soạn thư ,i have a new contact newmail@gmail dot com compose mail
1487,play_music,Chơi bài hát cuối cùng từ danh sách phát gần đây nhất của tôi ,play the last song from my most recent playlist
5730,iot_hue_lightoff,Làm ơn tắt đèn ,turn off the lights please
8886,calendar_set,Đặt một lời nhắc trong lịch của tôi về cuộc họp với khách hàng lúc mười giờ sáng vào thứ ba ,put a reminder in my calendar about meeting with client at ten am on tuesday
5167,weather_query,Tôi có cần mang theo một chiếc ô đến Manila chiều nay không ,do i need to bring an umbrella to manila this afternoon
7150,calendar_set,Đặt một lời nhắc nhở cho cuộc họp mỗi thứ Hai lúc hai giờ chiều ,set a reminder for the meeting every monday at two pm
2060,play_music,Chơi cho tôi một số nhạc jazz ,play me some jazz
15299,social_query,Chủ đề truyền thông xã hội nóng là gì ,what's hot social media topics
9984,cooking_recipe,cho tôi công thức bít tết ,give me the recipe of steak
9721,play_audiobook,tiếp tục cuốn sách harry potter năm ,resume harry potter book five
12731,transport_query,Thời gian tàu cho ngày hôm nay là gì ,what are the train times for today
5747,datetime_query,ngày thứ hai mươi ba tháng ba là gì ,what is the day on twenty third march
3084,iot_hue_lightdim,Xin sáng bóng trên đèn xin vui lòng ,lighter shade on the lights please
13418,qa_factoid,người chơi harry potter trong phim ,who played harry potter in the films
2751,iot_coffee,bạn có thể bắt đầu máy pha cà phê cho tôi không ,can you start the coffee machine for me
13781,qa_definition,Mã định danh đối tượng. ,object identifier
15490,social_post,Tweet một khiếu nại đến Donald Trump về màn trình diễn khủng khiếp của mình ,tweet a complaint to donald trump about his horrible performance
10002,cooking_recipe,Chỉ cho tôi cách nấu bữa sáng Calorie thấp ,show me how to cook low calorie breakfast
7921,calendar_remove,Xóa tất cả các sự kiện theo lịch trình ,delete all scheduled events
15395,social_post,Mở Hershey Twitter. ,open hershey twitter
13259,qa_factoid,cho tôi thấy tốc độ tăng trưởng nhân khẩu học của Thụy Sĩ trong mười năm qua ,show me the demographic growth rate of switzerland in the last ten years
2021,audio_volume_down,Giảm âm lượng để rất mềm ,decrease volume to very soft
13232,qa_factoid,Brad Pitt bao nhiêu tuổi ,how old is brad pitt
1101,greet,Chào buổi sáng olly. ,good morning olly
2175,iot_hue_lightchange,Điều chỉnh ánh sáng khi tôi về nhà ,adjust light when i get home
6970,calendar_remove,Xóa sự kiện ,delete event
705,general_joke,Nói cho tôi biết một cái gì đó buồn cười ,tell me something funny
300,weather_query,Dự báo cho ngày hôm nay là gì ,what is the forecast for today
2604,alarm_set,Đặt báo thức trong một giờ kể từ bây giờ ,set an alarm for one hour from now
1577,play_music,Vui lòng đặt một số nhạc Techno ,put on some techno music please
7220,calendar_query,Tôi có một cuộc hẹn vào thứ Tư tới lúc hai không ,do i have an appointment next wednesday at two
17125,email_sendemail,Bắt đầu trả lời email gần đây nhất của Marleen ,start a reply to marleen's most recent email
7281,calendar_query,Mấy giờ tôi hẹn ngày hôm nay ,what time do i have appointments today
15331,social_query,Đưa tôi đến bài phổ biến nhất ,take me to the most popular post
13254,qa_factoid,Những gì bạn biết về John Abraham Lincoln ,what you know about john abraham lincon
13832,qa_currency,Tỷ giá hối đoái hiện tại của EURO đến đô la là bao nhiêu ,what is the current exchange rate of euro to dollar
16902,email_sendemail,Trả lời email cuối cùng của tôi ,reply to my last email
12230,transport_taxi,Tôi cần một chiếc taxi để về nhà ,i need a taxi to go home
4006,iot_hue_lightup,Nâng đèn lên toàn bộ sức mạnh ,raise lights to full power
1231,takeaway_order,Bạn có thể hướng dẫn tôi đến menu cho người Trung Quốc được xếp hạng cao nhất gần tôi ,can you direct me to the menu for the highest rated chinese carryout near me
12792,transport_traffic,Có bất kỳ sự chậm trễ giao thông ,are there any traffic delays
8477,calendar_remove,bạn có thể xóa sự kiện này không ,could you delete this event
3126,general_quirky,Alexa có bao nhiêu lốc xoáy đã có trong tháng này ,alexa how many tornadoes have there been this month
2032,music_query,cho tôi biết tên của bài hát đó ,tell me the name of that song
2247,weather_query,Có phải vẫn sẽ mưa và lạnh vào thứ Tư ,is it still going to be rainy and cold on wednesday
